3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	1.99651469839e-05
1.0	1.0002	32905371.9162
2.0	1.0004	65830643.515
3.0	1.0006	98775802.0812
4.0	1.0008	131740886.675
5.0	1.001	164725874.13
6.0	1.0012	197730766.485
7.0	1.0014	230755581.958
8.0	1.0016	263800312.447
9.0	1.0018	296864966.695
10.0	1.002	329949546.164
11.0	1.0022	363054052.589
12.0	1.0024	396178466.109
13.0	1.0026	429322699.633
14.0	1.0028	462486356.459
15.0	1.003	495667974.523
16.0	1.0032	528862950.936
17.0	1.0034	562059360.962
18.0	1.0036	595234856.154
19.0	1.0038	628362110.687
20.0	1.004	661422499.852
21.0	1.0042	694415090.28
22.0	1.0044	727353399.294
23.0	1.0046	760253638.539
24.0	1.0048	793121731.451
25.0	1.005	825941954.898
26.0	1.0052	858677967.417
27.0	1.0054	891264044.809
28.0	1.0056	923605394.229
29.0	1.0058	955588044.443
30.0	1.006	987081967.057
31.0	1.0062	1018062529.36
32.0	1.0064	1048511185.35
33.0	1.0066	1078508612.86
34.0	1.0068	1108103066.57
35.0	1.007	1137350201.53
36.0	1.0072	1166279913.07
37.0	1.0074	1194895638.94
38.0	1.0076	1223179013.83
39.0	1.0078	1251088986.84
40.0	1.008	1278578968.1
41.0	1.0082	1305603097.22
42.0	1.0084	1332131685.81
43.0	1.0086	1358149892.5
44.0	1.0088	1383663667.4
45.0	1.009	1408692302.48
46.0	1.0092	1433270056.1
47.0	1.0094	1457437895.12
48.0	1.0096	1481243250.51
49.0	1.0098	1504733081.2
50.0	1.01	1527953519.69
51.0	1.0102	1550945625.92
52.0	1.0104	1573746143.53
53.0	1.0106	1596385671.63
54.0	1.0108	1618890266.31
55.0	1.011	1641280838.67
56.0	1.0112	1663574890.16
57.0	1.0114	1685786239.98
58.0	1.0116	1707926494.71
59.0	1.0118	1730004769.7
60.0	1.012	1752028831.68
61.0	1.0122	1774004779.76
62.0	1.0124	1795937929.07
63.0	1.0126	1817832466.75
64.0	1.0128	1839692142.28
65.0	1.013	1861519919.64
66.0	1.0132	1883318525.87
67.0	1.0134	1905090115.04
68.0	1.0136	1926836714.58
69.0	1.0138	1948559914.87
70.0	1.014	1970261247.98
71.0	1.0142	1991941906.06
72.0	1.0144	2013603069.82
73.0	1.0146	2035245648.51
74.0	1.0148	2056870562.82
75.0	1.015	2078478508.74
76.0	1.0152	2100070198.63
77.0	1.0154	2121646157.0
78.0	1.0156	2143206926.51
79.0	1.0158	2164752897.24
80.0	1.016	2186284485.67
81.0	1.0162	2207801986.62
82.0	1.0164	2229305737.03
83.0	1.0166	2250795972.82
84.0	1.0168	2272272987.37
85.0	1.017	2293736979.75
86.0	1.0172	2315188213.99
87.0	1.0174	2336626861.8
88.0	1.0176	2358053162.3
89.0	1.0178	2379467266.59
90.0	1.018	2400869391.37
91.0	1.0182	2422259671.52
92.0	1.0184	2443638301.89
93.0	1.0186	2465005403.8
94.0	1.0188	2486361151.19
95.0	1.019	2507705654.1
96.0	1.0192	2529039067.69
97.0	1.0194	2550361493.55
98.0	1.0196	2571673071.92
99.0	1.0198	2592973900.75
100.0	1.02	2614264110.41
101.0	1.0198	2574873099.13
102.0	1.0196	2538284499.94
103.0	1.0194	2503053108.99
104.0	1.0192	2468576036.77
105.0	1.019	2434499560.06
106.0	1.0188	2400661082.28
107.0	1.0186	2366962693.67
108.0	1.0184	2333354001.14
109.0	1.0182	2299804460.55
110.0	1.018	2266297584.06
111.0	1.0178	2232823469.27
112.0	1.0176	2199376717.86
113.0	1.0174	2165954058.93
114.0	1.0172	2132553737.34
115.0	1.017	2099174656.33
116.0	1.0168	2065816241.59
117.0	1.0166	2032478105.29
118.0	1.0164	1999160050.44
119.0	1.0162	1965861939.11
