3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	2.14174561059e-05
1.0	1.0002	32390640.6807
2.0	1.0004	64801004.7929
3.0	1.0006	97230760.8917
4.0	1.0008	129679987.235
5.0	1.001	162148791.943
6.0	1.0012	194637112.085
7.0	1.0014	227144958.016
8.0	1.0016	259672333.064
9.0	1.0018	292219241.905
10.0	1.002	324785689.884
11.0	1.0022	357371679.392
12.0	1.0024	389977179.025
13.0	1.0026	422602003.006
14.0	1.0028	455245481.767
15.0	1.003	487905041.645
16.0	1.0032	520571978.714
17.0	1.0034	553219566.33
18.0	1.0036	585775371.798
19.0	1.0038	618076526.573
20.0	1.004	649851862.199
21.0	1.0042	680822940.078
22.0	1.0044	710888255.084
23.0	1.0046	740173288.323
24.0	1.0048	768907562.055
25.0	1.005	797299738.628
26.0	1.0052	825493890.756
27.0	1.0054	853576541.098
28.0	1.0056	881595104.168
29.0	1.0058	909572079.42
30.0	1.006	937513608.312
31.0	1.0062	965411285.808
32.0	1.0064	993243881.143
33.0	1.0066	1020974373.09
34.0	1.0068	1048551384.38
35.0	1.007	1075911533.02
36.0	1.0072	1102990143.85
37.0	1.0074	1129733061.34
38.0	1.0076	1156107392.26
39.0	1.0078	1182104900.03
40.0	1.008	1207738371.77
41.0	1.0082	1233035718.33
42.0	1.0084	1258032222.96
43.0	1.0086	1282765894.15
44.0	1.0088	1307272482.51
45.0	1.009	1331584878.24
46.0	1.0092	1355730915.85
47.0	1.0094	1379735257.71
48.0	1.0096	1403617883.33
49.0	1.0098	1427396612.85
50.0	1.01	1451085399.7
51.0	1.0102	1474696939.87
52.0	1.0104	1498240782.05
53.0	1.0106	1521725921.78
54.0	1.0108	1545158826.0
55.0	1.011	1568545935.44
56.0	1.0112	1591891653.97
57.0	1.0114	1615200693.08
58.0	1.0116	1638476087.95
59.0	1.0118	1661721360.38
60.0	1.012	1684938622.59
61.0	1.0122	1708130556.49
62.0	1.0124	1731298643.26
63.0	1.0126	1754444967.62
64.0	1.0128	1777570580.04
65.0	1.013	1800677139.84
66.0	1.0132	1823765402.63
67.0	1.0134	1846836716.68
68.0	1.0136	1869891630.3
69.0	1.0138	1892931254.24
70.0	1.014	1915955982.66
71.0	1.0142	1938966734.28
72.0	1.0144	1961963782.39
73.0	1.0146	1984947888.03
74.0	1.0148	2007919231.56
75.0	1.015	2030878451.49
76.0	1.0152	2053825663.35
77.0	1.0154	2076761413.04
78.0	1.0156	2099685772.25
79.0	1.0158	2122599213.95
80.0	1.016	2145501780.47
81.0	1.0162	2168393886.59
82.0	1.0164	2191275556.37
83.0	1.0166	2214147158.67
84.0	1.0168	2237008708.46
85.0	1.017	2259860541.11
86.0	1.0172	2282702670.33
87.0	1.0174	2305535404.2
88.0	1.0176	2328358754.08
89.0	1.0178	2351172997.4
90.0	1.018	2373978135.37
91.0	1.0182	2396774409.87
92.0	1.0184	2419561808.16
93.0	1.0186	2442340536.95
94.0	1.0188	2465110569.06
95.0	1.019	2487872076.76
96.0	1.0192	2510625017.37
97.0	1.0194	2533369531.52
98.0	1.0196	2556105563.82
99.0	1.0198	2578833234.21
100.0	1.02	2601552486.01
101.0	1.0198	2564340199.97
102.0	1.0196	2529362652.13
103.0	1.0194	2495357817.19
104.0	1.0192	2461832675.18
105.0	1.019	2428551595.3
106.0	1.0188	2395410442.13
107.0	1.0186	2362350553.65
108.0	1.0184	2329344750.54
109.0	1.0182	2296376525.67
110.0	1.018	2263438037.1
111.0	1.0178	2230524314.07
112.0	1.0176	2197633090.78
113.0	1.0174	2164762818.05
114.0	1.0172	2131912865.15
115.0	1.017	2099082715.93
116.0	1.0168	2066272211.05
117.0	1.0166	2033481142.3
118.0	1.0164	2000709493.86
119.0	1.0162	1967957158.87
120.0	1.016	1935224163.34
121.0	1.0158	1902510432.84
122.0	1.0156	1869816011.72
123.0	1.0154	1837140838.16
124.0	1.0152	1804484967.9
125.0	1.015	1771848346.21
126.0	1.0148	1739231041.14
127.0	1.0146	1706633006.7
128.0	1.0144	1674054334.86
129.0	1.0142	1641495007.64
130.0	1.014	1608955185.04
131.0	1.0138	1576434931.41
132.0	1.0136	1543934579.96
133.0	1.0134	1511454463.26
134.0	1.0132	1478995730.82
135.0	1.013	1446560946.96
136.0	1.0128	1414157912.49
137.0	1.0126	1381806284.83
138.0	1.0124	1349553205.78
139.0	1.0122	1317495087.87
140.0	1.012	1285795459.19
141.0	1.0118	1254665185.03
142.0	1.0116	1224281262.03
143.0	1.0114	1194685361.64
144.0	1.0112	1165766569.93
145.0	1.011	1137346521.31
146.0	1.0108	1109257798.32
147.0	1.0106	1081375184.95
148.0	1.0104	1053619328.01
149.0	1.0102	1025940729.6
150.0	1.01	998312426.621
151.0	1.0098	970717837.841
152.0	1.0096	943148621.609
153.0	1.0094	915599029.77
154.0	1.0092	888066355.355
155.0	1.009	860548192.362
156.0	1.0088	833043569.597
157.0	1.0086	805551343.759
158.0	1.0084	778071356.901
159.0	1.0082	750603332.766
160.0	1.008	723147886.645
161.0	1.0078	695705747.276
162.0	1.0076	668278720.235
163.0	1.0074	640869131.059
164.0	1.0072	613481062.25
165.0	1.007	586120430.52
166.0	1.0068	558796999.607
167.0	1.0066	531524946.953
168.0	1.0064	504324968.601
169.0	1.0062	477223320.79
170.0	1.006	450251306.069
171.0	1.0058	423440460.876
172.0	1.0056	396820240.892
173.0	1.0054	370413186.618
174.0	1.0052	344235213.134
175.0	1.005	318292860.983
176.0	1.0048	292585612.215
177.0	1.0046	267105077.902
178.0	1.0044	241838610.181
179.0	1.0042	216769604.865
180.0	1.004	191880858.375
181.0	1.0038	167154451.014
182.0	1.0036	142574031.574
183.0	1.0034	118124027.851
184.0	1.0032	93791075.2901
185.0	1.003	69562873.5813
186.0	1.0028	45429173.7335
187.0	1.0026	21380599.4168
188.0	1.0024	-2591230.92933
189.0	1.0022	-26491529.3967
190.0	1.002	-50327214.0514
191.0	1.0018	-74104458.0983
192.0	1.0016	-97827412.0853
193.0	1.0014	-121501448.678
194.0	1.0012	-145128103.479
195.0	1.001	-168712220.8
196.0	1.0008	-192256439.378
197.0	1.0006	-215765089.996
198.0	1.0004	-239238352.324
199.0	1.0002	-262680428.577
200.0	1.0	-286092269.491
201.0	0.9998	-309477491.228
202.0	0.9996	-332836182.389
203.0	0.9994	-356171818.971
204.0	0.9992	-379484450.608
205.0	0.999	-402776696.509
206.0	0.9988	-426049014.044
207.0	0.9986	-449303141.98
208.0	0.9984	-472539875.791
209.0	0.9982	-495760369.643
210.0	0.998	-518965563.26
