3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	-9.70302647388e-06
1.0	1.0002	32244735.6838
2.0	1.0004	64509050.1272
3.0	1.0006	96792921.5842
4.0	1.0008	129096395.941
5.0	1.001	161419447.312
6.0	1.0012	193762076.894
7.0	1.0014	226124307.821
8.0	1.0016	258506123.636
9.0	1.0018	290907538.967
10.0	1.002	323328552.372
11.0	1.0022	355769171.348
12.0	1.0024	388229368.907
13.0	1.0026	420709030.17
14.0	1.0028	453207695.145
15.0	1.003	485723604.305
16.0	1.0032	518250799.493
17.0	1.0034	550770956.957
18.0	1.0036	583234130.618
19.0	1.0038	615527344.643
20.0	1.004	647460157.433
21.0	1.0042	678823268.747
22.0	1.0044	709491549.406
23.0	1.0046	739444687.928
24.0	1.0048	768694476.655
25.0	1.005	797239348.738
26.0	1.0052	825093638.893
27.0	1.0054	852323957.777
28.0	1.0056	879036848.073
29.0	1.0058	905349771.118
30.0	1.006	931368530.06
31.0	1.0062	957169480.354
32.0	1.0064	982800512.22
33.0	1.0066	1008295796.24
34.0	1.0068	1033684599.61
35.0	1.007	1058979260.45
36.0	1.0072	1084190915.84
37.0	1.0074	1109316217.89
38.0	1.0076	1134353333.46
39.0	1.0078	1159290071.03
40.0	1.008	1184118946.54
41.0	1.0082	1208824843.64
42.0	1.0084	1233399705.27
43.0	1.0086	1257829656.83
44.0	1.0088	1282109401.27
45.0	1.009	1306229029.92
46.0	1.0092	1330187834.2
47.0	1.0094	1353981198.02
48.0	1.0096	1377613469.74
49.0	1.0098	1401085159.98
50.0	1.01	1424404723.24
51.0	1.0102	1447576388.5
52.0	1.0104	1470611021.25
53.0	1.0106	1493514926.17
54.0	1.0108	1516299923.02
55.0	1.011	1538973125.51
56.0	1.0112	1561546134.21
57.0	1.0114	1584025785.86
58.0	1.0116	1606422517.34
59.0	1.0118	1628742194.99
60.0	1.012	1650993673.55
61.0	1.0122	1673181643.38
62.0	1.0124	1695313344.51
63.0	1.0126	1717392334.53
64.0	1.0128	1739424402.26
65.0	1.013	1761412168.16
66.0	1.0132	1783360257.15
67.0	1.0134	1805270581.92
68.0	1.0136	1827146841.59
69.0	1.0138	1848990390.9
70.0	1.014	1870804196.41
71.0	1.0142	1892589194.71
72.0	1.0144	1914347800.46
73.0	1.0146	1936080658.03
74.0	1.0148	1957789764.8
75.0	1.015	1979475546.23
76.0	1.0152	2001139658.32
77.0	1.0154	2022782342.1
78.0	1.0156	2044404965.12
79.0	1.0158	2066007618.26
80.0	1.016	2087591445.74
81.0	1.0162	2109156442.48
82.0	1.0164	2130703604.4
83.0	1.0166	2152232887.67
84.0	1.0168	2173745191.74
85.0	1.017	2195240463.89
86.0	1.0172	2216719524.49
87.0	1.0174	2238182313.9
88.0	1.0176	2259629572.57
89.0	1.0178	2281061227.22
90.0	1.018	2302477944.34
91.0	1.0182	2323879641.32
92.0	1.0184	2345266925.65
93.0	1.0186	2366639711.75
94.0	1.0188	2387998557.81
95.0	1.019	2409343376.73
96.0	1.0192	2430674684.68
97.0	1.0194	2451992396.59
98.0	1.0196	2473296996.22
99.0	1.0198	2494588408.05
100.0	1.02	2515867092.4
101.0	1.0198	2478310074.85
102.0	1.0196	2443252978.22
103.0	1.0194	2409280872.86
104.0	1.0192	2375885978.46
105.0	1.019	2342763953.87
106.0	1.0188	2309805824.03
107.0	1.0186	2276941332.91
108.0	1.0184	2244142074.48
109.0	1.0182	2211388339.33
110.0	1.018	2178670459.74
111.0	1.018	2178670459.74
112.0	1.0178	2145981567.48
113.0	1.0176	2113318422.12
114.0	1.0174	2080678394.7
115.0	1.0172	2048060446.3
116.0	1.017	2015463421.99
117.0	1.0168	1982887053.1
118.0	1.0166	1950330744.88
119.0	1.0164	1917794527.11
120.0	1.0162	1885278048.18
121.0	1.016	1852781504.16
122.0	1.0158	1820304616.96
123.0	1.0156	1787847765.36
124.0	1.0154	1755410705.91
125.0	1.0152	1722994062.29
126.0	1.015	1690597718.63
127.0	1.0148	1658222775.3
128.0	1.0146	1625869661.71
129.0	1.0144	1593540543.85
130.0	1.0142	1561237046.48
131.0	1.014	1528962853.43
132.0	1.0138	1496720113.88
133.0	1.0136	1464513170.67
134.0	1.0134	1432343448.5
135.0	1.0132	1400215912.82
136.0	1.013	1368132589.54
137.0	1.0128	1336101618.09
138.0	1.0126	1304131436.48
139.0	1.0124	1272245865.03
140.0	1.0122	1240486652.72
141.0	1.012	1208938520.65
142.0	1.0118	1177716963.09
143.0	1.0116	1146943457.3
144.0	1.0114	1116676113.6
145.0	1.0112	1086905466.21
146.0	1.011	1057558968.15
