3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	-1.23408078307e-05
1.0	1.0002	33097013.5869
2.0	1.0004	66213970.4232
3.0	1.0006	99350869.3003
4.0	1.0008	132507732.454
5.0	1.001	165684546.973
6.0	1.0012	198881317.519
7.0	1.0014	232098054.16
8.0	1.0016	265334755.097
9.0	1.0018	298591426.984
10.0	1.002	331868072.281
11.0	1.0022	365164696.285
12.0	1.0024	398481301.557
13.0	1.0026	431817893.248
14.0	1.0028	465174474.03
15.0	1.003	498551048.879
16.0	1.0032	531947620.613
17.0	1.0034	565364193.899
18.0	1.0036	598800768.151
19.0	1.0038	632257321.339
20.0	1.004	665733813.527
21.0	1.0042	699230138.133
22.0	1.0044	732746031.184
23.0	1.0046	766280863.709
24.0	1.0048	799833223.208
25.0	1.005	833400141.646
26.0	1.0052	866975561.021
27.0	1.0054	900547705.815
28.0	1.0056	934095158.633
29.0	1.0058	967582296.682
30.0	1.006	1000956730.91
31.0	1.0062	1034152805.07
32.0	1.0064	1067101995.93
33.0	1.0066	1099742820.58
34.0	1.0068	1132020309.87
35.0	1.007	1163874040.05
36.0	1.0072	1195224921.78
37.0	1.0074	1225972477.58
38.0	1.0076	1256007410.05
39.0	1.0078	1285233298.82
40.0	1.008	1313586851.19
41.0	1.0082	1341050333.24
42.0	1.0084	1367653079.69
43.0	1.0086	1393463985.22
44.0	1.0088	1418577626.48
45.0	1.009	1443099125.46
46.0	1.0092	1467131938.74
47.0	1.0094	1490769341.88
48.0	1.0096	1514091098.5
49.0	1.0098	1537162274.32
50.0	1.01	1560034925.26
51.0	1.0102	1582749570.76
52.0	1.0104	1605337762.41
53.0	1.0106	1627823584.39
54.0	1.0108	1650225664.47
55.0	1.011	1672558129.26
56.0	1.0112	1694831959.68
57.0	1.0114	1717055502.57
58.0	1.0116	1739235348.78
59.0	1.0118	1761376549.93
60.0	1.012	1783483196.43
61.0	1.0122	1805558450.28
62.0	1.0124	1827604955.33
63.0	1.0126	1849624787.83
64.0	1.0128	1871619723.01
65.0	1.013	1893591219.66
66.0	1.0132	1915540502.07
67.0	1.0134	1937468671.35
68.0	1.0136	1959376608.71
69.0	1.0138	1981265182.25
70.0	1.014	2003135077.36
71.0	1.0142	2024986977.52
72.0	1.0144	2046821463.14
73.0	1.0146	2068639058.02
74.0	1.0148	2090440280.06
75.0	1.015	2112225518.84
76.0	1.0152	2133995249.51
77.0	1.0154	2155749750.13
78.0	1.0156	2177489457.69
79.0	1.0158	2199214564.37
80.0	1.016	2220925471.89
81.0	1.0162	2242622312.04
82.0	1.0164	2264305444.64
83.0	1.0166	2285974962.6
84.0	1.0168	2307631177.72
85.0	1.017	2329274162.65
86.0	1.0172	2350904177.39
87.0	1.0174	2372521285.03
88.0	1.0176	2394125691.32
89.0	1.0178	2415717452.23
90.0	1.018	2437296721.36
91.0	1.0182	2458863546.27
92.0	1.0184	2480418038.04
93.0	1.0186	2501960236.43
94.0	1.0188	2523490226.52
95.0	1.019	2545008043.16
96.0	1.0192	2566513761.73
97.0	1.0194	2588007416.74
98.0	1.0196	2609489085.39
99.0	1.0198	2630958806.99
100.0	1.02	2652416665.7
101.0	1.0198	2612504571.79
102.0	1.0196	2575495767.32
103.0	1.0194	2539927417.43
104.0	1.0192	2505131349.95
105.0	1.019	2470776992.94
106.0	1.0188	2436679081.29
107.0	1.0186	2402735690.65
108.0	1.0184	2368888075.66
109.0	1.0182	2335103242.32
110.0	1.018	2301362322.98
111.0	1.0178	2267654761.04
112.0	1.0176	2233974545.52
113.0	1.0174	2200318323.19
114.0	1.0172	2166684203.39
115.0	1.017	2133071141.61
116.0	1.0168	2099478544.86
117.0	1.0166	2065906078.87
118.0	1.0164	2032353554.21
119.0	1.0162	1998820863.88
120.0	1.016	1965307941.4
121.0	1.0158	1931814745.72
122.0	1.0156	1898341248.6
123.0	1.0154	1864887429.63
124.0	1.0152	1831453274.3
125.0	1.015	1798038770.71
126.0	1.0148	1764643910.34
127.0	1.0146	1731268684.94
128.0	1.0144	1697913088.71
129.0	1.0142	1664577115.24
130.0	1.014	1631260760.35
131.0	1.0138	1597964018.95
132.0	1.0136	1564686888.27
133.0	1.0134	1531429365.0
134.0	1.0132	1498191448.63
135.0	1.013	1464973139.21
136.0	1.0128	1431774440.59
137.0	1.0126	1398595359.29
138.0	1.0124	1365435908.33
139.0	1.0122	1332296107.47
140.0	1.012	1299175986.97
141.0	1.0118	1266075588.18
142.0	1.0116	1232994965.7
143.0	1.0114	1199934185.66
144.0	1.0112	1166893324.96
145.0	1.011	1133872468.39
146.0	1.0108	1100871712.08
147.0	1.0106	1067891168.32
148.0	1.0104	1034930980.25
149.0	1.0102	1001991339.65
150.0	1.01	969072509.822
151.0	1.0098	936174859.708
152.0	1.0096	903298940.349
153.0	1.0094	870445610.06
154.0	1.0092	837616273.192
155.0	1.009	804813288.093
156.0	1.0088	772040684.414
157.0	1.0086	739305336.093
158.0	1.0084	706618773.109
159.0	1.0082	673999477.386
160.0	1.008	641474780.46
161.0	1.0078	609080328.774
162.0	1.0076	576854778.975
163.0	1.0074	544830255.376
164.0	1.0072	513023384.536
165.0	1.007	481432426.806
166.0	1.0068	450041142.292
167.0	1.0066	418826485.095
168.0	1.0064	387766533.898
169.0	1.0062	356846749.18
170.0	1.006	326064505.709
171.0	1.0058	295431724.973
172.0	1.0056	264975924.932
173.0	1.0054	234738804.763
174.0	1.0052	204773303.793
175.0	1.005	175138735.781
176.0	1.0048	145895647.817
177.0	1.0046	117100368.967
178.0	1.0044	88800421.825
179.0	1.0042	61042512.1139
180.0	1.004	33829648.6398
181.0	1.0038	7166857.45998
182.0	1.0036	-18961084.0392
183.0	1.0034	-44579935.312
184.0	1.0032	-69728907.1487
185.0	1.003	-94453722.9916
186.0	1.0028	-118803078.379
187.0	1.0026	-142830889.935
188.0	1.0024	-166583548.281
189.0	1.0022	-190102128.179
190.0	1.002	-213423172.256
191.0	1.0018	-236581448.852
192.0	1.0016	-259595516.652
193.0	1.0014	-282490902.933
194.0	1.0012	-305285273.554
195.0	1.001	-327993758.96
196.0	1.0008	-350628763.043
197.0	1.0006	-373200647.232
198.0	1.0004	-395717525.236
199.0	1.0002	-418186458.532
200.0	1.0	-440613066.034
201.0	0.9998	-463002276.522
