3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	7.0904491125e-06
1.0	1.0002	32332498.2392
2.0	1.0004	64684564.5046
3.0	1.0006	97056192.4177
4.0	1.0008	129447410.109
5.0	1.001	161858193.702
6.0	1.0012	194288557.394
7.0	1.0014	226738508.31
8.0	1.0016	259208043.33
9.0	1.0018	291697169.912
10.0	1.002	324205890.269
11.0	1.0022	356734208.588
12.0	1.0024	389282118.083
13.0	1.0026	421849576.67
14.0	1.0028	454436379.085
15.0	1.003	487041763.415
16.0	1.0032	519663168.919
17.0	1.0034	552292765.168
18.0	1.0036	584909567.955
19.0	1.0038	617466950.158
20.0	1.004	649883342.385
21.0	1.0042	682044293.302
22.0	1.0044	713810458.28
23.0	1.0046	745033847.676
24.0	1.0048	775596274.487
25.0	1.005	805449299.184
26.0	1.0052	834621918.735
27.0	1.0054	863199926.337
28.0	1.0056	891296521.206
29.0	1.0058	919028177.181
30.0	1.006	946498940.81
31.0	1.0062	973772201.522
32.0	1.0064	1000897987.31
33.0	1.0066	1027901905.96
34.0	1.0068	1054798803.06
35.0	1.007	1081582542.6
36.0	1.0072	1108238389.25
37.0	1.0074	1134737183.84
38.0	1.0076	1161049327.49
39.0	1.0078	1187141463.64
40.0	1.008	1212990532.77
41.0	1.0082	1238577432.36
42.0	1.0084	1263897595.88
43.0	1.0086	1288950561.08
44.0	1.0088	1313747340.3
45.0	1.009	1338299599.3
46.0	1.0092	1362625403.23
47.0	1.0094	1386740469.33
48.0	1.0096	1410663062.56
49.0	1.0098	1434407780.12
50.0	1.01	1457989892.86
51.0	1.0102	1481421072.95
52.0	1.0104	1504713197.53
53.0	1.0106	1527875278.43
54.0	1.0108	1550916682.36
55.0	1.011	1573844686.67
56.0	1.0112	1596667106.2
57.0	1.0114	1619390228.03
58.0	1.0116	1642020942.13
59.0	1.0118	1664564949.32
60.0	1.012	1687028471.85
61.0	1.0122	1709416707.27
62.0	1.0124	1731735210.99
63.0	1.0126	1753988592.18
64.0	1.0128	1776181665.45
65.0	1.013	1798318377.28
66.0	1.0132	1820402790.56
67.0	1.0134	1842438202.92
68.0	1.0136	1864427991.99
69.0	1.0138	1886374877.97
70.0	1.014	1908281646.12
71.0	1.0142	1930150524.28
72.0	1.0144	1951983801.26
73.0	1.0146	1973783298.25
74.0	1.0148	1995550900.4
75.0	1.015	2017288102.2
76.0	1.0152	2038996466.73
77.0	1.0154	2060677232.15
78.0	1.0156	2082331713.55
79.0	1.0158	2103960958.2
80.0	1.016	2125566097.63
81.0	1.0162	2147148039.76
82.0	1.0164	2168707778.13
83.0	1.0166	2190246114.99
84.0	1.0168	2211763934.12
85.0	1.017	2233261951.61
86.0	1.0172	2254740957.62
87.0	1.0174	2276201591.12
88.0	1.0176	2297644556.63
89.0	1.0178	2319070420.57
90.0	1.018	2340479807.2
91.0	1.0182	2361873214.37
92.0	1.0184	2383251191.91
93.0	1.0186	2404614174.45
94.0	1.0188	2425962644.79
95.0	1.019	2447296981.05
96.0	1.0192	2468617607.24
97.0	1.0194	2489924851.86
98.0	1.0196	2511219087.81
99.0	1.0198	2532500601.44
100.0	1.02	2553769723.66
101.0	1.0198	2515684974.78
102.0	1.0196	2480186027.07
103.0	1.0194	2445859657.69
104.0	1.0192	2412176398.96
105.0	1.019	2378819399.19
106.0	1.0188	2345660974.35
107.0	1.0186	2312618689.42
108.0	1.0184	2279654944.02
109.0	1.0182	2246744486.48
110.0	1.018	2213874487.27
111.0	1.0178	2181036181.64
112.0	1.0176	2148225103.04
113.0	1.0174	2115438084.8
114.0	1.0172	2082673631.69
115.0	1.017	2049930508.18
116.0	1.0168	2017208320.03
117.0	1.0166	1984506489.48
118.0	1.0164	1951825032.47
119.0	1.0162	1919163608.93
120.0	1.016	1886522390.32
121.0	1.0158	1853901142.51
122.0	1.0156	1821300093.32
123.0	1.0154	1788719077.52
124.0	1.0152	1756158371.32
125.0	1.015	1723617922.57
126.0	1.0148	1691098145.19
127.0	1.0146	1658599210.32
128.0	1.0144	1626121791.68
129.0	1.0142	1593666320.56
130.0	1.014	1561233779.23
131.0	1.0138	1528824874.66
132.0	1.0136	1496440986.3
133.0	1.0134	1464083266.95
134.0	1.0132	1431753922.52
135.0	1.013	1399455549.83
136.0	1.0128	1367193103.77
137.0	1.0126	1334974370.53
138.0	1.0124	1302814285.83
139.0	1.0122	1270738346.68
140.0	1.012	1238786312.48
141.0	1.0118	1207005154.03
142.0	1.0116	1175438450.36
143.0	1.0114	1144113642.6
144.0	1.0112	1113045371.66
145.0	1.011	1082248165.23
146.0	1.0108	1051750874.9
147.0	1.0106	1021591943.89
148.0	1.0104	991807289.869
149.0	1.0102	962421156.394
150.0	1.01	933440721.134
151.0	1.0098	904850290.899
152.0	1.0096	876615181.426
153.0	1.0094	848691433.125
154.0	1.0092	821036668.517
155.0	1.009	793612579.81
156.0	1.0088	766385222.975
157.0	1.0086	739322977.98
158.0	1.0084	712396936.215
159.0	1.0082	685580938.784
160.0	1.008	658852964.516
161.0	1.0078	632195317.821
162.0	1.0076	605594871.29
163.0	1.0074	579042393.752
164.0	1.0072	552532057.286
165.0	1.007	526060621.111
166.0	1.0068	499626869.856
167.0	1.0066	473231097.644
168.0	1.0064	446874904.868
169.0	1.0062	420561185.668
170.0	1.006	394294199.602
171.0	1.0058	368079687.717
172.0	1.0056	341924894.242
173.0	1.0054	315838553.642
174.0	1.0052	289830664.615
175.0	1.005	263912052.973
176.0	1.0048	238093640.079
177.0	1.0046	212385522.985
178.0	1.0044	186796150.603
179.0	1.0042	161349954.898
180.0	1.004	136021109.532
181.0	1.0038	110821966.91
182.0	1.0036	85749856.2344
183.0	1.0034	60805803.512
184.0	1.0032	36003752.6743
185.0	1.003	11320951.3825
186.0	1.0028	-13237260.8918
187.0	1.0026	-37677111.1776
188.0	1.0024	-61993342.8762
189.0	1.0022	-86200091.9014
190.0	1.002	-110296301.944
191.0	1.0018	-134289883.743
192.0	1.0016	-158180483.373
193.0	1.0014	-181978530.375
194.0	1.0012	-205685587.93
195.0	1.001	-229308121.096
196.0	1.0008	-252848248.147
197.0	1.0006	-276312086.065
198.0	1.0004	-299701774.806
199.0	1.0002	-323022092.293
200.0	1.0	-346276102.137
201.0	0.9998	-369465767.765
202.0	0.9996	-392594573.208
203.0	0.9994	-415663241.415
204.0	0.9992	-438675438.123
205.0	0.999	-461631483.821
206.0	0.9988	-484534700.52
207.0	0.9986	-507385606.105
208.0	0.9984	-530186976.321
209.0	0.9982	-552939660.92
210.0	0.998	-575645961.641
211.0	0.9978	-598306973.312
212.0	0.9976	-620924641.427
213.0	0.9974	-643500179.167
214.0	0.9972	-666035281.6
215.0	0.997	-688531212.906
216.0	0.9968	-710989502.042
217.0	0.9966	-733411418.032
218.0	0.9964	-755798353.424
219.0	0.9962	-778151536.197
220.0	0.996	-800472241.822
221.0	0.9958	-822761650.352
222.0	0.9956	-845020956.912
223.0	0.9954	-867251313.476
224.0	0.9952	-889453864.36
225.0	0.995	-911629734.36
226.0	0.9948	-933780016.466
227.0	0.9946	-955905792.396
228.0	0.9944	-978008092.467
229.0	0.9942	-1000087939.94
230.0	0.994	-1022146294.1
231.0	0.9938	-1044184107.62
232.0	0.9936	-1066202257.82
233.0	0.9934	-1088201614.41
234.0	0.9932	-1110182966.41
235.0	0.993	-1132147097.82
