3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	1.14940054062e-05
1.0	1.0002	32565996.8835
2.0	1.0004	65151757.0028
3.0	1.0006	97757223.9987
4.0	1.0008	130382442.664
5.0	1.001	163027401.813
6.0	1.0012	195692099.006
7.0	1.0014	228376559.333
8.0	1.0016	261080764.247
9.0	1.0018	293804725.23
10.0	1.002	326548443.927
11.0	1.0022	359311926.702
12.0	1.0024	392095156.051
13.0	1.0026	424898068.823
14.0	1.0028	457720389.154
15.0	1.003	490561052.715
16.0	1.0032	523416457.234
17.0	1.0034	556275707.027
18.0	1.0036	589109979.084
19.0	1.0038	621857904.506
20.0	1.004	654425246.721
21.0	1.0042	686720576.504
22.0	1.0044	718700810.32
23.0	1.0046	750376110.821
24.0	1.0048	781774910.446
25.0	1.005	812901405.769
26.0	1.0052	843720458.191
27.0	1.0054	874187972.474
28.0	1.0056	904251937.485
29.0	1.0058	933995080.599
30.0	1.006	963434939.887
31.0	1.0062	992645130.809
32.0	1.0064	1021638093.95
33.0	1.0066	1050416369.66
34.0	1.0068	1078966505.59
35.0	1.007	1107251448.06
36.0	1.0072	1135233474.34
37.0	1.0074	1162857441.37
38.0	1.0076	1190080025.74
39.0	1.0078	1216856975.97
40.0	1.008	1243166310.14
41.0	1.0082	1268994007.0
42.0	1.0084	1294348905.46
43.0	1.0086	1319247382.04
44.0	1.0088	1343723195.57
45.0	1.009	1367812352.88
46.0	1.0092	1391559983.04
47.0	1.0094	1415007079.56
48.0	1.0096	1438196869.28
49.0	1.0098	1461164918.09
50.0	1.01	1483945680.23
51.0	1.0102	1506565646.45
52.0	1.0104	1529049546.04
53.0	1.0106	1551415511.94
54.0	1.0108	1573680439.93
55.0	1.011	1595856321.82
56.0	1.0112	1617954624.35
57.0	1.0114	1639983306.69
58.0	1.0116	1661950319.69
59.0	1.0118	1683861085.49
60.0	1.012	1705721302.1
61.0	1.0122	1727534787.58
62.0	1.0124	1749305768.25
63.0	1.0126	1771037024.42
64.0	1.0128	1792731793.86
65.0	1.013	1814392166.45
66.0	1.0132	1836020694.65
67.0	1.0134	1857618995.51
68.0	1.0136	1879189133.21
