3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	5.00605524753e-06
1.0	1.0002	32870241.8819
2.0	1.0004	65760459.4767
3.0	1.0006	98670616.0234
4.0	1.0008	131600765.534
5.0	1.001	164550878.35
6.0	1.0012	197520956.65
7.0	0.0	-4.4033254916e+273
8.0	1.0016	263521071.44
9.0	1.0018	296551101.707
10.0	1.002	329601117.751
11.0	1.0022	362671122.882
12.0	1.0024	395761061.039
13.0	1.0026	428870725.796
14.0	1.0028	461999230.324
15.0	1.003	495143232.892
16.0	1.0032	528291636.392
17.0	1.0034	561411550.152
18.0	1.0036	594421234.634
19.0	1.0038	627164660.112
20.0	1.004	659440226.625
21.0	1.0042	691103407.1
22.0	1.0044	722143825.848
23.0	1.0046	752653509.941
24.0	1.0048	782745772.644
25.0	1.005	812503934.087
26.0	1.0052	841976675.662
27.0	1.0054	871193771.823
28.0	1.0056	900176986.135
29.0	1.0058	928937160.888
30.0	1.006	957493049.579
31.0	1.0062	985857632.961
32.0	1.0064	1014047405.31
33.0	1.0066	1042068777.41
34.0	1.0068	1069926132.52
35.0	1.007	1097611530.52
36.0	1.0072	1125113600.28
37.0	1.0074	1152410642.99
38.0	1.0076	1179482388.56
39.0	1.0078	1206306007.9
40.0	1.008	1232869014.74
41.0	1.0082	1259162803.56
42.0	1.0084	1285192344.54
43.0	1.0086	1310964601.45
44.0	1.0088	1336496122.91
45.0	1.009	1361800586.07
46.0	1.0092	1386897048.86
47.0	1.0094	1411799119.59
48.0	1.0096	1436523797.34
49.0	1.0098	1461082294.26
50.0	1.01	1485488754.48
51.0	1.0102	1509752162.59
52.0	1.0104	1533884195.99
53.0	1.0106	1557892043.43
54.0	1.0108	1581785307.11
55.0	1.011	1605569720.62
56.0	1.0112	1629253051.56
57.0	1.0114	1652839688.61
58.0	1.0116	1676335798.88
59.0	1.0118	1699744708.42
60.0	1.012	1723071377.05
61.0	1.0122	1746318377.73
62.0	1.0124	1769489795.01
63.0	1.0126	1792587685.52
64.0	1.0128	1815615493.71
65.0	1.013	1838574873.47
66.0	1.0132	1861468742.65
67.0	1.0134	1884298468.98
68.0	1.0136	1907066626.5
69.0	1.0138	1929774476.92
70.0	1.014	1952424416.08
71.0	1.0142	1975017709.09
72.0	1.0144	1997556650.03
73.0	1.0146	2020042533.42
74.0	0.0	nan
75.0	1.015	2064863057.48
76.0	1.0152	2087201141.51
77.0	1.0154	2109493137.48
78.0	1.0156	2131741070.39
79.0	1.0158	2153946231.46
80.0	1.016	2176110524.8
81.0	1.0162	2198235185.09
82.0	1.0164	2220321987.4
83.0	1.0166	2242372096.84
84.0	1.0168	2264387157.8
85.0	1.017	2286368253.66
86.0	1.0172	2308316896.19
87.0	1.0174	2330234078.82
88.0	1.0176	2352121179.44
89.0	1.0178	2373979100.09
90.0	1.018	2395809093.58
91.0	1.0182	2417611986.09
92.0	1.0184	2439388923.41
93.0	1.0186	2461140665.08
94.0	1.0188	2482868254.21
95.0	1.019	2504572379.31
96.0	1.0192	2526253979.36
97.0	1.0194	2547913665.15
98.0	1.0196	nan
99.0	1.0198	-1.99297470701e+303
100.0	1.02	-5.41104021041e+302
101.0	1.0198	-1.3527600526e+302
102.0	1.0196	-4.051593011e+301
103.0	1.0194	-1.15519576216e+301
104.0	1.0192	-3.39025906502e+300
105.0	1.019	-9.73132181159e+299
106.0	1.0188	-2.85138850258e+299
107.0	1.0186	-8.50176932976e+298
108.0	1.0184	-2.9102386756e+298
109.0	1.0182	-1.02185829758e+298
110.0	1.018	-4.29179529712e+297
111.0	1.0178	-1.73714955317e+297
112.0	1.0176	-7.05075538427e+296
113.0	1.0174	-3.19330717994e+296
114.0	1.0172	-1.54556007805e+296
115.0	1.017	-7.47233283061e+295
116.0	1.0168	-3.99163397493e+295
117.0	1.0166	-2.07562727777e+295
118.0	1.0164	-1.03781363889e+295
119.0	1.0162	-6.46640599254e+294
120.0	1.016	-4.35087356961e+294
121.0	1.0158	-2.75420132198e+294
122.0	1.0156	-1.93593594766e+294
123.0	1.0154	-1.37710066099e+294
124.0	1.0152	-1.12763519859e+294
125.0	1.015	-9.28051167639e+293
126.0	1.0148	-8.48217555258e+293
127.0	1.0146	-6.88550330495e+293
128.0	1.0144	-6.03734405487e+293
129.0	1.0142	-5.23900793106e+293
130.0	1.014	-5.0394239001e+293
131.0	1.0138	-5.0394239001e+293
132.0	1.0136	-5.0394239001e+293
133.0	1.0134	-4.44067180724e+293
134.0	1.0132	-4.24108777629e+293
135.0	1.013	-4.24108777629e+293
136.0	1.0128	-4.44067180724e+293
137.0	1.0126	-4.24108777629e+293
138.0	1.0124	-3.84191971438e+293
139.0	1.0122	-3.44275165248e+293
140.0	1.012	-3.11846404291e+293
141.0	1.0118	-3.01867202744e+293
142.0	1.0116	-2.71929598101e+293
143.0	1.0114	-2.22033590362e+293
144.0	1.0112	-1.62158381076e+293
145.0	1.011	-1.16006395955e+293
146.0	1.0108	-6.54875991382e+292
147.0	1.0106	-2.52593984084e+292
148.0	1.0104	-7.56224979555e+291
149.0	1.0102	-1.17916876072e+291
150.0	1.01	-1.23032810061e+290
151.0	1.0098	-4.45385744012e+288
152.0	1.0096	-6.24538413412e+286
153.0	1.0094	-4.69332924122e+284
154.0	1.0092	-9.52969991169e+281
155.0	1.009	-5.53950493105e+278
156.0	1.0088	-1.4064997524e+275
157.0	1.0086	-1.65090111823e+271
158.0	1.0084	-1.241391212e+267
159.0	1.0082	-6.15008591948e+262
160.0	1.008	-4.62454263866e+258
161.0	1.0078	-5.05866889846e+254
162.0	1.0076	-1.08289548194e+251
163.0	1.0074	-4.93797960033e+247
164.0	1.0072	-4.99294687293e+244
165.0	1.007	-1.55028900627e+242
166.0	1.0068	-1.15906942339e+240
167.0	1.0066	-1.81104597405e+238
168.0	1.0064	-6.42261236162e+236
169.0	1.0062	-4.49106628397e+235
170.0	1.006	-6.01127748659e+234
171.0	1.0058	-1.05569416106e+234
172.0	1.0056	-2.51503395528e+233
173.0	1.0054	-9.08211745433e+232
174.0	1.0052	-4.23055510871e+232
175.0	1.005	-2.19290345897e+232
176.0	1.0048	-1.49427031743e+232
177.0	1.0046	-9.41199920254e+231
178.0	1.0044	-5.67632340896e+231
179.0	1.0042	-4.31787007819e+231
180.0	1.004	-3.73567579358e+231
181.0	1.0038	-2.93519408525e+231
182.0	1.0036	-2.4500321814e+231
183.0	1.0034	-1.86783789679e+231
184.0	1.0032	-1.86783789679e+231
185.0	1.003	-1.77080551602e+231
186.0	1.0028	-1474900.9765
187.0	1.0026	-1.51611323301e+231
188.0	1.0024	-51420861.2345
189.0	1.0022	-76233128.1746
190.0	1.002	-100945872.59
191.0	1.0018	-1.17649990032e+231
192.0	1.0016	-1.03095132916e+231
193.0	1.0014	-1.17649990032e+231
194.0	1.0012	-1.07946751955e+231
195.0	1.001	-1.03095132916e+231
196.0	1.0008	-9.8243513878e+230
197.0	1.0006	-7.88370377242e+230
198.0	1.0004	-6.85282330927e+230
199.0	1.0002	-5.39733759774e+230
200.0	1.0	-3.42641165464e+230
201.0	0.9998	-1.89514154126e+230
202.0	0.9996	-7.35312437698e+229
203.0	0.9994	-1.68666799929e+229
204.0	0.9992	-1.53978589305e+228
205.0	0.999	-4.18263141435e+226
206.0	0.9988	-2.22663628672e+224
207.0	0.9986	-6.2833279345e+220
208.0	0.9984	-2.82780972213e+215
209.0	0.9982	-2.18714572891e+207
210.0	0.998	-1.47820410328e+195
211.0	0.9978	-1.40877084567e+177
212.0	0.9976	-7.87644673353e+150
213.0	0.9974	-1.40685338493e+113
214.0	0.9972	-1.16752258527e+60
215.0	0.997	-697563777.939
216.0	0.9968	-720813216.533
217.0	0.9966	-744026093.219
218.0	0.9964	-767230752.661
219.0	0.9962	-790373583.364
220.0	0.996	-813482343.054
221.0	0.9958	-836557896.37
222.0	0.9956	-859601105.508
223.0	0.9954	-882612797.449
224.0	0.9952	-905593771.769
225.0	0.995	-928544727.356
226.0	0.9948	-951466340.901
227.0	0.9946	-974359154.92
228.0	0.9944	-997223723.438
229.0	0.9942	-1020060473.98
230.0	0.994	-1042869889.66
231.0	0.9938	-1065652335.58
232.0	0.9936	-1088408233.06
233.0	0.9934	-1111137892.51
234.0	0.9932	-1133841673.28
235.0	0.993	-1156519848.19
236.0	0.9928	-1179172750.09
237.0	0.9926	-1201800673.61
238.0	0.9924	-1224403999.41
239.0	0.9922	-1246983090.99
240.0	0.992	-1269538399.15
241.0	0.9918	-1292070358.65
242.0	0.9916	-1314579494.52
243.0	0.9914	-1337066305.48
244.0	0.9912	-1359531367.63
245.0	0.991	-1381975209.79
246.0	0.9908	-1404398425.5
247.0	0.9906	-1426801551.84
248.0	0.9904	-1449185179.84
249.0	0.9902	-1471549829.38
250.0	0.99	-1493896053.96
251.0	0.9898	-1516224331.32
252.0	0.9896	-1538535174.32
253.0	0.9894	-1560829029.6
254.0	0.9892	-1583106383.55
255.0	0.989	-1605367664.01
256.0	0.9888	-1627613344.97
257.0	0.9886	-1649843845.81
258.0	0.9884	-1672059633.05
259.0	0.9882	-1694261117.02
260.0	0.988	-1716448753.75
261.0	0.9878	-1738622935.65
262.0	0.9876	-1760784094.91
263.0	0.9874	-1782932591.89
264.0	0.9872	-1805068829.91
265.0	0.987	-1827193139.47
266.0	0.9868	-1849305900.26
267.0	0.9866	-1871407415.14
268.0	0.9864	-1893498042.36
269.0	0.9862	-1915578060.82
270.0	0.986	-1937647814.28
271.0	0.9858	-1959707565.52
272.0	0.9856	-1981757645.17
273.0	0.9854	-2003798297.84
274.0	0.9852	-2025829837.55
275.0	0.985	-2047852498.01
276.0	0.9848	-2069866583.76
277.0	0.9846	-2091872325.72
278.0	0.9844	-2113870020.03
279.0	0.9842	-2135859897.53
280.0	0.984	-2157842247.27
281.0	0.9838	-2179817299.69
282.0	0.9836	-2201785333.04
283.0	0.9834	-2223746569.08
284.0	0.9832	-2245701269.7
285.0	0.983	-2267649642.27
286.0	0.9828	-2289591930.05
287.0	0.9826	-2311528321.29
288.0	0.9824	-2333459038.58
289.0	0.9822	-2355384248.88
290.0	0.982	-2377304156.42
291.0	0.9818	-2399218910.9
292.0	0.9816	-2421128704.05
293.0	0.9814	-2443033674.92
294.0	0.9812	-2464934008.77
295.0	0.981	-2486829839.77
296.0	0.9808	-2508721349.78
297.0	0.9806	-2530608669.88
298.0	0.9804	-2552491978.24
299.0	0.9802	-2574371401.2
300.0	0.98	-2596170011.09
301.0	0.9802	-2559657332.83
302.0	0.9804	-2525375097.7
303.0	0.9806	-2491980465.81
304.0	0.9808	-2459143269.4
305.0	0.981	-2426555862.18
306.0	0.9812	-2394117431.77
307.0	0.9814	-2361747348.71
308.0	0.9816	-2329415836.39
309.0	0.9818	-2297098985.93
310.0	0.982	-2264785551.84
311.0	0.9822	-2232466331.8
312.0	0.9824	-2200137073.98
313.0	0.9826	-2167793951.01
314.0	0.9828	-2135435356.24
315.0	0.983	-2103059588.43
316.0	0.9832	-2070666039.07
317.0	0.9834	-2038253872.09
318.0	0.9836	-2005822901.25
319.0	0.9838	-1973372665.21
320.0	0.984	-1940903195.56
321.0	0.9842	-1908414262.16
322.0	0.9844	-1875906119.06
323.0	0.9846	-1843378846.05
324.0	0.9848	-1810833160.1
325.0	0.985	-1778269613.77
326.0	0.9852	-1745689561.72
327.0	0.9854	-1713093772.96
328.0	0.9856	-1680483981.36
329.0	0.9858	-1647860719.24
330.0	0.986	-1615225850.72
331.0	0.9862	-1582579791.66
332.0	0.9864	-1549924864.97
333.0	0.9866	-1517262473.16
