3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	1.22392921824e-05
1.0	1.0002	32101709.8358
2.0	1.0004	64222755.3159
3.0	1.0006	96363069.8808
4.0	1.0008	128522673.252
5.0	1.001	160701616.251
6.0	1.0012	192899868.55
7.0	1.0014	225117438.25
8.0	1.0016	257354326.804
9.0	1.0018	289610540.253
10.0	1.002	321886082.501
11.0	1.0022	354180957.287
12.0	1.0024	386495165.806
13.0	1.0026	418828650.203
14.0	1.0028	451181244.047
15.0	1.003	483552283.421
16.0	1.0032	515939488.367
17.0	1.0034	548335716.155
18.0	1.0036	580720450.646
19.0	1.0038	613041104.597
20.0	1.004	645183848.582
21.0	1.0042	676960278.486
22.0	1.0044	708166828.426
23.0	1.0046	738705473.948
24.0	1.0048	768634252.65
25.0	1.005	798097921.467
26.0	1.0052	827236171.469
27.0	1.0054	856139110.373
28.0	1.0056	884840881.012
29.0	1.0058	913331299.905
30.0	1.006	941578858.013
31.0	1.0062	969554261.457
32.0	1.0064	997249260.926
33.0	1.0066	1024680786.76
34.0	1.0068	1051878631.87
35.0	1.007	1078874285.1
36.0	1.0072	1105689396.17
37.0	1.0074	1132336941.64
38.0	1.0076	1158810870.81
39.0	1.0078	1185093467.25
40.0	1.008	1211150720.74
41.0	1.0082	1236944849.28
42.0	1.0084	1262436527.32
43.0	1.0086	1287598887.3
44.0	1.0088	1312417816.5
45.0	1.009	1336899014.93
46.0	1.0092	1361059751.34
47.0	1.0094	1384930215.2
48.0	1.0096	1408542316.74
49.0	1.0098	1431932308.48
50.0	1.01	1455131255.67
51.0	1.0102	1478170509.55
52.0	1.0104	1501073984.83
53.0	1.0106	1523865238.1
54.0	1.0108	1546560847.6
55.0	1.011	1569177559.81
56.0	1.0112	1591726363.96
57.0	1.0114	1614218930.33
58.0	1.0116	1636662373.79
59.0	1.0118	1659064781.19
60.0	1.012	1681430685.28
61.0	1.0122	1703765704.32
62.0	1.0124	1726072683.5
63.0	1.0126	1748355559.48
64.0	1.0128	1770616087.43
65.0	1.013	1792857061.09
66.0	1.0132	1815079536.51
67.0	1.0134	1837285529.45
68.0	1.0136	1859475652.1
69.0	1.0138	1881651389.11
70.0	1.014	1903813075.69
71.0	1.0142	1925961834.4
72.0	1.0144	1948097832.81
73.0	1.0146	1970221946.59
74.0	1.0148	1992334247.44
75.0	1.015	2014435443.55
76.0	1.0152	2036525557.42
77.0	1.0154	2058605184.87
78.0	1.0156	2080674329.13
79.0	1.0158	2102733510.94
80.0	1.016	2124782732.71
81.0	1.0162	2146822464.19
82.0	1.0164	2168852717.01
83.0	1.0166	2190873925.25
84.0	1.0168	2212886113.53
85.0	1.017	2234889688.25
86.0	1.0172	2256884686.77
87.0	1.0174	2278871491.47
88.0	1.0176	2300850149.57
89.0	1.0178	2322821020.22
90.0	1.018	2344784156.71
91.0	1.0182	2366739894.4
92.0	1.0184	2388688288.72
93.0	1.0186	2410629650.79
94.0	1.0188	2432564034.71
95.0	1.019	2454491726.87
96.0	1.0192	2476412777.63
97.0	1.0194	2498327448.7
98.0	1.0196	2520235784.94
99.0	1.0198	2542138024.16
100.0	1.02	2564034204.41
101.0	1.0198	2526647131.14
102.0	1.0196	2491673050.85
103.0	1.0194	2457802900.54
104.0	1.0192	2424471202.53
105.0	1.019	2391433470.54
106.0	1.0188	2358561838.83
107.0	1.0186	2325791128.72
108.0	1.0184	2293084924.88
109.0	1.0182	2260423482.84
110.0	1.018	2227795559.96
111.0	1.0178	2195194860.31
112.0	1.0176	2162617779.48
113.0	1.0174	2130062290.53
114.0	1.0172	2097527235.91
115.0	1.017	2065011970.47
116.0	1.0168	2032516129.12
117.0	1.0166	2000039509.36
118.0	1.0164	1967581989.65
119.0	1.0162	1935143502.55
120.0	1.016	1902724023.2
121.0	1.0158	1870323530.42
122.0	1.0156	1837942011.24
123.0	1.0154	1805579458.99
124.0	1.0152	1773235869.08
125.0	1.015	1740911243.04
126.0	1.0148	1708605582.57
127.0	1.0146	1676318901.37
128.0	1.0144	1644051224.39
129.0	1.0142	1611802614.2
130.0	1.014	1579573170.98
131.0	1.0138	1547363067.99
132.0	1.0136	1515172541.87
133.0	1.0134	1483001950.98
134.0	1.0132	1450851778.81
135.0	1.013	1418722828.88
136.0	1.0128	1386616335.44
137.0	1.0126	1354534862.95
138.0	1.0124	1322484050.19
139.0	1.0122	1290477781.71
140.0	1.012	1258546861.36
141.0	1.0118	1226754296.15
142.0	1.0116	1195207212.91
143.0	1.0114	1164052869.07
144.0	1.0112	1133425630.93
145.0	1.011	1103383320.98
146.0	1.0108	1073874799.53
147.0	1.0106	1044790313.48
148.0	1.0104	1016006531.14
149.0	1.0102	987424476.537
150.0	1.01	958973638.347
151.0	1.0098	930611324.578
152.0	1.0096	902313795.879
153.0	1.0094	874071901.455
154.0	1.0092	845885256.627
155.0	1.009	817761554.664
156.0	1.0088	789714328.188
157.0	1.0086	761763975.573
158.0	1.0084	733935431.515
159.0	1.0082	706257099.516
160.0	1.008	678754052.31
161.0	1.0078	651443701.148
162.0	1.0076	624329390.922
163.0	1.0074	597402744.705
164.0	1.0072	570644607.023
165.0	1.007	544032319.509
166.0	1.0068	517541097.639
167.0	1.0066	491149193.443
168.0	1.0064	464836871.314
169.0	1.0062	438588995.7
170.0	1.006	412392892.076
171.0	1.0058	386239738.195
172.0	1.0056	360122488.76
173.0	1.0054	334036949.094
174.0	1.0052	307980166.625
175.0	1.005	281951507.594
176.0	1.0048	255951579.197
177.0	1.0046	229983461.102
178.0	1.0044	204052098.796
179.0	1.0042	178165667.388
180.0	1.004	152335186.875
181.0	1.0038	126575787.172
182.0	1.0036	100906076.272
183.0	1.0034	75348747.4517
184.0	1.0032	49928802.2517
185.0	1.003	24672617.989
186.0	1.0028	-395618.750402
187.0	1.0026	-25255840.7553
188.0	1.0024	-49892776.6629
189.0	1.0022	-74306601.984
190.0	1.002	-98497753.8982
191.0	1.0018	-122476988.63
192.0	1.0016	-146258725.877
193.0	1.0014	-169860035.962
194.0	1.0012	-193298459.405
195.0	1.001	-216594777.242
196.0	1.0008	-239759145.11
197.0	1.0006	-262807870.309
198.0	1.0004	-285755872.357
199.0	1.0002	-308616000.296
200.0	1.0	-331397422.707
201.0	0.9998	-354111203.154
202.0	0.9996	-376763681.148
203.0	0.9994	-399364106.627
204.0	0.9992	-421917062.629
205.0	0.999	-444429856.068
206.0	0.9988	-466905698.38
207.0	0.9986	-489350194.647
208.0	0.9984	-511765605.004
209.0	0.9982	-534156252.038
210.0	0.998	-556523746.412
