3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	-1.46847230789e-05
1.0	1.0002	32974186.3618
2.0	1.0004	65968467.0447
3.0	1.0006	98982705.1149
4.0	1.0008	132016954.233
5.0	1.001	165071216.213
6.0	1.0012	198145492.63
7.0	1.0014	231239804.464
8.0	1.0016	264354132.047
9.0	1.0018	297488484.7
10.0	1.002	330642865.819
11.0	1.0022	363817258.327
12.0	1.0024	397011520.053
13.0	1.0026	430225062.244
14.0	1.0028	463455353.408
15.0	1.003	496693181.416
16.0	1.0032	529908970.59
17.0	1.0034	563022737.063
18.0	1.0036	595864455.693
19.0	1.0038	628180351.417
20.0	1.004	659750749.835
21.0	1.0042	690539330.449
22.0	1.0044	720694256.06
23.0	1.0046	750429198.051
24.0	1.0048	779894157.31
25.0	1.005	809206856.462
26.0	1.0052	838440910.682
27.0	1.0054	867639472.165
28.0	1.0056	896827014.309
29.0	1.0058	926013241.033
30.0	1.006	955200584.41
31.0	1.0062	984385365.441
32.0	1.0064	1013560669.7
33.0	1.0066	1042714437.68
34.0	1.0068	1071830705.64
35.0	1.007	1100886202.75
36.0	1.0072	1129852404.93
37.0	1.0074	1158691811.03
38.0	1.0076	1187361588.44
39.0	1.0078	1215810652.74
40.0	1.008	1243986803.39
41.0	1.0082	1271836937.93
42.0	1.0084	1299317642.12
43.0	1.0086	1326395732.26
44.0	1.0088	1353056844.86
45.0	1.009	1379301120.15
46.0	1.0092	1405146182.41
47.0	1.0094	1430618647.03
48.0	1.0096	1455754137.5
49.0	1.0098	1480589208.76
50.0	1.01	1505161804.52
51.0	1.0102	1529505926.3
52.0	1.0104	1553653297.15
53.0	1.0106	1577630378.12
54.0	1.0108	1601460616.65
55.0	1.011	1625162735.15
56.0	1.0112	1648752991.43
57.0	1.0114	1672243975.32
58.0	1.0116	1695646622.38
59.0	1.0118	1718969223.9
60.0	1.012	1742219179.79
61.0	1.0122	1765402044.69
62.0	1.0124	1788522993.83
63.0	1.0126	1811585871.31
64.0	1.0128	1834594447.12
65.0	1.013	1857551498.13
66.0	1.0132	1880459889.56
67.0	1.0134	1903321701.58
68.0	1.0136	1926139210.43
69.0	1.0138	1948914064.88
70.0	1.014	1971648173.01
71.0	1.0142	1994342900.43
72.0	1.0144	2016999893.56
73.0	1.0146	2039620316.05
74.0	1.0148	2062205623.56
75.0	1.015	2084756826.46
76.0	1.0152	2107275217.08
77.0	1.0154	2129761668.88
78.0	1.0156	2152217325.9
79.0	1.0158	2174642939.35
80.0	1.016	2197039527.47
81.0	1.0162	2219407741.88
82.0	1.0164	2241748500.81
83.0	1.0166	2264062381.71
84.0	1.0168	2286350226.15
85.0	1.017	2308612549.9
86.0	1.0172	2330850121.94
87.0	1.0174	2353063392.81
88.0	1.0176	2375253058.03
89.0	1.0178	2397419505.34
90.0	1.018	2419563367.15
91.0	1.0182	2441684978.28
92.0	1.0184	2463784917.75
93.0	1.0186	2485863473.83
94.0	1.0188	2507921177.0
95.0	1.019	2529958273.47
96.0	1.0192	2551975250.36
97.0	1.0194	2573972319.36
98.0	1.0196	2595949933.03
99.0	1.0198	2617908276.38
100.0	1.02	2639847775.45
101.0	1.0198	2600920126.06
102.0	1.0196	2564598564.35
103.0	1.0194	2529465662.17
104.0	1.0192	2494962716.47
105.0	1.019	2460815987.92
106.0	1.0188	2426885475.25
107.0	1.0186	2393090486.31
108.0	1.0184	2359383388.49
109.0	1.0182	2325737803.27
110.0	1.018	2292136224.29
111.0	1.0178	2258569722.71
112.0	1.0176	2225032052.65
113.0	1.0174	2191520085.05
114.0	1.0172	2158031488.64
115.0	1.017	2124565168.43
116.0	1.0168	2091120207.94
117.0	1.0166	2057696266.86
118.0	1.0164	2024292967.76
119.0	1.0162	1990910236.65
120.0	1.016	1957547831.24
121.0	1.0158	1924205785.06
122.0	1.0156	1890883937.33
123.0	1.0154	1857582379.24
124.0	1.0152	1824301072.6
125.0	1.015	1791040233.84
126.0	1.0148	1757800017.35
127.0	1.0146	1724580908.86
128.0	1.0144	1691383338.22
129.0	1.0142	1658208236.49
130.0	1.014	1625056625.83
131.0	1.0138	1591930787.48
132.0	1.0136	1558834313.92
133.0	1.0134	1525774950.37
134.0	1.0132	1492766809.11
135.0	1.013	1459838377.5
136.0	1.0128	1427043477.49
137.0	1.0126	1394478002.6
138.0	1.0124	1362285739.55
139.0	1.0122	1330621558.97
140.0	1.012	1299650240.39
141.0	1.0118	1269265135.67
142.0	1.0116	1239422699.88
143.0	1.0114	1209947477.63
144.0	1.0112	1180746326.73
145.0	1.011	1151723800.24
146.0	1.0108	1122812093.45
147.0	1.0106	1093968728.03
148.0	1.0104	1065166564.19
149.0	1.0102	1036393239.36
150.0	1.01	1007641356.76
151.0	1.0098	978908233.662
152.0	1.0096	950191716.268
153.0	1.0094	921491206.98
154.0	1.0092	892805856.263
155.0	1.009	864135600.245
156.0	1.0088	835480027.584
157.0	1.0086	806839334.488
158.0	1.0084	778213542.514
159.0	1.0082	749603235.878
160.0	1.008	721008848.166
161.0	1.0078	692431224.092
162.0	1.0076	663871053.154
163.0	1.0074	635329499.99
164.0	1.0072	606807644.431
165.0	1.007	578307150.854
166.0	1.0068	549829834.25
167.0	1.0066	521378413.235
168.0	1.0064	492956032.572
169.0	1.0062	464566952.523
170.0	1.006	436215913.182
171.0	1.0058	407908837.182
172.0	1.0056	379652131.099
173.0	1.0054	351453558.301
174.0	1.0052	323321472.416
175.0	1.005	295265793.99
176.0	1.0048	267297289.657
177.0	1.0046	239428627.229
178.0	1.0044	211673393.774
179.0	1.0042	184061455.704
180.0	1.004	156583814.131
181.0	1.0038	129265587.951
182.0	1.0036	102118339.839
183.0	1.0034	75169745.876
184.0	1.0032	48414719.042
185.0	1.003	21871751.3895
186.0	1.0028	-4459526.87606
187.0	1.0026	-30562056.6378
188.0	1.0024	-56454044.191
189.0	1.0022	-82129979.0899
190.0	1.002	-107596094.739
191.0	1.0018	-132870851.004
192.0	1.0016	-157957475.045
193.0	1.0014	-182869956.546
194.0	1.0012	-207625543.902
195.0	1.001	-232229831.233
196.0	1.0008	-256701380.965
197.0	1.0006	-281045179.202
198.0	1.0004	-305277388.595
199.0	1.0002	-329402460.182
200.0	1.0	-353433910.597
201.0	0.9998	-377377498.179
202.0	0.9996	-401242769.817
203.0	0.9994	-425030576.755
204.0	0.9992	-448752890.144
205.0	0.999	-472412693.082
206.0	0.9988	-496016705.796
207.0	0.9986	-519568777.143
208.0	0.9984	-543071705.222
209.0	0.9982	-566529193.269
210.0	0.998	-589943442.748
211.0	0.9978	-613317596.119
212.0	0.9976	-636653472.468
213.0	0.9974	-659953637.978
214.0	0.9972	-683219649.385
215.0	0.997	-706453555.593
216.0	0.9968	-729656689.658
217.0	0.9966	-752830675.108
218.0	0.9964	-775976591.543
219.0	0.9962	-799095714.182
220.0	0.996	-822188868.749
221.0	0.9958	-845257053.492
222.0	0.9956	-868300888.083
223.0	0.9954	-891321183.1
224.0	0.9952	-914318437.538
225.0	0.995	-937293379.772
226.0	0.9948	-960246475.039
227.0	0.9946	-983178426.059
228.0	0.9944	-1006089673.18
229.0	0.9942	-1028980872.0
230.0	0.994	-1051852415.9
231.0	0.9938	-1074704904.91
232.0	0.9936	-1097538685.42
233.0	0.9934	-1120354303.71
234.0	0.9932	-1143152059.57
235.0	0.993	-1165932447.27
236.0	0.9928	-1188695719.88
237.0	0.9926	-1211442329.69
238.0	0.9924	-1234172511.0
239.0	0.9922	-1256886706.94
240.0	0.992	-1279585154.46
241.0	0.9918	-1302268297.87
242.0	0.9916	-1324936390.09
243.0	0.9914	-1347589896.95
244.0	0.9912	-1370229097.61
245.0	0.991	-1392854464.61
246.0	0.9908	-1415466269.19
247.0	0.9906	-1438064964.26
248.0	0.9904	-1460650807.73
249.0	0.9902	-1483224241.91
250.0	0.99	-1505785520.23
251.0	0.9898	-1528335076.33
252.0	0.9896	-1550873153.26
253.0	0.9894	-1573400169.64
254.0	0.9892	-1595916351.94
255.0	0.989	-1618422097.17
256.0	0.9888	-1640917609.2
257.0	0.9886	-1663403264.19
258.0	0.9884	-1685879252.87
259.0	0.9882	-1708345936.79
260.0	0.988	-1730803492.57
261.0	0.9878	-1753252258.74
262.0	0.9876	-1775692392.4
263.0	0.9874	-1798124206.85
264.0	0.9872	-1820547841.73
265.0	0.987	-1842963590.24
266.0	0.9868	-1865371579.93
267.0	0.9866	-1887772089.27
268.0	0.9864	-1910165232.75
269.0	0.9862	-1932551268.36
270.0	0.986	-1954930285.44
271.0	0.9858	-1977302511.44
272.0	0.9856	-1999668007.24
273.0	0.9854	-2022026978.2
274.0	0.9852	-2044379469.15
275.0	0.985	-2066725674.14
276.0	0.9848	-2089065624.53
277.0	0.9846	-2111399502.8
278.0	0.9844	-2133727328.74
279.0	0.9842	-2156049282.43
280.0	0.984	-2178365384.9
281.0	0.9838	-2200675824.07
282.0	0.9836	-2222980629.67
283.0	0.9834	-2245279999.47
284.0	0.9832	-2267573972.19
285.0	0.983	-2289862751.06
286.0	0.9828	-2312146375.37
287.0	0.9826	-2334425040.47
288.0	0.9824	-2356698771.53
289.0	0.9822	-2378967742.3
290.0	0.982	-2401231955.83
291.0	0.9818	-2423491561.76
292.0	0.9816	-2445746544.72
293.0	0.9814	-2467997036.78
294.0	0.9812	-2490243011.23
295.0	0.981	-2512484591.99
296.0	0.9808	-2534721748.13
297.0	0.9806	-2556954603.27
298.0	0.9804	-2579183125.48
299.0	0.9802	-2601407440.89
300.0	0.98	-2623627517.77
301.0	0.9802	-2587099952.98
302.0	0.9804	-2552718606.7
303.0	0.9806	-2519297550.72
304.0	0.9808	-2486371497.88
305.0	0.981	-2453713295.04
306.0	0.9812	-2421204809.96
307.0	0.9814	-2388776856.4
308.0	0.9816	-2356388415.81
309.0	0.9818	-2324016607.02
310.0	0.982	-2291645994.67
311.0	0.9822	-2259268830.73
312.0	0.9824	-2226879639.02
313.0	0.9826	-2194475694.26
314.0	0.9828	-2162054926.81
315.0	0.983	-2129616377.93
316.0	0.9832	-2097159218.15
317.0	0.9834	-2064683177.75
318.0	0.9836	-2032187915.01
319.0	0.9838	-1999673435.92
320.0	0.984	-1967139615.22
321.0	0.9842	-1934586600.89
322.0	0.9844	-1902014347.95
323.0	0.9846	-1869423059.99
324.0	0.9848	-1836812764.84
325.0	0.985	-1804183871.42
326.0	0.9852	-1771536761.78
327.0	0.9854	-1738872307.85
328.0	0.9856	-1706191469.16
329.0	0.9858	-1673496130.88
330.0	0.986	-1640788737.14
331.0	0.9862	-1608073434.43
332.0	0.9864	-1575355802.52
333.0	0.9866	-1542645466.57
334.0	0.9868	-1509958644.39
335.0	0.987	-1477327422.32
336.0	0.9872	-1444811463.06
337.0	0.9874	-1412512527.51
338.0	0.9876	-1380570426.91
339.0	0.9878	-1349170231.21
340.0	0.988	-1318305252.05
341.0	0.9882	-1287992131.59
342.0	0.9884	-1258101878.55
343.0	0.9886	-1228553733.48
344.0	0.9888	-1199240233.31
345.0	0.989	-1170077130.91
346.0	0.9892	-1141002377.78
347.0	0.9894	-1111974587.58
348.0	0.9896	-1082970565.58
349.0	0.9898	-1053978159.08
350.0	0.99	-1024991119.15
351.0	0.9902	-996006409.282
352.0	0.9904	-967022125.607
353.0	0.9906	-938037241.076
354.0	0.9908	-909050874.622
355.0	0.991	-880062605.966
356.0	0.9912	-851072031.811
357.0	0.9914	-822079109.437
358.0	0.9916	-793083800.474
359.0	0.9918	-764086446.673
360.0	0.992	-735087469.139
361.0	0.9922	-706087733.239
362.0	0.9924	-677088226.164
363.0	0.9926	-648090405.985
364.0	0.9928	-619095941.721
365.0	0.993	-590107156.37
366.0	0.9932	-561126719.056
367.0	0.9934	-532158084.546
368.0	0.9936	-503205144.027
369.0	0.9938	-474272680.025
370.0	0.994	-445365843.034
371.0	0.9942	-416490653.788
372.0	0.9944	-387653528.998
373.0	0.9946	-358861960.857
374.0	0.9948	-330123956.031
375.0	0.995	-301448797.572
376.0	0.9952	-272846501.847
377.0	0.9954	-244328709.021
378.0	0.9956	-215908034.044
379.0	0.9958	-187612938.313
380.0	0.996	-159435505.653
381.0	0.9962	-131399658.997
382.0	0.9964	-103518032.025
383.0	0.9966	-75820879.1246
384.0	0.9968	-48307247.5904
385.0	0.997	-20997830.5926
386.0	0.9972	6094041.94919
387.0	0.9974	32969302.1827
388.0	0.9976	59617319.6293
389.0	0.9978	86043412.6273
390.0	0.998	112246069.15
391.0	0.9982	138240516.973
392.0	0.9984	164029517.33
393.0	0.9986	189631856.91
394.0	0.9988	215054291.375
395.0	0.999	240315204.36
396.0	0.9992	265421962.219
397.0	0.9994	290390873.861
398.0	0.9996	315229270.493
399.0	0.9998	339950733.952
400.0	1.0	364563257.335
401.0	1.0002	389073798.804
402.0	1.0004	413492963.571
403.0	1.0006	437826098.644
404.0	1.0008	462081973.472
405.0	1.001	486264945.05
406.0	1.0012	510380483.51
407.0	1.0014	534431982.787
408.0	1.0016	558423755.56
409.0	1.0018	582359084.376
410.0	1.002	606241326.617
411.0	1.0022	630073453.384
412.0	1.0024	653858065.017
413.0	1.0026	677597613.545
414.0	1.0028	701294076.477
415.0	1.003	724949409.7
416.0	1.0032	748565129.389
417.0	1.0034	772142819.822
418.0	1.0036	795683669.704
419.0	1.0038	819188991.784
420.0	1.004	842659744.117
421.0	1.0042	866097037.987
422.0	1.0044	889501647.097
423.0	1.0046	912874513.261
424.0	1.0048	936216267.187
425.0	1.005	959527730.145
426.0	1.0052	982809423.045
427.0	1.0054	1006062056.04
428.0	1.0056	1029286044.56
429.0	1.0058	1052481999.63
430.0	1.006	1075650240.4
431.0	1.0062	1098791279.63
432.0	1.0064	1121905353.73
433.0	1.0066	1144992914.55
434.0	1.0068	1168054155.2
435.0	1.007	1191089489.11
436.0	1.0072	1214099082.47
437.0	1.0074	1237083333.58
438.0	1.0076	1260042409.42
439.0	1.0078	1282976711.35
440.0	1.008	1305886417.11
441.0	1.0082	1328771940.89
442.0	1.0084	1351633484.34
443.0	1.0086	1374471484.91
444.0	1.0088	1397286166.41
445.0	1.009	1420077973.74
446.0	1.0092	1442847126.44
447.0	1.0094	1465594048.87
448.0	1.0096	1488318942.8
449.0	1.0098	1511022213.95
450.0	1.01	1533704051.28
451.0	1.0102	1556364842.01
452.0	1.0104	1579004761.25
453.0	1.0106	1601624183.32
454.0	1.0108	1624223275.44
455.0	1.011	1646802401.74
456.0	1.0112	1669361717.64
457.0	1.0114	1691901571.35
458.0	1.0116	1714422104.9
459.0	1.0118	1736923660.01
460.0	1.012	1759406386.34
461.0	1.0122	1781870636.64
462.0	1.0124	1804316568.83
463.0	1.0126	1826744531.27
464.0	1.0128	1849154674.25
465.0	1.013	1871547328.44
466.0	1.0132	1893922627.33
467.0	1.0134	1916280875.5
468.0	1.0136	1938622182.51
469.0	1.0138	1960946826.69
470.0	1.014	1983254898.89
471.0	1.0142	2005546659.76
472.0	1.0144	2027822184.79
473.0	1.0146	2050081718.21
474.0	1.0148	2072325318.23
475.0	1.015	2094553214.19
476.0	1.0152	2116765450.33
477.0	1.0154	2138962247.01
478.0	1.0156	2161143637.81
479.0	1.0158	2183309833.46
480.0	1.016	2205460856.67
481.0	1.0162	2227596909.01
482.0	1.0164	2249718004.18
483.0	1.0166	2271824334.3
484.0	1.0168	2293915902.27
485.0	1.017	2315992888.98
486.0	1.0172	2338055287.03
487.0	1.0174	2360103268.71
488.0	1.0176	2382136819.69
489.0	1.0178	2404156106.18
490.0	1.018	2426161106.62
491.0	1.0182	2448151977.57
492.0	1.0184	2470128686.54
493.0	1.0186	2492091374.55
494.0	1.0188	2514039993.07
495.0	1.019	2535974663.81
496.0	1.0192	2557895321.89
497.0	1.0194	2579802073.54
498.0	1.0196	2601694842.0
499.0	1.0198	2623573721.59
500.0	1.02	2645438621.38
