3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	-9.91949363018e-06
1.0	1.0002	33321359.6519
2.0	1.0004	66662992.5411
3.0	1.0006	100024797.253
4.0	1.0008	133406829.356
5.0	1.001	166809076.082
6.0	1.0012	200231541.9
7.0	1.0014	233674250.578
8.0	1.0016	267137177.396
9.0	1.0018	300620340.004
10.0	1.002	334123734.975
11.0	1.0022	367647359.084
12.0	1.0024	401191120.505
13.0	1.0026	434754663.518
14.0	1.0028	468336394.071
15.0	1.003	501930550.824
16.0	1.0032	535518548.874
17.0	1.0034	569050075.493
18.0	1.0036	602419791.525
19.0	1.0038	635470132.522
20.0	1.004	668048949.147
21.0	1.0042	700092318.323
22.0	1.0044	731630186.247
23.0	1.0046	762803786.813
24.0	1.0048	793710328.298
25.0	1.005	824453482.602
26.0	1.0052	855078573.192
27.0	1.0054	885602480.957
28.0	1.0056	916034647.047
29.0	1.0058	946352008.745
30.0	1.006	976547840.66
31.0	1.0062	1006574411.48
32.0	1.0064	1036406883.14
33.0	1.0066	1065978620.18
34.0	1.0068	1095250350.5
35.0	1.007	1124155139.02
36.0	1.0072	1152666408.59
37.0	1.0074	1180747846.02
38.0	1.0076	1208409005.21
39.0	1.0078	1235655709.75
40.0	1.008	1262526402.26
41.0	1.0082	1289050994.8
42.0	1.0084	1315273795.82
43.0	1.0086	1341227057.72
44.0	1.0088	1366947562.38
45.0	1.009	1392461251.65
46.0	1.0092	1417795652.58
47.0	1.0094	1442970552.09
48.0	1.0096	1468006231.95
49.0	1.0098	1492917716.08
50.0	1.01	1517719717.39
51.0	1.0102	1542423407.28
52.0	1.0104	1567039171.43
53.0	1.0106	1591575009.2
54.0	1.0108	1616037956.79
55.0	1.011	1640433477.01
56.0	1.0112	1664766126.07
57.0	1.0114	1689039512.29
58.0	1.0116	1713256488.46
59.0	1.0118	1737419435.34
60.0	1.012	1761530123.91
61.0	1.0122	1785590137.94
62.0	1.0124	1809600524.79
63.0	1.0126	1833562312.14
64.0	1.0128	1857476033.46
65.0	1.013	1881342301.12
66.0	1.0132	1905161283.44
67.0	1.0134	1928933347.13
68.0	1.0136	1952658524.71
69.0	1.0138	1976337178.6
70.0	1.014	1999969425.36
71.0	1.0142	2023555742.74
72.0	1.0144	2047096360.14
73.0	1.0146	2070591857.89
