3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	5.44539124593e-06
1.0	1.0002	32667186.4155
2.0	1.0004	65354107.4404
3.0	1.0006	98060761.3303
4.0	1.0008	130787172.319
5.0	1.001	163533326.135
6.0	1.0012	196299225.701
7.0	1.0014	229084886.826
8.0	1.0016	261890300.077
9.0	1.0018	294715475.637
10.0	1.002	327560414.394
11.0	1.0022	360425123.114
12.0	1.0024	393309601.678
13.0	1.0026	426213824.853
14.0	1.0028	459137705.88
15.0	1.003	492080905.789
16.0	1.0032	525042228.381
17.0	1.0034	558017940.931
18.0	1.0036	590997323.799
19.0	1.0038	623952740.667
20.0	1.004	656823612.943
21.0	1.0042	689506748.123
22.0	1.0044	721881937.192
23.0	1.0046	753869765.397
24.0	1.0048	785456420.526
25.0	1.005	816659439.277
26.0	1.0052	847488509.699
27.0	1.0054	877944885.66
28.0	1.0056	908044939.744
29.0	1.0058	937826966.673
30.0	1.006	967335814.555
31.0	1.0062	996621096.513
32.0	1.0064	1025728841.04
33.0	1.0066	1054691922.3
34.0	1.0068	1083529104.75
35.0	1.007	1112240419.23
36.0	1.0072	1140809708.68
37.0	1.0074	1169201890.31
38.0	1.0076	1197368293.93
39.0	1.0078	1225247288.98
40.0	1.008	1252774490.43
41.0	1.0082	1279887400.65
42.0	1.0084	1306537344.94
43.0	1.0086	1332691997.97
44.0	1.0088	1358342090.84
45.0	1.009	1383497543.28
46.0	1.0092	1408187986.11
47.0	1.0094	1432454282.24
48.0	1.0096	1456346268.48
49.0	1.0098	1479914176.12
50.0	1.01	1503207627.1
51.0	1.0102	1526270078.17
52.0	1.0104	1549140218.48
53.0	1.0106	1571849264.24
54.0	1.0108	1594423618.61
55.0	1.011	1616883559.85
56.0	1.0112	1639245970.59
57.0	1.0114	1661523452.59
58.0	1.0116	1683726639.97
59.0	1.0118	1705863374.76
60.0	1.012	1727940542.09
61.0	1.0122	1749963213.35
62.0	1.0124	1771936097.9
63.0	1.0126	1793862665.02
64.0	1.0128	1815746327.1
65.0	1.013	1837589579.29
66.0	1.0132	1859395000.4
67.0	1.0134	1881164444.62
68.0	1.0136	1902899913.2
69.0	1.0138	1924602812.72
70.0	1.014	1946274729.94
71.0	1.0142	1967916752.49
72.0	1.0144	1989530165.32
73.0	1.0146	2011115825.44
74.0	1.0148	2032674797.86
75.0	1.015	2054207777.31
76.0	1.0152	2075715677.25
77.0	1.0154	2097199088.76
78.0	1.0156	2118658830.02
79.0	1.0158	2140095430.59
80.0	1.016	2161509648.05
81.0	1.0162	2182901973.22
82.0	1.0164	2204273119.52
83.0	1.0166	2225623548.3
84.0	1.0168	2246953935.84
85.0	1.017	2268264717.95
86.0	1.0172	2289556537.47
87.0	1.0174	2310829808.28
88.0	1.0176	2332085141.72
89.0	1.0178	2353322933.02
90.0	1.018	2374543763.89
91.0	1.0182	2395748014.06
92.0	1.0184	2416936234.51
93.0	1.0186	2438108787.2
94.0	1.0188	2459266188.77
95.0	1.019	2480408781.13
96.0	1.0192	2501537045.88
97.0	1.0194	2522651304.57
98.0	1.0196	2543752005.7
99.0	1.0198	2564839449.29
100.0	1.02	2585914049.14
101.0	1.0198	2546934962.0
102.0	1.0196	2510699650.04
103.0	1.0194	2475781899.44
104.0	1.0192	2441577789.54
105.0	1.019	2407767047.92
106.0	1.0188	2374189831.53
107.0	1.0186	2340753454.94
108.0	1.0184	2307409003.73
109.0	1.0182	2274126174.76
110.0	1.018	2240888099.71
111.0	1.0178	2207684312.28
112.0	1.0176	2174508890.97
113.0	1.0174	2141358183.47
114.0	1.0172	2108230126.53
115.0	1.017	2075123444.81
116.0	1.0168	2042037420.65
117.0	1.0166	2008971601.0
118.0	1.0164	1975925732.41
119.0	1.0162	1942899646.71
120.0	1.016	1909893255.89
121.0	1.0158	1876906494.06
122.0	1.0156	1843939329.42
123.0	1.0154	1810991730.7
124.0	1.0152	1778063688.55
125.0	1.015	1745155188.01
126.0	1.0148	1712266236.22
127.0	1.0146	1679396840.19
128.0	1.0144	1646547035.19
129.0	1.0142	1613716861.78
130.0	1.014	1580906386.13
131.0	1.0138	1548115669.09
132.0	1.0136	1515344801.76
133.0	1.0134	1482593886.04
134.0	1.0132	1449863104.06
135.0	1.013	1417152734.12
136.0	1.0128	1384463301.62
137.0	1.0126	1351795835.13
138.0	1.0124	1319152727.31
139.0	1.0122	1286539665.43
140.0	1.012	1253970045.79
141.0	1.0118	1221472505.14
142.0	1.0116	1189099618.32
143.0	1.0114	1156927203.71
144.0	1.0112	1125031439.19
145.0	1.011	1093451522.11
146.0	1.0108	1062175088.66
147.0	1.0106	1031157059.9
148.0	1.0104	1000347796.98
149.0	1.0102	969711801.26
150.0	1.01	939236221.729
151.0	1.0098	908931143.613
152.0	1.0096	878824241.978
153.0	1.0094	848948815.629
154.0	1.0092	819328971.377
155.0	1.009	789970713.469
156.0	1.0088	760860617.912
157.0	1.0086	731970626.08
158.0	1.0084	703265459.365
159.0	1.0082	674709205.68
160.0	1.008	646269854.11
161.0	1.0078	617921218.665
162.0	1.0076	589643470.121
163.0	1.0074	561422458.658
164.0	1.0072	533248834.127
165.0	1.007	505116870.537
166.0	1.0068	477023485.91
167.0	1.0066	448967406.426
168.0	1.0064	420948498.793
169.0	1.0062	392967428.9
170.0	1.006	365025503.264
171.0	1.0058	337124842.743
172.0	1.0056	309268936.341
173.0	1.0054	281462929.387
174.0	1.0052	253714403.235
175.0	1.005	226033597.757
176.0	1.0048	198434198.143
177.0	1.0046	170933652.517
178.0	1.0044	143553438.123
179.0	1.0042	116332630.793
180.0	1.004	89276865.0198
181.0	1.0038	62420634.9406
182.0	1.0036	35789546.0561
183.0	1.0034	9416279.78504
184.0	1.0032	-16695550.3891
185.0	1.003	-42524010.1165
186.0	1.0028	-68067620.2555
187.0	1.0026	-93321266.475
188.0	1.0024	-118283908.359
189.0	1.0022	-142971785.626
190.0	1.002	-167390989.152
191.0	1.0018	-191560194.247
192.0	1.0016	-215492426.157
193.0	1.0014	-239208405.674
194.0	1.0012	-262724050.917
195.0	1.001	-286058443.528
196.0	1.0008	-309232206.898
197.0	1.0006	-332262760.206
198.0	1.0004	-355165897.535
199.0	1.0002	-377959987.139
200.0	1.0	-400652879.39
201.0	0.9998	-423257137.522
202.0	0.9996	-445785162.349
203.0	0.9994	-468245650.164
204.0	0.9992	-490645662.919
205.0	0.999	-512993122.811
206.0	0.9988	-535292926.815
207.0	0.9986	-557550817.929
208.0	0.9984	-579770285.03
209.0	0.9982	-601955324.16
210.0	0.998	-624108559.598
211.0	0.9978	-646232801.012
212.0	0.9976	-668330051.827
213.0	0.9974	-690402306.117
214.0	0.9972	-712451073.654
215.0	0.997	-734477779.297
216.0	0.9968	-756483551.094
217.0	0.9966	-778469432.116
218.0	0.9964	-800436293.786
219.0	0.9962	-822384952.788
220.0	0.996	-844316139.474
221.0	0.9958	-866230552.812
222.0	0.9956	-888128850.295
223.0	0.9954	-910011663.649
224.0	0.9952	-931879601.751
225.0	0.995	-953733251.02
226.0	0.9948	-975573185.755
227.0	0.9946	-997399962.476
228.0	0.9944	-1019214128.26
229.0	0.9942	-1041016210.41
230.0	0.994	-1062806722.87
231.0	0.9938	-1084586153.77
232.0	0.9936	-1106354974.29
233.0	0.9934	-1128113624.0
234.0	0.9932	-1149862523.42
235.0	0.993	-1171602057.32
236.0	0.9928	-1193332590.44
237.0	0.9926	-1215054448.9
238.0	0.9924	-1236767940.76
239.0	0.9922	-1258473334.47
240.0	0.992	-1280170883.45
241.0	0.9918	-1301860801.95
242.0	0.9916	-1323543291.44
243.0	0.9914	-1345218516.64
244.0	0.9912	-1366886632.02
245.0	0.991	-1388547761.84
246.0	0.9908	-1410202022.18
247.0	0.9906	-1431849506.73
248.0	0.9904	-1453490301.41
249.0	0.9902	-1475124477.87
250.0	0.99	-1496752098.83
251.0	0.9898	-1518373220.42
252.0	0.9896	-1539987890.5
253.0	0.9894	-1561596160.46
254.0	0.9892	-1583198078.75
255.0	0.989	-1604793707.08
256.0	0.9888	-1626383110.46
257.0	0.9886	-1647966371.79
258.0	0.9884	-1669543581.3
259.0	0.9882	-1691114846.85
260.0	0.988	-1712680285.01
261.0	0.9878	-1734240026.57
262.0	0.9876	-1755794208.83
263.0	0.9874	-1777342978.45
264.0	0.9872	-1798886485.69
265.0	0.987	-1820424886.15
266.0	0.9868	-1841958337.1
267.0	0.9866	-1863486998.35
268.0	0.9864	-1885011031.92
269.0	0.9862	-1906530600.72
270.0	0.986	-1928045871.75
271.0	0.9858	-1949557010.98
272.0	0.9856	-1971064189.72
273.0	0.9854	-1992567575.88
274.0	0.9852	-2014067342.35
275.0	0.985	-2035563656.29
276.0	0.9848	-2057056687.22
277.0	0.9846	-2078546597.92
278.0	0.9844	-2100033551.07
279.0	0.9842	-2121517704.86
280.0	0.984	-2142999216.19
281.0	0.9838	-2164478239.91
282.0	0.9836	-2185954925.28
283.0	0.9834	-2207429420.77
284.0	0.9832	-2228901866.92
285.0	0.983	-2250372408.33
286.0	0.9828	-2271841181.91
287.0	0.9826	-2293308332.38
288.0	0.9824	-2314773994.34
289.0	0.9822	-2336238310.92
290.0	0.982	-2357701413.89
291.0	0.9818	-2379163447.1
292.0	0.9816	-2400624542.41
293.0	0.9814	-2422084841.38
294.0	0.9812	-2443544468.41
295.0	0.981	-2465003556.14
296.0	0.9808	-2486462219.5
297.0	0.9806	-2507920583.78
298.0	0.9804	-2529378756.81
299.0	0.9802	-2550836858.87
300.0	0.98	-2572294991.9
301.0	0.9802	-2535633289.65
302.0	0.9804	-2501240208.42
303.0	0.9806	-2467918099.18
304.0	0.9808	-2435176895.28
305.0	0.981	-2402736520.4
306.0	0.9812	-2370463216.28
307.0	0.9814	-2338275988.63
308.0	0.9816	-2306132956.43
309.0	0.9818	-2274007703.75
310.0	0.982	-2241885430.94
311.0	0.9822	-2209756811.2
312.0	0.9824	-2177616521.64
313.0	0.9826	-2145461227.7
314.0	0.9828	-2113289035.88
315.0	0.983	-2081098755.29
316.0	0.9832	-2048889715.33
317.0	0.9834	-2016661478.18
318.0	0.9836	-1984413802.93
319.0	0.9838	-1952146520.8
320.0	0.984	-1919859548.82
321.0	0.9842	-1887552819.85
322.0	0.9844	-1855226312.11
323.0	0.9846	-1822880001.62
324.0	0.9848	-1790513903.65
325.0	0.985	-1758128038.59
326.0	0.9852	-1725722484.48
327.0	0.9854	-1693297352.46
328.0	0.9856	-1660852834.25
329.0	0.9858	-1628389127.93
330.0	0.986	-1595906471.92
331.0	0.9862	-1563405054.28
