3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	0.999969482422	-34.6581715354
1.0	1.00016947616	33581726.8902
2.0	1.00036946991	67183792.0494
3.0	1.00056946365	100806171.863
4.0	1.00076945739	-4.076689236e+245
5.0	1.00096945114	168111978.505
6.0	1.00116944488	201795386.216
7.0	1.00136943862	235499143.327
8.0	1.00156943237	269223246.736
9.0	1.00176942611	302967702.738
10.0	1.00196941985	5.38258634537e+244
11.0	1.0021694136	370517671.402
12.0	1.00236940734	-2.61806029527e+206
13.0	1.00256940108	-2.02480998172e+111
14.0	1.00276939483	-3.44278824114e+275
15.0	1.00296938857	505850899.152
16.0	1.0031693823	6.57483268637e+99
17.0	1.00336937602	573533499.008
18.0	1.0035693697	607257264.199
19.0	1.00376936334	-3.25228984086e+111
20.0	1.00396935691	674106996.278
21.0	1.00416935041	707174453.695
22.0	1.00436934383	740023311.801
23.0	1.00456933717	-1.66721275107e+232
24.0	1.00476933047	1.56588384748e+90
25.0	1.00496932373	7.55627858361e+301
26.0	1.00516931696	869347938.773
27.0	1.00536931016	901084425.525
28.0	1.00556930336	9.18582201456e+30
29.0	1.00576929654	963914763.409
30.0	1.00596928972	-4.85853431917e+38
31.0	1.0061692829	1026161162.71
32.0	1.00636927608	4.26405290781e+105
33.0	1.00656926926	1088071690.62
34.0	1.00676926246	1118931178.13
35.0	1.00696925568	1149719885.29
36.0	1.00716924894	4.62061783666e+295
37.0	1.00736924224	1211003289.72
38.0	1.00756923561	-1.54468118855e+50
39.0	1.00776922908	1271649843.68
40.0	1.00796922267	8.51032789984e+57
41.0	1.0081692164	1331242613.91
42.0	1.0083692103	-3.28325069082e+16
43.0	1.00856920434	1389324638.24
44.0	1.00876919854	8.29833338238e+143
45.0	1.00896919286	5.90452738567e+111
46.0	1.0091691873	-7.86862869192e+125
47.0	1.00936918184	1499984834.73
48.0	1.00956917649	-1.53186008805e+212
49.0	1.00976917122	1552749055.15
50.0	1.00996916604	-4.95342022381e+203
51.0	1.01016916093	4.77568325056e+50
52.0	1.01036915589	-1.02651330448e+303
53.0	1.01056915091	-7.32464206046e+202
54.0	1.01076914598	1679646136.7
55.0	1.0109691411	1704449604.31
56.0	1.01116913626	1729121394.21
57.0	1.01136913146	1753678896.23
58.0	1.01156912668	2.56559278192e+117
59.0	1.01176912192	3.1606145306e+30
60.0	1.01196911719	1826801270.31
61.0	1.01216911247	-6.59032480347e+294
62.0	1.01236910777	-1.7058363261e+143
63.0	1.01256910307	1899291263.94
64.0	1.01276909839	-7.89205457863e+225
65.0	1.01296909371	-2.58529465145e+179
66.0	1.01316908904	1971305433.49
67.0	1.01336908437	1995220959.84
68.0	1.0135690797	2.12581840732e+61
69.0	1.01376907504	-2.12935644655e+102
70.0	1.01396907038	2066731320.27
71.0	1.01416906572	2090494119.32
72.0	1.01436906107	2114221885.16
73.0	1.01456905642	2137915298.96
74.0	1.01476905177	2.15420098037e+293
75.0	1.01496904713	2185202130.24
76.0	1.01516904249	-2.51189629127e+198
77.0	1.01536903786	5.85600414661e+248
78.0	1.01556903323	2255889367.46
79.0	1.01576902861	2279388148.4
80.0	1.015969024	-7.23193712012e+101
81.0	1.01616901939	2.34808260307e+249
82.0	1.01636901478	9.44033889939e+232
83.0	1.01656901018	2373068937.51
84.0	1.01676900559	-8.33928891013e+78
85.0	1.016969001	2419721077.51
86.0	1.01716899641	-3.44007745535e+168
87.0	1.01736899183	2466247907.07
88.0	1.01756898725	2489464469.85
89.0	1.01776898268	2512649818.21
90.0	1.01796897812	2535804200.63
91.0	1.01816897357	2558927610.06
92.0	1.01836896902	5.32250393197e+128
93.0	1.01856896449	2.10158526802e+137
94.0	1.01876895997	2628113915.84
95.0	1.01896895546	2.21294073358e+42
96.0	1.01916895095	2674086208.42
97.0	1.01936894646	2697027246.43
98.0	1.01956894198	-1.53335701166e+265
99.0	1.01976893751	2742820168.68
100.0	1.01996893304	2765672438.14
101.0	1.01976894038	2725707356.95
102.0	1.01956894736	5.64178112914e+100
103.0	1.01936895401	2652222072.43
104.0	1.01916896062	2616844361.74
105.0	1.01896896702	2581862571.33
106.0	1.01876897339	-9.27758175744e+231
107.0	1.0185689797	4.28962310926e+166
108.0	1.018368986	2478049802.21
109.0	1.01816899226	2443631154.73
110.0	1.01796899853	2409263862.6
111.0	1.01776900478	2374936134.43
112.0	1.01756901102	1.05362013444e+183
113.0	1.01736901727	2306375135.14
114.0	1.01716902351	1.97215162189e+239
115.0	1.01696902974	1.02287458383e+114
116.0	1.01676903598	2203725286.88
117.0	1.01656904222	2169554327.31
118.0	1.01636904845	2135405244.99
119.0	1.01616905469	2101277647.93
120.0	1.01596906092	2067171424.83
121.0	1.01576906715	-1.52994940374e+258
122.0	1.01556907339	1999022608.31
123.0	1.01536907962	-2.83443627349e+233
124.0	1.01516908586	1930958784.8
125.0	1.01496909209	1896959088.03
126.0	1.01476909832	-3.62564844128e+286
127.0	1.01456910456	1829026030.19
128.0	1.01436911079	1795093998.17
129.0	1.01416911702	9.59095950386e+288
130.0	1.01396912326	1.54025896554e+165
131.0	1.01376912949	1693449767.93
132.0	1.01356913572	-3.36238449788e+28
133.0	1.01336914196	1625832355.11
134.0	1.01316914819	1592077200.57
135.0	1.01296915443	-4.5424169e+244
136.0	1.01276916067	-6.0750397373e+26
137.0	1.01256916691	4.19907667078e+131
138.0	1.01236917315	2.4892020369e+231
139.0	1.01216917939	2.56809162393e+165
140.0	1.01196918564	-2.54754687729e+145
141.0	1.01176919192	1358825396.95
142.0	1.01156919826	1.62736880647e+103
143.0	1.01136920465	1293753112.42
144.0	1.01116921109	-6.48996639063e+18
145.0	1.0109692176	-2.80957097627e+166
146.0	1.01076922414	1197085214.78
147.0	1.01056923072	2.34636376116e+199
148.0	1.01036923733	1.1314501189e+163
149.0	1.01016924396	1101305153.79
150.0	1.00996925061	1069611394.98
151.0	1.00976925727	-3.14587016893e+134
152.0	1.00956926395	1.61397594055e+28
153.0	1.00936927065	-2.12202917287e+151
154.0	1.00916927736	-1.15015706104e+55
155.0	1.00896928409	913603134.706
156.0	1.00876929084	882857683.212
157.0	1.0085692976	852214446.371
158.0	1.00836930438	821651370.702
159.0	1.00816931116	791151216.747
160.0	1.00796931795	760701732.126
161.0	1.00776932475	-1.14568496285e+106
162.0	1.00756933155	699925163.806
163.0	1.00736933835	669590115.086
164.0	1.00716934515	7426903900200.0
165.0	1.00696935195	609018599.485
166.0	1.00676935875	3.44274857618e+92
167.0	1.00656936554	1.55654556385e+210
168.0	1.00636937233	-2.0211770134e+301
169.0	1.00616937911	488278336.804
170.0	1.00596938588	6.87913134514e+92
171.0	1.00576939264	428135721.043
172.0	1.00556939937	1.12160362045e+187
173.0	1.00536940609	-4.48808456449e+297
174.0	1.00516941277	-2.2681607589e+269
175.0	1.00496941941	-2.84543352597e+209
176.0	1.00476942601	278690655.581
177.0	1.00456943253	249015723.086
178.0	1.00436943898	219438901.577
179.0	1.00416944533	2.53139375526e+88
180.0	1.00396945157	1.28791893608e+238
181.0	1.00376945769	1.14357204031e+55
182.0	1.00356946369	-4.39808912061e+259
183.0	1.00336946956	73673798.1165
184.0	1.00316947539	45087601.3362
185.0	1.00296948116	16735572.9286
186.0	1.00276948687	8.00238758765e+186
187.0	1.00256949254	1.54285668532e+302
188.0	1.00236949816	-66771434.6734
189.0	1.00216950373	-94071160.9524
190.0	1.00196950924	6.03992734875e+100
191.0	1.00176951466	5.76630896857e+128
192.0	1.00156952001	1.12771331115e+114
193.0	1.00136952526	-200677032.047
194.0	1.00116953046	-226743481.465
195.0	1.00096953557	-252607715.606
196.0	1.00076954064	-278287763.4
197.0	1.00056954568	-303800412.777
198.0	1.00036955067	-329161327.06
199.0	1.00016955566	-354385399.876
200.0	1.0	-379501282.36
201.0	0.9998	-404490663.709
202.0	0.9996	-429379743.914
203.0	0.9994	-454175729.55
204.0	0.9992	-478888870.454
205.0	0.999	-503524289.288
206.0	0.99876959028	-3.42938189195e+267
207.0	0.998569595209	-552571342.518
208.0	0.998369600125	-577012177.35
209.0	0.998169605043	-601396899.571
210.0	0.997969609952	1.80038294353e+48
211.0	0.997769614862	2.05224951025e+93
212.0	0.997569619768	-674255950.525
213.0	0.997369624676	1.02592550091e+298
214.0	0.997169629582	1.34508320211e+31
215.0	0.996969634492	-746730502.429
216.0	0.996769639403	-2.35228659419e+220
217.0	0.996569644318	-1.86119508113e+83
218.0	0.9964	-818910212.08
219.0	0.9962	-842898587.541
220.0	0.996	-866858226.726
221.0	0.9958	-890790232.615
222.0	0.9956	-914696189.999
223.0	0.9954	-938577106.283
224.0	0.9952	-962434362.715
225.0	0.995	-986268892.117
226.0	0.9948	-1010081921.12
227.0	0.9946	-1033874314.67
228.0	0.9944	-1057647164.83
229.0	0.9942	-1081401259.42
230.0	0.994	-1105137557.69
231.0	0.9938	-1128856745.38
232.0	0.9936	-1152559631.2
233.0	0.9934	-1176246779.42
234.0	0.9932	-1199918848.62
235.0	0.993	-1223576281.78
236.0	0.9928	-1247219597.39
237.0	0.9926	-1270849118.94
238.0	0.9924	-1294465242.69
239.0	0.9922	-1318068191.01
240.0	0.992	-1341658279.73
241.0	0.9918	-1365235680.86
242.0	0.9916	-1388800683.33
243.0	0.9914	-1412353442.74
244.0	0.9912	-1435894238.31
245.0	0.991	-1459423212.22
246.0	0.9908	-1482940620.86
247.0	0.9906	-1506446571.45
248.0	0.9904	-1529941276.78
249.0	0.9902	-1553424799.52
250.0	0.99	-1576897308.35
251.0	0.9898	-1600358833.92
252.0	0.9896	-1623809515.71
253.0	0.9894	-1647249362.75
254.0	0.9892	-1670678495.36
255.0	0.989	-1694096920.11
256.0	0.9888	-1717504751.07
257.0	0.9886	-1740901992.03
258.0	0.9884	-1764288737.2
259.0	0.9882	-1787664967.19
260.0	0.988	-1811030740.67
261.0	0.9878	-1834386009.73
262.0	0.9876	-1857730812.83
263.0	0.9874	-1881065089.37
264.0	0.9872	-1904388878.99
265.0	0.987	-1927702135.37
266.0	0.9868	-1951004933.49
267.0	0.9866	-1974297264.42
268.0	0.9864	-1997579234.48
269.0	0.9862	-2020850851.81
270.0	0.986	-2044112224.43
271.0	0.9858	-2067363356.21
272.0	0.9856	-2090604343.4
273.0	0.9854	-2113835179.64
274.0	0.9852	-2137055943.84
275.0	0.985	-2160266612.78
276.0	0.9848	-2183467247.3
277.0	0.9846	-2206657810.02
278.0	0.9844	-2229838350.39
279.0	0.9842	-2253008829.45
280.0	0.984	-2276169302.88
281.0	0.9838	-2299319730.03
