3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	9.3451886588e-06
1.0	1.0002	32296473.1934
2.0	1.0004	64612508.5789
3.0	1.0006	96948089.764
4.0	1.0008	129303238.595
5.0	1.001	161677941.358
6.0	1.0012	194072204.115
7.0	1.0014	226486045.922
8.0	1.0016	258919451.456
9.0	1.0018	291372433.577
10.0	1.002	323844991.374
11.0	1.0022	356337132.845
12.0	1.0024	388848845.455
13.0	1.0026	421380059.161
14.0	1.0028	453930493.949
15.0	1.003	486499090.243
16.0	1.0032	519082255.678
17.0	1.0034	551668957.416
18.0	1.0036	584229127.733
19.0	1.0038	616693234.842
20.0	1.004	648932097.25
21.0	1.0042	680763410.215
22.0	1.0044	712007645.416
23.0	1.0046	742564027.934
24.0	1.0048	772436392.478
25.0	1.005	801697357.893
26.0	1.0052	830447217.729
27.0	1.0054	858791111.644
28.0	1.0056	886826158.669
29.0	1.0058	914619809.41
30.0	1.006	942218010.897
31.0	1.0062	969650347.836
32.0	1.0064	996939782.7
33.0	1.0066	1024097359.08
34.0	1.0068	1051131455.32
35.0	1.007	1078039015.33
36.0	1.0072	1104812824.59
37.0	1.0074	1131432921.21
38.0	1.0076	1157874372.09
39.0	1.0078	1184103750.62
40.0	1.008	1210089996.24
41.0	1.0082	1235804167.13
42.0	1.0084	1261229124.24
43.0	1.0086	1286356280.42
44.0	1.0088	1311190144.92
45.0	1.009	1335741315.4
46.0	1.0092	1360028246.02
47.0	1.0094	1384070022.62
48.0	1.0096	1407888550.7
49.0	1.0098	1431503046.11
50.0	1.01	1454933222.27
51.0	1.0102	1478195275.64
52.0	1.0104	1501305333.4
53.0	1.0106	1524276337.83
54.0	1.0108	1547121168.43
55.0	1.011	1569850109.02
56.0	1.0112	1592473459.66
57.0	1.0114	1614999454.14
58.0	1.0116	1637436380.93
59.0	1.0118	1659790860.98
60.0	1.012	1682069565.34
61.0	1.0122	1704277793.02
62.0	1.0124	1726420891.59
63.0	1.0126	1748503080.12
64.0	1.0128	1770528647.99
65.0	1.013	1792500961.15
