3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	1.82053832281e-05
1.0	1.0002	33222229.174
2.0	1.0004	66464573.9378
3.0	1.0006	99727004.4315
4.0	1.0008	133009553.887
5.0	1.001	166312208.026
6.0	1.0012	199634968.064
7.0	1.0014	232977851.817
8.0	1.0016	266340851.374
9.0	1.0018	299723974.927
10.0	1.002	333127224.651
11.0	1.0022	366550605.771
12.0	1.0024	399994106.562
13.0	1.0026	433457669.005
14.0	1.0028	466941060.487
15.0	1.003	500443384.617
16.0	1.0032	533961594.452
17.0	1.0034	567486353.107
18.0	1.0036	600992295.738
19.0	1.0038	634422152.365
20.0	1.004	667678524.161
21.0	1.0042	700653397.406
22.0	1.0044	733291159.08
23.0	1.0046	765619127.009
24.0	1.0048	797715331.998
25.0	1.005	829660488.985
26.0	1.0052	861513392.565
27.0	1.0054	893307563.666
28.0	1.0056	925053973.97
29.0	1.0058	956746754.892
30.0	1.006	988367988.386
31.0	1.0062	1019884351.33
32.0	1.0064	1051245824.57
33.0	1.0066	1082380955.49
34.0	1.0068	1113197420.54
35.0	1.007	1143583360.06
36.0	1.0072	1173422611.58
37.0	1.0074	1202614394.59
38.0	1.0076	1231096473.15
39.0	1.0078	1258854102.54
40.0	1.008	1285917791.46
41.0	1.0082	1312348933.19
42.0	1.0084	1338226198.35
43.0	1.0086	1363630630.19
44.0	1.0088	1388639022.29
45.0	1.009	1413316985.47
46.0	1.0092	1437720381.99
47.0	1.0094	1461893443.64
48.0	1.0096	1485873096.84
49.0	1.0098	1509687996.82
50.0	1.01	1533362554.86
51.0	1.0102	1556915568.08
52.0	1.0104	1580363358.93
53.0	1.0106	1603718243.79
54.0	1.0108	1626991074.42
55.0	1.011	1650189834.56
56.0	1.0112	1673321779.47
57.0	1.0114	1696392159.78
58.0	1.0116	1719406007.61
59.0	1.0118	1742366937.45
60.0	1.012	1765278624.73
61.0	1.0122	1788143699.19
62.0	1.0124	1810964978.47
63.0	1.0126	1833744479.57
64.0	1.0128	1856484449.21
65.0	1.013	1879186486.12
66.0	1.0132	1901852415.03
67.0	1.0134	1924483501.26
68.0	1.0136	1947081223.43
69.0	1.0138	1969646565.63
70.0	1.014	1992180721.44
71.0	1.0142	2014684455.64
72.0	1.0144	2037158743.65
73.0	1.0146	2059604203.02
74.0	1.0148	2082021660.73
75.0	1.015	2104411653.82
76.0	1.0152	2126774923.15
77.0	1.0154	2149111975.87
78.0	1.0156	2171423512.66
79.0	1.0158	2193710039.33
80.0	1.016	2215972238.91
81.0	1.0162	2238210619.51
82.0	1.0164	2260425847.75
83.0	1.0166	2282618421.85
84.0	1.0168	2304788983.22
85.0	1.017	2326938004.52
86.0	1.0172	2349066089.42
87.0	1.0174	2371173671.22
88.0	1.0176	2393261304.92
