3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	0.999969482422	9.82428432192e-06
1.0	1.00016947627	32070582.4427
2.0	1.00036947012	-6014600264110000.0
3.0	1.00056946396	1.1232700646e+98
4.0	1.00076945781	128398723.487
5.0	1.00096945166	160546910.747
6.0	1.00116944551	-3.75223832485e+46
7.0	1.00136943935	224901529.829
8.0	1.0015694332	-1.95053728156e+111
9.0	1.00176942705	289333817.847
10.0	1.0019694209	321579097.16
11.0	1.00216941474	1.49426991185e+195
12.0	1.00236940859	386127873.0
13.0	1.00256940244	418431074.009
14.0	1.00276939629	450752406.331
15.0	1.00296939013	-2.05373324021e+205
16.0	1.00316938398	515425690.904
17.0	1.00336937782	547727621.324
18.0	1.00356937164	3.4592370693e+180
19.0	1.00376936544	3.21060891003e+226
20.0	1.00396935921	3.64007104735e+234
21.0	1.00416935298	-1.43011132569e+234
22.0	1.00436934676	703307494.267
23.0	1.00456934059	732268841.581
24.0	1.0047693345	760568771.733
25.0	1.00496932852	3.0475981244e+201
26.0	1.00516932269	815581707.113
27.0	1.00536931697	1.27648754712e+61
28.0	1.00556931138	-3.52945772743e+81
29.0	1.00576930589	895477248.196
30.0	1.00596930051	962028894.089
31.0	1.00616929518	947790652.219
32.0	1.0063692899	-3.11197234312e+156
33.0	1.00656928463	2.78728134421e+168
34.0	1.00676927939	1025541972.38
35.0	1.00696927417	1051309484.46
36.0	1.007169269	-6.9484845701e+243
37.0	1.00736926387	1.40640119302e+278
38.0	1.0075692588	1128135314.77
39.0	1.00776925378	1153553512.11
40.0	1.0079692488	1178861143.87
41.0	1.00816924387	nan
42.0	1.00836923898	1229097684.62
43.0	1.00856923413	1254009178.54
44.0	1.0087692293	1278775618.83
45.0	1.00896922451	1303387168.59
46.0	1.00916921975	-5.35382225251e+150
47.0	1.00936921504	1352133407.53
48.0	1.00956921037	-2.32938168642e+273
49.0	1.00976920577	-1.24384730403e+297
50.0	1.00996920124	1424015178.7
51.0	1.01016919678	1447645340.28
52.0	1.0103691924	3.28865199772e+182
53.0	1.0105691881	-1.279475151e+216
54.0	1.01076918388	4.57664063347e+67
55.0	1.01096917973	1540665965.85
56.0	1.01116917566	1563591454.12
57.0	1.01136917165	1586404603.24
58.0	1.01156916769	-3.37611289291e+26
59.0	1.01176916378	1631740265.52
60.0	1.01196915992	1654281784.23
