3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	1.45941864118e-05
1.0	1.0002	33744324.1098
2.0	1.0004	67509079.1817
3.0	1.0006	101294188.051
4.0	1.0008	135099697.363
5.0	1.001	168925627.565
6.0	1.0012	202771945.853
7.0	1.0014	236638694.2
8.0	1.0016	270525849.613
9.0	1.0018	304433419.453
10.0	1.002	338361408.825
11.0	1.0022	372309824.736
12.0	1.0024	406278666.373
13.0	1.0026	440267942.821
14.0	1.0028	474277652.996
15.0	1.003	508307803.713
16.0	1.0032	542358386.456
17.0	1.0034	576429391.029
18.0	1.0036	610520760.975
19.0	1.0038	644632334.23
20.0	1.004	678763685.205
21.0	1.0042	712913787.531
22.0	1.0044	747080343.153
23.0	1.0046	781258551.404
24.0	1.0048	815439531.315
25.0	1.005	849609176.208
26.0	1.0052	883749585.189
27.0	1.0054	917843279.766
28.0	1.0056	951876700.817
29.0	1.0058	985837576.252
30.0	1.006	1019707809.65
31.0	1.0062	1053453139.91
32.0	1.0064	1087020658.38
33.0	1.0066	1120335944.76
34.0	1.0068	1153305126.49
35.0	1.007	1185812913.86
36.0	1.0072	1217736300.51
37.0	1.0074	1248948529.19
38.0	1.0076	1279342627.37
39.0	1.0078	1308843608.93
40.0	1.008	1337431033.68
41.0	1.0082	1365140102.6
42.0	1.0084	1392055049.9
43.0	1.0086	1418285413.59
44.0	1.0088	1443950520.75
45.0	1.009	1469157935.53
46.0	1.0092	1494003489.26
47.0	1.0094	1518560213.91
48.0	1.0096	1542888313.05
49.0	1.0098	1567028940.72
50.0	1.01	1591015826.02
51.0	1.0102	1614870086.52
52.0	1.0104	1638610304.31
53.0	1.0106	1662247110.16
54.0	1.0108	1685791324.69
55.0	1.011	1709248524.02
56.0	1.0112	1732625692.6
57.0	1.0114	1755926093.25
58.0	1.0116	1779154841.11
59.0	1.0118	1802314272.59
60.0	1.012	1825408602.35
61.0	1.0122	1848439854.27
62.0	1.0124	1871411783.46
63.0	1.0126	1894326388.67
64.0	1.0128	1917187188.15
65.0	1.013	1939996237.51
66.0	1.0132	1962756810.58
67.0	1.0134	1985470944.24
68.0	1.0136	2008141605.87
69.0	1.0138	2030770693.58
70.0	1.014	2053360853.94
71.0	1.0142	2075913799.18
72.0	1.0144	2098431881.89
73.0	1.0146	2120916637.63
74.0	1.0148	2143370117.37
75.0	1.015	2165793650.78
76.0	1.0152	2188188990.38
77.0	1.0154	2210557256.61
78.0	1.0156	2232899920.5
79.0	1.0158	2255217894.9
80.0	1.016	2277512387.95
81.0	1.0162	2299784117.35
82.0	1.0164	2322034066.73
83.0	1.0166	2344262789.13
84.0	1.0168	2366471096.1
85.0	1.017	2388659417.64
86.0	1.0172	2410828432.52
87.0	1.0174	2432978487.39
88.0	1.0176	2455110151.16
89.0	1.0178	2477223710.1
90.0	1.018	2499319636.4
91.0	1.0182	2521398161.12
92.0	1.0184	2543459675.29
93.0	1.0186	2565504354.87
94.0	1.0188	2587532519.74
95.0	1.019	2609544290.38
96.0	1.0192	2631539916.87
97.0	1.0194	2653519472.19
98.0	1.0196	2675483136.59
99.0	1.0198	2697430948.4
100.0	1.02	2719363038.19
101.0	1.0198	2678622482.95
102.0	1.0196	2640808971.24
103.0	1.0194	2604433883.03
104.0	1.0192	2568870170.06
105.0	1.019	2533765709.28
106.0	1.0188	2498934072.82
107.0	1.0186	2464265682.27
108.0	1.0184	2429698175.67
109.0	1.0182	2395197009.52
110.0	1.018	2360742239.69
111.0	1.0178	2326322921.84
112.0	1.0176	2291932640.14
113.0	1.0174	2257567761.1
114.0	1.0172	2223226229.29
115.0	1.017	2188906814.76
116.0	1.0168	2154608836.17
117.0	1.0166	2120331888.92
118.0	1.0164	2086075738.56
119.0	1.0162	2051840226.94
120.0	1.016	2017625266.65
121.0	1.0158	1983430782.34
122.0	1.0156	1949256737.85
123.0	1.0154	1915103090.63
124.0	1.0152	1880969823.58
125.0	1.015	1846856912.7
126.0	1.0148	1812764350.3
127.0	1.0146	1778692128.56
128.0	1.0144	1744640252.83
129.0	1.0142	1710608741.04
130.0	1.014	1676597624.25
131.0	1.0138	1642606949.47
132.0	1.0136	1608636778.83
133.0	1.0134	1574687196.79
134.0	1.0132	1540758305.5
135.0	1.013	1506850210.87
136.0	1.0128	1472963012.32
137.0	1.0126	1439096805.04
138.0	1.0124	1405251694.5
139.0	1.0122	1371427821.09
140.0	1.012	1337625376.77
141.0	1.0118	1303844639.07
142.0	1.0116	1270085990.05
143.0	1.0114	1236349969.42
144.0	1.0112	1202637296.05
145.0	1.011	1168948942.72
146.0	1.0108	1135286230.7
147.0	1.0106	1101651076.63
148.0	1.0104	1068046357.44
149.0	1.0102	1034476395.56
150.0	1.01	1000947268.09
151.0	1.0098	967466516.352
152.0	1.0096	934041991.448
153.0	1.0094	900680089.446
154.0	1.0092	867384256.65
155.0	1.009	834154732.96
156.0	1.0088	800989662.154
157.0	1.0086	767886969.431
158.0	1.0084	734846077.567
159.0	1.0082	701868990.493
160.0	1.008	668960712.82
161.0	1.0078	636128947.519
162.0	1.0076	603383327.692
163.0	1.0074	570734497.355
164.0	1.0072	538193564.191
165.0	1.007	505772465.597
166.0	1.0068	473484999.517
167.0	1.0066	441348514.262
168.0	1.0064	409385934.56
169.0	1.0062	377648789.868
170.0	1.006	346136438.84
171.0	1.0058	314911450.106
172.0	1.0056	284008462.718
173.0	1.0054	253502711.64
174.0	1.0052	223407188.532
175.0	1.005	193784625.204
176.0	1.0048	164655250.981
177.0	1.0046	136076829.168
178.0	1.0044	108031345.921
179.0	1.0042	80530676.918
180.0	1.004	53532457.5212
181.0	1.0038	27017975.8103
182.0	1.0036	906963.896512
183.0	1.0034	-24844495.657
184.0	1.0032	-50304501.1965
185.0	1.003	-75501377.9157
186.0	1.0028	-100497834.344
187.0	1.0026	-125318079.961
188.0	1.0024	-149996392.161
189.0	1.0022	-174539917.767
190.0	1.002	-198980161.882
191.0	1.0018	-223321964.252
192.0	1.0016	-247581085.417
193.0	1.0014	-271753664.664
194.0	1.0012	-295859842.015
195.0	1.001	-319897219.575
196.0	1.0008	-343875567.18
197.0	1.0006	-367787111.008
198.0	1.0004	-391648749.19
199.0	1.0002	-415456311.958
200.0	1.0	-439216623.976
201.0	0.9998	-462929564.719
202.0	0.9996	-486596968.059
203.0	0.9994	-510205909.524
204.0	0.9992	-533777250.158
205.0	0.999	-557307171.016
206.0	0.9988	-580798076.974
207.0	0.9986	-604252023.955
208.0	0.9984	-627667513.637
209.0	0.9982	-651045684.821
210.0	0.998	-674386083.866
211.0	0.9978	-697689917.414
212.0	0.9976	-720957477.576
213.0	0.9974	-744189976.577
214.0	0.9972	-767388002.95
215.0	0.997	-790552588.369
216.0	0.9968	-813684407.355
217.0	0.9966	-836784252.182
218.0	0.9964	-859852746.888
219.0	0.9962	-882890488.405
220.0	0.996	-905898060.512
221.0	0.9958	-928876034.95
222.0	0.9956	-951825025.879
223.0	0.9954	-974745651.475
224.0	0.9952	-997638589.281
225.0	0.995	-1020504542.62
226.0	0.9948	-1043344276.92
227.0	0.9946	-1066158577.53
228.0	0.9944	-1088948271.65
229.0	0.9942	-1111714173.7
230.0	0.994	-1134457140.71
231.0	0.9938	-1157178011.04
232.0	0.9936	-1179877662.16
233.0	0.9934	-1202556936.3
234.0	0.9932	-1225216684.76
235.0	0.993	-1247857713.57
236.0	0.9928	-1270480802.27
237.0	0.9926	-1293086685.26
238.0	0.9924	-1315676058.49
239.0	0.9922	-1338249581.97
240.0	0.992	-1360807866.93
241.0	0.9918	-1383351482.09
242.0	0.9916	-1405880962.93
243.0	0.9914	-1428396837.61
244.0	0.9912	-1450899645.05
