3	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
filterTable v2.0.2	--white inc,1_f,1_p
inc	1_f	1_p
0.0	1.0	-4.97439865705e+116
1.0	1.0002	-5.36841871902e+116
2.0	1.0004	-5.36841871902e+116
3.0	1.0006	-5.36841871902e+116
4.0	1.0008	-5.56542875e+116
5.0	1.001	-5.76243878098e+116
6.0	1.0012	-5.76243878098e+116
7.0	1.0014	-5.95944881196e+116
8.0	1.0016	-5.95944881196e+116
9.0	1.0018	-6.15645884294e+116
10.0	1.002	-6.40261675643e+116
11.0	1.0022	-6.40261675643e+116
12.0	1.0024	-6.40261675643e+116
13.0	1.0026	-6.79663681839e+116
14.0	1.0028	-6.40261675643e+116
15.0	1.003	-7.19065688036e+116
16.0	1.0032	-7.19065688036e+116
17.0	1.0034	-7.58467694232e+116
18.0	1.0036	-7.58467694232e+116
19.0	1.0038	-6.79663681839e+116
20.0	1.004	-5.56542875e+116
21.0	1.0042	-2.29018929754e+116
22.0	1.0044	-4.50190529764e+114
23.0	1.0046	-3.26586407729e+108
24.0	1.0048	-1.45464405537e+88
25.0	1.005	-1.80733986317e+29
26.0	1.0052	830551271.348
27.0	1.0054	6.98216129917e+164
28.0	1.0056	-2.252720503e+130
29.0	1.0058	-3.49028216109e+216
30.0	1.006	4.75507346374e+213
31.0	1.0062	967858711.012
32.0	1.0064	-1.74914227549e+199
33.0	1.0066	3.57404893296e+219
34.0	1.0068	9.46580693341e+180
35.0	1.007	5.29844826422e+246
36.0	1.0072	1101672229.12
37.0	1.0074	-6.68758191036e+217
38.0	1.0076	1154383035.42
39.0	1.0078	1180511840.5
40.0	1.008	1206468770.77
41.0	1.0082	1232237918.45
42.0	1.0084	5.86969011714e+39
43.0	1.0086	1283178343.15
44.0	1.0088	1.21814354982e+291
45.0	1.009	6.26879099754e+135
46.0	1.0092	4.04568001861e+147
47.0	1.0094	1382685732.04
48.0	1.0096	4.20127433025e+181
49.0	1.0098	-1.67534546096e+252
50.0	1.01	1455544707.52
51.0	1.0102	1479561417.57
