6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.68210479708e-07
1.0	0.00133200177512	318889083.625
2.0	0.00266134751303	446569018.785
3.0	0.00398804778503	478462057.65
4.0	0.00531211309945	500092963.808
5.0	0.00663355390211	518574197.088
6.0	0.00795238057685	535503667.57
7.0	0.00926860344599	551496074.09
8.0	0.0105822327709	566850876.642
9.0	0.0118932787522	581731449.364
10.0	0.0132017515308	596244581.415
