6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.925721966e-07
1.0	0.00133200177512	316766932.841
2.0	0.00266134751303	446045089.107
3.0	0.00398804778503	479422321.768
4.0	0.00531211309945	502356130.18
5.0	0.00663355390211	521986982.3
6.0	0.00795238057685	539953634.212
7.0	0.00926860344599	556894478.635
8.0	0.0105822327709	573124106.492
9.0	0.0118932787522	588824238.672
10.0	0.0132017515308	604110724.944
