6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.69903192194e-07
1.0	0.00133200177512	313973882.269
2.0	0.00266134751302	441983572.53
3.0	0.00398804778503	472514058.94
4.0	0.00531211309945	492268799.86
5.0	0.00663355390211	508890471.866
6.0	0.00795238057685	524074608.177
7.0	0.00926860344599	538419297.386
8.0	0.0105822327709	552211561.766
9.0	0.0118932787522	565612495.319
10.0	0.0132017515308	578715352.035
