5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.88038206758e-06	-2.21024265848e-07	-9.85378363205e-08	-2.21024265848e-07	5.76481385503e-06	-3.268605592e-08	-9.85378363205e-08	-3.268605592e-08	6.00121087412e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.88038206758e-06	-2.21024265848e-07	-9.85378363205e-08	-2.21024265848e-07	5.76481385503e-06	-3.268605592e-08	-9.85378363205e-08	-3.268605592e-08	6.00121087412e-06	0.0	4.69903192194e-07
1	nan	nan	1	1	32.0	32.0	32.0	1.002	8.46991588224e-21	-2.15846990581e-19	-4.94240416e-22	1.0	-8.80963895981e-20	-3.37386292345e-22	4.69068275985e-21	1.0	479733828.128	-2574778.55299	1129412.95836	-2569639.80189	167210563.327	204800.804496	1127158.75752	204800.767308	165059189.667	0.001998002662673058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	479733828.128	-2569639.274441118	1127158.6410778442	-2569639.8018899993	166876809.70758483	204392.0204550898	1127158.75752	204391.98334131736	164729730.2065868	0.00133200177512	313973882.269
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-1.76565837653e-20	4.00405874493e-19	1.00543803456e-21	1.0	-1.69293265707e-19	-1.33052001529e-21	2.46903073089e-21	1.0	835071325.717	-3831837.64009	1425573.69427	-3816572.19689	395512565.035	998874.907678	1419893.72362	998874.074007	393931625.702	0.003992021269537457	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	835071325.717	-3816571.354671315	1419894.1177988048	-3816572.19689	393936817.76394427	994895.32637251	1419893.7236200003	994894.4960229082	392362176.9940239	0.00266134751302	441983572.53
3	nan	nan	1	1	32.0	32.0	32.0	1.006	7.28332529353e-21	8.06800536621e-19	4.27983248935e-21	1.0	-2.71229214134e-19	-4.40060085878e-21	-1.3680740151e-20	1.0	1124359591.37	-4144213.35721	976491.548431	-4119495.04633	656328118.929	1257769.57113	970668.425573	1257769.52445	655311125.443	0.005982071677547469	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1124359591.37	-4119496.378936382	970667.5431719682	-4119495.04633	652413637.1063619	1250267.9633499007	970668.4255730006	1250267.9169483099	651402709.1878728	0.00398804778503	472514058.94
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-2.37400835803e-20	1.16863332479e-18	1.1336510295e-20	1.0	1.82216639289e-18	-1.16682097207e-20	-3.20193343313e-20	1.0	1405821841.02	-4328088.90267	778355.170217	-4293735.07217	921431106.541	1339191.78836	772180.141848	1339192.41324	920421133.481	0.007968169649176881	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1405821841.02	-4293738.990744048	772177.7482311508	-4293735.07217	914118161.2509921	1328563.2821031746	772180.141848001	1328563.9020238111	913116203.8501984	0.00531211309945	492268799.86
5	nan	nan	1	1	32.0	32.0	32.0	1.01	5.23253775986e-20	2.58025674478e-18	5.706719046e-21	1.0	-1.2731169895e-18	-1.7645416827e-20	7.3536356456e-22	1.0	1684642250.65	-4454302.68464	743970.439146	-4410195.43529	1188145590.89	1385500.39312	736613.576685	1385499.91809	1187005150.58	0.009950330853168092	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1684642250.65	-4410200.677861386	736604.3951940594	-4410195.43529	1176381773.158416	1371782.5674455445	736613.5766850029	1371782.0971188105	1175252624.3366337	0.00663355390211	508890471.866
6	nan	nan	1	1	32.0	32.0	32.0	1.012	9.54417534376e-20	2.29261378575e-19	3.4857391013e-21	1.0	-1.09659499242e-18	-1.20586389698e-20	-7.26430013944e-20	1.0	1961965615.18	-4548504.00148	783221.127884	-4494550.18966	1455863791.53	1425662.95674	773949.254688	1425658.94233	1454562004.61	0.011928570865273812	0.0	0.0	0.0	4.440892098500625e-16	0.0	0.0	0.0	2.2204460492503128e-16	1961965615.1799998	-4494569.171422925	773933.9208339921	-4494550.18966	1438600584.5158103	1408757.8623913042	773949.2546880003	1408753.8955830024	1437314233.8043478	0.00795238057685	524074608.177
7	nan	nan	1	1	32.0	32.0	32.0	1.014	2.88785295455e-20	-2.80511007787e-18	-7.18489080064e-21	1.0	2.58523719925e-19	-9.10229546053e-21	-2.04148175178e-20	1.0	2238194295.48	-4636852.20173	852543.305027	-4572800.34771	1724380947.69	1473480.22651	840795.66829	1473474.03339	1722899837.33	0.013902905168991434	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2238194295.4800005	-4572832.546084813	840772.4901646944	-4572800.347710001	1700572926.7159765	1453136.3180571992	840795.668289995	1453130.2104437875	1699112265.61144	0.00926860344599	538419297.386
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-4.1516194944e-21	-1.14008814903e-18	9.10229546053e-21	1.0	-3.97366647486e-18	3.77194359324e-21	5.08980774516e-20	1.0	2513525434.18	-4727099.44299	934286.514753	-4652619.51415	1993587519.99	1524011.75379	919600.30343	1524002.30163	1991942465.54	0.015873349156290163	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2513525434.18	-4652656.932076772	919573.3412923228	-4652619.51415	1962192440.9350395	1500011.568690945	919600.3034299978	1500002.2653838503	1960573292.8543308	0.0105822327709	552211561.766
9	nan	nan	1	1	32.0	32.0	32.0	1.018	7.0795079906e-20	-1.54542319279e-18	1.87224059845e-20	1.0	7.12516836041e-19	2.26581313391e-20	-2.90969052272e-20	1.0	2788069732.73	-4825349.71289	1019434.248	-4739993.84492	2263426554.3	1573354.41326	1001433.29195	1573343.13354	2261640172.39	0.017839918128331016	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2788069732.73	-4740029.187514734	1001408.8880157173	-4739993.84492	2223405259.626719	1545534.7870923379	1001433.2919499965	1545523.7068172905	2221650464.037328	0.0118932787522	565612495.319
