6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.88735284564e-07
1.0	0.00133200177512	312684165.095
2.0	0.00266134751303	442522815.863
3.0	0.00398804778503	475064770.291
4.0	0.00531211309945	496739693.962
5.0	0.00663355390211	515115258.574
6.0	0.00795238057685	531901999.216
7.0	0.00926860344599	547742814.36
8.0	0.0105822327709	562947119.718
9.0	0.0118932787522	577674055.752
10.0	0.0132017515308	592040240.637
