6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.13290790254e-06
1.0	0.00133200177512	319640435.864
2.0	0.00266134751302	445136787.0
3.0	0.00398804778503	474434564.263
4.0	0.00531211309945	493092954.204
5.0	0.00663355390211	508688763.941
6.0	0.00795238057685	522903660.767
7.0	0.00926860344599	536340763.43
8.0	0.0105822327709	549282596.039
9.0	0.0118932787522	561883234.146
10.0	0.0132017515308	574224020.922
