6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.34823727762e-06
1.0	0.00133200177512	311273829.697
2.0	0.00266134751302	441603642.293
3.0	0.00398804778503	469899010.421
4.0	0.00531211309945	487998944.864
5.0	0.00663355390211	503107022.308
6.0	0.00795238057685	516855504.537
7.0	0.00926860344599	529855003.584
8.0	0.0105822327709	542380004.782
9.0	0.0118932787522	554571595.204
10.0	0.0132017515308	566517255.668
