5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.24379492628e-06	-2.20033467348e-08	2.35462937683e-07	-2.20033467348e-08	5.00615663878e-06	-2.10473260487e-08	2.35462937683e-07	-2.10473260487e-08	4.52977174807e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.24379492628e-06	-2.20033467348e-08	2.35462937683e-07	-2.20033467348e-08	5.00615663878e-06	-2.10473260487e-08	2.35462937683e-07	-2.10473260487e-08	4.52977174807e-06	0.0	7.52151318601e-07
1	nan	nan	1	1	32.0	32.0	32.0	1.002	7.36811130632e-21	-5.93203477306e-19	2.25406716921e-22	1.0	3.61536347316e-19	-3.27977112877e-22	5.88063376979e-21	1.0	481953768.76	29571.8419459	-135585.780974	29512.9202609	165800677.153	-1223457.21346	-135315.1359	-1223457.05318	164258128.034	0.001998002662673058	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-4.440892098500627e-16	481953768.75999993	29512.81631327345	-135315.15067265468	29512.9202609	165469737.6776447	-1221015.1830938123	-135315.13590000008	-1221015.0231337326	163930267.499002	0.00133200177512	317263707.038
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-1.68314711042e-20	-3.0336352657e-19	-1.68744844961e-22	1.0	-2.17248337937e-19	1.25400580863e-21	2.64697796017e-21	1.0	836438648.666	154022.884371	-841714.195758	153410.549207	394825425.87	-1416086.76439	-838360.921483	-1416087.15382	393205732.748	0.003992021269537457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	836438648.666	153409.2473814741	-838360.752747012	153410.549207	393252416.2051793	-1410444.984452191	-838360.9214830002	-1410445.3723306772	391639176.04382473	0.00266134751302	444004225.468
3	nan	nan	1	1	32.0	32.0	32.0	1.006	-1.1133851045e-21	2.34194683748e-18	1.83634095987e-22	1.0	1.18711274647e-18	2.3789714417e-21	-2.81903152758e-20	1.0	1125311774.0	422007.967846	-1409837.90162	419489.888882	656245099.532	-1418522.59982	-1401430.66134	-1418524.18629	654359107.786	0.005982071677547469	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1125311774.0	419491.02171570575	-1401429.3256660039	419489.88888200006	652331112.8548708	-1410062.2264612326	-1401430.6613399987	-1410063.8034691843	650456369.5685885	0.00398804778503	473933879.952
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-1.56188243262e-20	-1.470186153e-18	-1.28047558823e-21	1.0	3.23236499428e-18	-3.9142186586e-21	1.07864351877e-20	1.0	1406687306.59	596259.279229	-1757447.29211	591516.315125	921488491.473	-1523615.62653	-1743500.84682	-1523614.68225	919396871.911	0.007968169649176881	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1406687306.59	591527.0627271825	-1743499.2977281746	591516.315125	914175090.7470239	-1511523.4390178572	-1743500.8468200017	-1511522.50223214	912100071.3402778	0.00531211309945	493570242.258
5	nan	nan	1	1	32.0	32.0	32.0	1.01	3.5489357001e-20	1.58713791109e-18	7.67623608449e-21	1.0	-3.78419827402e-18	-1.19775752698e-20	1.8704208011e-20	1.0	1685512872.01	699054.326272	-1984383.20699	692108.437174	1188221221.57	-1657175.25253	-1964743.03435	-1657175.44131	1185948757.79	0.009950330853168092	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1685512872.01	692132.9963089109	-1964735.8485049505	692108.437174	1176456655.0198019	-1640767.5767623761	-1964743.0343499982	-1640767.7636732715	1174206690.8811882	0.00663355390211	510205592.56
6	nan	nan	1	1	32.0	32.0	32.0	1.012	2.8044731488e-20	-4.95097375115e-19	1.09717236449e-20	1.0	2.33938092322e-18	-2.04280524076e-20	-4.10281583826e-21	1.0	1962862642.0	772652.713404	-2153779.1866	763453.50584	1455926681.55	-1787904.65943	-2128250.26907	-1787904.52928	1453482023.72	0.011928570865273812	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1962862642.0	763490.8235217391	-2128240.302964427	763453.5058399999	1438662728.8043478	-1766704.208922925	-2128250.269070001	-1766704.080316202	1436247059.0118577	0.00795238057685	525435418.519
7	nan	nan	1	1	32.0	32.0	32.0	1.014	5.26880962972e-20	8.05508480504e-20	5.49909671225e-21	1.0	4.06260079842e-18	-3.45662234374e-20	-4.37049148449e-20	1.0	2239130759.02	839400.887666	-2288154.6378	827746.187203	1724410246.32	-1904237.99299	-2256573.66495	-1904232.73941	1721805876.98	0.013902905168991434	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	2239130759.02	827811.5262978305	-2256562.7591715977	827746.1872030001	1700601820.8284023	-1877946.7386489152	-2256573.66495	-1877941.5576035434	1698033409.2504933	0.00926860344599	539843579.145
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-7.7152790094e-20	-2.14992843881e-18	3.91752738105e-21	1.0	5.38067091831e-18	-3.21276949916e-20	-8.88722850127e-21	1.0	2514509682.04	895796.183955	-2403830.04423	881597.652766	1993586653.76	-2009194.48812	-2365975.56845	-2009189.03476	1990823198.79	0.015873349156290163	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	2514509682.04	881689.1574360237	-2365974.4529822837	881597.652766	1962191588.3464568	-1977553.6300393702	-2365975.5684500043	-1977548.2625590446	1959471652.3523622	0.0105822327709	553710937.275
9	nan	nan	1	1	32.0	32.0	32.0	1.018	-1.55774652956e-20	-1.53056868335e-18	7.24610216596e-21	1.0	4.95923893983e-18	-3.82885361939e-20	9.15060280831e-20	1.0	2789102873.07	942522.333904	-2507437.0296	925763.402964	2263402643.84	-2104061.1259	-2463103.82231	-2104059.42034	2260487929.26	0.017839918128331016	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2789102873.07	925856.9095324165	-2463101.207858546	925763.402964	2223381771.94499	-2066857.6875245578	-2463103.822310003	-2066856.0121217966	2220518594.557957	0.0118932787522	567187719.89
