6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.89656022929e-07
1.0	0.00133200177512	314568832.21
2.0	0.00266134751302	443340186.471
3.0	0.00398804778503	474346311.411
4.0	0.00531211309945	494870115.658
5.0	0.00663355390211	512280667.553
6.0	0.00795238057685	528196101.473
7.0	0.00926860344599	543232774.933
8.0	0.0105822327709	557679200.047
9.0	0.0118932787522	571701386.823
10.0	0.0132017515308	585394512.882
