6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.68476421737e-06
1.0	0.00133200177512	296845834.435
2.0	0.00266134751302	430547785.456
3.0	0.00398804778503	460356230.165
4.0	0.00531211309945	478581879.4
5.0	0.00663355390211	493624642.419
6.0	0.00795238057685	507280126.731
7.0	0.00926860344599	520191109.171
8.0	0.0105822327709	532631753.598
9.0	0.0118932787522	544747878.435
10.0	0.0132017515308	556629414.42
