6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.28556061962e-07
1.0	0.00133200177512	314473855.129
2.0	0.00266134751303	443458890.583
3.0	0.00398804778503	475020731.941
4.0	0.00531211309945	495728616.658
5.0	0.00663355390211	513247028.958
6.0	0.00795238057685	529261511.614
7.0	0.00926860344599	544397188.296
8.0	0.0105822327709	558946955.734
9.0	0.0118932787522	573069302.755
10.0	0.0132017515308	586864133.774
