6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.55840417594e-06
1.0	0.00133200177512	345144989.925
2.0	0.00266134751303	476601134.082
3.0	0.00398804778503	502872813.0
4.0	0.00531211309945	519792142.869
5.0	0.00663355390211	534433491.694
6.0	0.00795238057685	548073409.362
7.0	0.00926860344599	561146150.3
8.0	0.0105822327709	573852895.438
9.0	0.0118932787522	586275232.765
10.0	0.0132017515308	598493550.216
