6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.80340170217e-06
1.0	0.00133200177512	330324318.632
2.0	0.00266134751302	452794103.198
3.0	0.00398804778503	479366526.734
4.0	0.00531211309945	496666483.351
5.0	0.00663355390211	511322249.57
6.0	0.00795238057685	524780922.462
7.0	0.00926860344599	537573207.107
8.0	0.0105822327709	549932678.994
9.0	0.0118932787522	561988813.544
10.0	0.0132017515308	573813232.713
