6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.65423419679e-06
1.0	0.00133200177512	309468393.088
2.0	0.00266134751302	438486009.241
3.0	0.00398804778503	467516414.799
4.0	0.00531211309945	486103727.438
5.0	0.00663355390211	501773416.136
6.0	0.00795238057685	516079380.063
7.0	0.00926860344599	529594329.167
8.0	0.0105822327709	542593852.601
9.0	0.0118932787522	555227865.491
10.0	0.0132017515308	567586587.744
