6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	7.09640381155e-07
1.0	0.00133200177512	314332714.339
2.0	0.00266134751302	443868030.414
3.0	0.00398804778503	476167087.761
4.0	0.00531211309945	497811453.065
5.0	0.00663355390211	516218593.786
6.0	0.00795238057685	533050462.218
7.0	0.00926860344599	548944696.317
8.0	0.0105822327709	564197332.29
9.0	0.0118932787522	578973744.934
10.0	0.0132017515308	593387962.859
