2	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p
84	nan	nan	1	1	32.0	32.0	32.0	1.042	3.34822859627e-19	3.78092189433e-17	6.81547193907e-20	1.0	6.62130452516e-18	-2.61395691012e-19	9.75411378323e-21	1.0	4929737062.69	32417119.3176	20582434.9818	31110913.6542	4238882982.48	-30202731.4556	19753019.3798	-30202685.2563	4176130061.22
85	nan	nan	1	1	32.0	32.0	32.0	1.0425	-5.09953538916e-19	-5.88151339366e-17	2.36011999554e-19	1.0	8.27610746472e-19	6.26208810927e-20	-2.02639397741e-19	1.0	4981110112.76	32542166.0597	20643880.7007	31216143.0911	4293574912.18	-30251163.9064	19802557.2945	-30251116.4325	4229778442.91
86	nan	nan	1	1	32.0	32.0	32.0	1.043	-2.3759935915e-19	-1.58566892104e-17	1.51641231435e-19	1.0	-6.06803815501e-18	3.16128577783e-19	-1.41565675266e-18	1.0	5032454220.7	32667764.5121	20707002.6998	31321672.0743	4348284355.36	-30297070.9551	19853570.9358	-30297001.0784	4283463227.91
87	nan	nan	1	1	32.0	32.0	32.0	1.0435	-5.72369279217e-19	-5.80967573531e-18	4.15492821685e-20	1.0	-2.47245840192e-17	4.80347090432e-19	-1.14365329747e-18	1.0	5083768374.33	32793133.8077	20771480.8964	31426949.7444	4403012111.29	-30340739.8236	19905902.7022	-30340696.7912	4337184493.04
88	nan	nan	1	1	32.0	32.0	32.0	1.044	-9.74974626959e-19	2.37214389293e-17	-7.30450111721e-20	1.0	2.34041886946e-17	3.37658434767e-19	-9.80586220235e-19	1.0	5135051354.13	32918182.9209	20837182.4757	31531684.1217	4457759285.54	-30382042.2613	19959252.6215	-30381980.8392	4390942271.36
89	nan	nan	1	1	32.0	32.0	32.0	1.0445	-9.07979614787e-19	1.45251302562e-17	3.22410187355e-20	1.0	-1.08141655905e-17	1.51777716236e-19	-5.36873304771e-19	1.0	5186302783.52	33042197.2356	20903942.7723	31635432.6291	4512526436.32	-30421102.6935	20013645.5662	-30421078.982	4444736326.18
90	nan	nan	1	1	32.0	32.0	32.0	1.045	-1.17816989007e-19	4.41978284631e-17	1.27518990412e-19	1.0	1.20778361775e-17	3.10229125654e-19	-3.29760514278e-19	1.0	5237521549.5	33165206.0655	20971656.0791	31737989.1507	4567314561.91	-30457691.9993	20068791.2622	-30457647.1811	4498566743.71
91	nan	nan	1	1	32.0	32.0	32.0	1.0455	-5.30288947095e-19	-3.20396780113e-17	-6.82738333989e-20	1.0	-1.81965540342e-17	1.17843458787e-19	-1.77850449144e-19	1.0	5288688932.73	33264104.9571	21037100.2414	31817426.803	4622131475.09	-30493266.9991	20121842.0184	-30493650.7434	4552446023.99
92	nan	nan	1	1	32.0	32.0	32.0	1.046	3.35438282003e-20	-2.03679734525e-17	-3.50161269725e-19	1.0	-1.60972391227e-17	2.74852265217e-19	3.07975885666e-20	1.0	5339803793.89	33375107.7545	21101654.3146	31906700.9742	4676982759.37	-30527631.1497	20173642.6014	-30527749.5024	4606361808.41
93	nan	nan	1	1	32.0	32.0	32.0	1.0465	5.51405213773e-19	3.53679103434e-18	-2.68609533134e-19	1.0	-4.09437859601e-19	4.24959076615e-19	2.73697521082e-20	1.0	5390890727.26	33489935.6689	21168035.8033	32001152.5607	4731856190.57	-30559007.4312	20227419.5206	-30559042.5725	4660308538.74
94	nan	nan	1	1	32.0	32.0	32.0	1.047	-5.27016620592e-19	6.98853127539e-17	-2.34397342999e-19	1.0	4.2660175805e-17	4.28711167874e-19	5.69722301257e-19	1.0	5441948349.91	33606509.606	21235251.0824	32097662.678	4786751209.75	-30588219.7312	20281973.2645	-30588198.1407	4714288545.78
95	nan	nan	1	1	32.0	32.0	32.0	1.0475	-1.05008924402e-19	-3.65686374488e-18	9.8854700645e-20	1.0	-2.40004783827e-17	3.67337675145e-19	-1.23207559623e-18	1.0	5492975752.56	33723965.8564	21303231.755	32195002.7559	4841667230.39	-30615563.009	20337242.9169	-30615514.2013	4768303084.1
96	nan	nan	1	1	32.0	32.0	32.0	1.048	5.4775569291e-19	4.99248729912e-17	3.47593701104e-19	1.0	-2.6104761341e-18	-6.41855759394e-19	5.71760474286e-19	1.0	5543972595.2	33842023.5655	21371957.0528	32292606.7195	4896603949.37	-30641197.9584	20393099.3531	-30641083.7787	4822352564.09
97	nan	nan	1	1	32.0	32.0	32.0	1.0485	1.29890517228e-18	2.29465179335e-17	4.71799005982e-19	1.0	2.57723009092e-18	-4.52189862381e-19	1.76950476637e-19	1.0	5594939898.2	33959789.1359	21441523.1874	32389816.1289	4951560700.78	-30665329.0001	20449740.3662	-30665194.8448	4876436600.79
98	nan	nan	1	1	32.0	32.0	32.0	1.049	-8.38443503774e-19	2.59638916555e-17	5.84849780299e-19	1.0	4.84149457728e-17	-2.91677118876e-19	-3.97523150058e-19	1.0	5645877870.95	34077018.7011	21511918.5605	32486271.8157	5006537445.33	-30688044.0551	20507072.8915	-30687872.6408	4930555025.02
99	nan	nan	1	1	32.0	32.0	32.0	1.0495	4.30666622842e-19	1.73374359782e-17	4.14673085698e-19	1.0	-1.2209427378e-17	-1.84524142326e-19	4.9444224807e-19	1.0	5696786708.97	34193480.7267	21583228.1423	32581886.4421	5061534343.84	-30709591.7641	20565261.9148	-30709429.9499	4984707402.65
100	nan	nan	1	1	32.0	32.0	32.0	1.05	-1.73787337975e-19	1.08490726124e-17	4.32847070937e-20	1.0	6.30662020473e-17	1.63616325163e-19	5.08087419455e-20	1.0	5747666193.77	34309091.1921	21655519.0593	32676493.3544	5116551770.87	-30730046.0251	20624307.5552	-30729876.1695	5038893615.76
101	nan	nan	1	1	32.0	32.0	32.0	1.0505	-4.87182911014e-19	3.49198596928e-18	-2.43621234009e-19	1.0	2.37349219732e-17	-3.86111366328e-19	-2.39022109803e-20	1.0	5798515969.0	34423697.7739	21728899.0478	32770055.1646	5171590207.65	-30749609.9597	20684362.7296	-30749469.7764	5093113441.72
102	nan	nan	1	1	32.0	32.0	32.0	1.051	-7.54276222085e-19	-1.11322882526e-16	-3.5223377075e-19	1.0	-1.17443599679e-17	-6.88945497306e-19	-2.28288614175e-19	1.0	5849335643.38	34537132.3815	21803464.6322	32862361.7219	5226649978.08	-30768363.3916	20745471.2038	-30768219.1536	5147366968.19
103	nan	nan	1	1	32.0	32.0	32.0	1.0515	-7.43999330155e-20	-3.72740306054e-17	-4.90996213638e-19	1.0	1.47853587954e-17	-3.18133663588e-20	-5.11502021023e-19	1.0	5900124819.46	34649290.7234	21879309.9074	32953385.4541	5281731467.56	-30786482.65	20807748.9563	-30786358.5447	5201654128.35
104	nan	nan	1	1	32.0	32.0	32.0	1.052	-2.02606310516e-19	-4.58646420652e-18	-2.80262440013e-19	1.0	-2.35046166927e-17	5.31096275373e-19	9.56485485907e-20	1.0	5950883349.67	34760005.8103	21956525.1138	33042946.1741	5336834745.62	-30804063.5171	20871264.211	-30803921.1486	5255975033.23
105	nan	nan	1	1	32.0	32.0	32.0	1.0525	-1.22119651681e-18	-2.3754774308e-17	1.9892452961e-19	1.0	-4.98584173008e-17	2.48088009317e-19	1.95744020155e-19	1.0	6001611067.59	34869367.5879	22035248.9063	33131140.9638	5391960023.44	-30821187.8028	20936150.2462	-30821052.4187	5310329576.1
106	nan	nan	1	1	32.0	32.0	32.0	1.053	3.78908277553e-19	-2.36672412283e-17	4.11604659216e-19	1.0	8.0833396404e-18	1.90569178242e-19	8.46265323646e-19	1.0	6052308203.15	34977221.41	22115610.2571	33217834.9345	5447107134.87	-30837892.2112	21002532.1043	-30837726.9256	5364717763.04
107	nan	nan	1	1	32.0	32.0	32.0	1.0535	-1.92170599908e-20	-1.23817324083e-17	-1.48293631496e-19	1.0	-2.72292736791e-17	2.79682999994e-19	5.20091464504e-19	1.0	6102974769.52	35083713.5415	22197730.0234	33303149.9441	5502276211.33	-30854292.0553	21070517.006	-30854127.709	5419139387.84
108	nan	nan	1	1	32.0	32.0	32.0	1.054	7.91042745952e-19	6.14641070564e-17	1.81440413002e-19	1.0	-4.43852758618e-17	5.18840767418e-20	-1.0342272286e-18	1.0	6153611206.16	35188549.9685	22281721.9222	33386860.7724	5557466984.93	-30870433.8162	21140224.5289	-30870231.0795	5473594349.14
109	nan	nan	1	1	32.0	32.0	32.0	1.0545	1.45218504851e-18	1.34329499267e-17	-3.80173863891e-19	1.0	5.84786914573e-18	-6.24355926355e-20	-4.84674899397e-19	1.0	6204217675.84	35291878.2586	22367621.4172	33469049.9864	5612679519.59	-30886342.1245	21211671.3373	-30886135.1019	5528082365.58
110	nan	nan	1	1	32.0	32.0	32.0	1.055	7.42867747077e-19	-4.64405351338e-17	-1.22531504908e-19	1.0	-3.32052300883e-17	-1.17327298085e-20	-3.93936494922e-19	1.0	6254794570.73	35393520.5264	22455454.1595	33549594.5669	5667913648.58	-30902029.2929	21284895.9094	-30901776.9657	5582603281.21
111	nan	nan	1	1	32.0	32.0	32.0	1.0555	-1.10074578474e-19	-4.32078818671e-17	2.48221185396e-19	1.0	1.91494561737e-17	1.54054117282e-20	-1.6943305923e-19	1.0	6305341890.78	35493703.9255	22545181.3003	33628636.0806	5723169568.77	-30917495.814	21359837.1459	-30917241.5225	5637156862.27
112	nan	nan	1	1	32.0	32.0	32.0	1.056	4.58734515387e-19	-1.72954201662e-18	5.08474539981e-19	1.0	1.92245707908e-17	1.45742606487e-19	-9.157484951e-19	1.0	6355859829.86	35592124.8444	22636746.5657	33705971.7166	5778447235.47	-30932773.7092	21436457.8742	-30932489.437	5691743008.17
113	nan	nan	1	1	32.0	32.0	32.0	1.0565	-1.57908117192e-18	2.70431133735e-17	5.36218591317e-19	1.0	-1.51508650926e-17	-3.40302104004e-20	5.41730509328e-19	1.0	6406348197.26	35688948.4596	22730025.5817	33781674.6962	5833746989.26	-30947837.9329	21514612.0713	-30947575.2288	5746361535.36
114	nan	nan	1	1	32.0	32.0	32.0	1.057	-1.3956191295e-18	-3.80509980461e-17	-1.42757311656e-19	1.0	4.44574903836e-17	-2.14702999794e-19	-1.47489611941e-19	1.0	6456806892.0	35783980.0057	22824856.5166	33855640.2074	5889068965.66	-30962687.4112	21594172.1829	-30962418.1538	5801012423.68
115	nan	nan	1	1	32.0	32.0	32.0	1.0575	-6.1338420271e-19	-7.04046357676e-17	-5.80337716853e-19	1.0	3.318971218e-17	-3.61156981608e-19	5.34716017734e-19	1.0	6507235643.21	35877252.6165	22921165.9414	33927823.089	5944413476.21	-30977247.698	21675043.5626	-30977014.2162	5855695591.24
116	nan	nan	1	1	32.0	32.0	32.0	1.058	-4.33144855957e-19	7.80646740013e-18	-1.59857202869e-19	1.0	-4.70004751972e-17	3.53050611605e-19	5.59332912763e-19	1.0	6557634310.03	35968359.9435	23018881.2744	33997948.5347	5999780530.36	-30991570.2774	21757176.5319	-30991331.4047	5910411143.12
117	nan	nan	1	1	32.0	32.0	32.0	1.0585	-1.13614911495e-19	2.90092637869e-17	2.9960895377e-19	1.0	-1.19174534667e-16	8.25397211152e-19	3.53609785699e-19	1.0	6608002744.66	36057189.1394	23118000.1646	34065830.0141	6055170317.86	-31005656.8093	21840546.3927	-31005444.9877	5965159026.88
118	nan	nan	1	1	32.0	32.0	32.0	1.059	7.42278794481e-19	-4.20766594399e-17	-6.60896629915e-20	1.0	4.78729952334e-17	4.17640182556e-19	5.25875111347e-19	1.0	6658340729.83	36143573.909	23218430.1414	34131365.8831	6110582913.04	-31019631.7619	21925077.7974	-31019400.2076	6019939357.44
119	nan	nan	1	1	32.0	32.0	32.0	1.0595	1.92791977984e-18	-8.52583693124e-17	-3.89095627182e-19	1.0	2.64829648607e-17	7.01449159445e-21	9.7422023824e-19	1.0	6708648025.75	36227661.5046	23320018.7286	34194597.9219	6166018612.21	-31033590.8175	22010635.6148	-31033386.2566	6074752123.17
120	nan	nan	1	1	32.0	32.0	32.0	1.06	5.89343025387e-19	-2.727570829e-17	-7.1971248019e-19	1.0	4.65366684103e-17	-1.87885804335e-19	-2.14140516978e-19	1.0	6758924357.52	36309550.2472	23422600.1774	34255683.9528	6221477540.27	-31047705.6743	22097059.534	-31047492.6048	6129597433.98
121	nan	nan	1	1	32.0	32.0	32.0	1.0605	9.79355375483e-19	-2.92787873546e-17	-1.05038806302e-18	1.0	6.39933590174e-17	6.04371242756e-20	7.86734789322e-19	1.0	6809169647.77	36389573.7065	23526051.3703	34314896.6009	6276959895.95	-31062100.3273	22184238.0356	-31061928.5892	6184475204.0
122	nan	nan	1	1	32.0	32.0	32.0	1.061	-5.98269958558e-19	-3.82319884728e-17	6.72813304012e-19	1.0	-6.61744456955e-17	1.41983897784e-19	7.99387343971e-19	1.0	6859383764.26	36467969.1332	23630297.5571	34372534.675	6332465681.55	-31076915.6404	22272072.3311	-31076742.8114	6239385505.26
123	nan	nan	1	1	32.0	32.0	32.0	1.0615	-1.02731199868e-18	8.23052981296e-19	-2.10404400645e-19	1.0	1.67267566561e-17	1.64575854674e-20	-4.95514274144e-20	1.0	6909566810.65	36544965.9461	23735271.1838	34428791.7536	6387994954.16	-31092244.1032	22360522.8155	-31092119.9662	6294328217.87
124	nan	nan	1	1	32.0	32.0	32.0	1.062	-1.61585431323e-18	-1.00190089445e-16	-3.33581468322e-19	1.0	-9.50900097714e-17	-1.4785357141e-19	1.58448100696e-18	1.0	6959718902.86	36620739.425	23840997.91	34483887.3471	6443547501.99	-31108167.1461	22449573.4408	-31108047.6258	6349303373.76
125	nan	nan	1	1	32.0	32.0	32.0	1.0625	1.03490882542e-18	-4.39853985557e-17	-2.92248726529e-19	1.0	-2.03391238743e-17	-4.78441266301e-21	-1.47336087219e-18	1.0	7009840444.59	36695512.7908	23947479.2565	34537999.2138	6499123198.76	-31124720.1947	22539266.8391	-31124648.5038	6404310757.23
126	nan	nan	1	1	32.0	32.0	32.0	1.063	4.02142126599e-19	-6.67736189353e-17	-2.51561185613e-19	1.0	4.70885004492e-17	1.25489916369e-19	-6.20954559676e-19	1.0	7059931699.91	36769413.2994	24054782.9761	34591275.672	6554721822.82	-31141854.2138	22629617.2997	-31141774.8407	6459350289.98
127	nan	nan	1	1	32.0	32.0	32.0	1.0635	6.71055235017e-19	-4.88865429467e-17	-2.61656149507e-19	1.0	6.2058662974e-18	1.4585510305e-19	-4.73120840601e-19	1.0	7109993126.36	36842552.6721	24162921.1836	34643792.3012	6610343363.96	-31159544.8957	22720699.7421	-31159491.6192	6514421594.41
128	nan	nan	1	1	32.0	32.0	32.0	1.064	-1.11572106255e-18	7.97275783478e-17	-4.4145729733e-19	1.0	-3.42593361214e-17	1.63834700845e-19	6.8652020375e-19	1.0	7160025027.61	36914936.7274	24271973.7474	34695575.6445	6665987648.95	-31177695.9763	22812498.9286	-31177609.3914	6569524525.79
129	nan	nan	1	1	32.0	32.0	32.0	1.0645	1.9039050723e-19	2.37506053177e-18	-5.76233867039e-19	1.0	-1.27047100416e-16	2.66193338564e-19	-6.53538858366e-19	1.0	7210027828.14	36986736.6033	24381856.5365	34746751.488	6721654678.66	-31196300.6648	22905033.388	-31196210.8578	6624658710.73
130	nan	nan	1	1	32.0	32.0	32.0	1.065	-8.73304203509e-20	1.31201231231e-16	-5.19884876146e-19	1.0	-2.04228643308e-17	1.75203471184e-19	3.45165926006e-19	1.0	7260001771.84	37058097.4992	24492606.203	34797481.7747	6777344271.04	-31215268.0581	22998211.2371	-31215131.8694	6679824104.3
131	nan	nan	1	1	32.0	32.0	32.0	1.0655	-5.50028785233e-19	-4.29747922967e-17	1.4339072521e-19	1.0	5.14438743808e-17	-6.31502766847e-20	2.57836829144e-18	1.0	7309947227.64	37129320.9725	24604008.0586	34848013.6926	6833056420.55	-31234720.2046	23092023.7769	-31234571.8122	6735020368.6
132	nan	nan	1	1	32.0	32.0	32.0	1.066	-7.84703233737e-19	-1.69339703627e-17	7.06370470499e-19	1.0	2.91631458506e-17	2.35713387353e-20	7.34483444388e-19	1.0	7359864395.03	37200538.535	24716149.3764	34898519.4346	6888790871.13	-31254557.669	23186306.8839	-31254388.0337	6790247592.72
133	nan	nan	1	1	32.0	32.0	32.0	1.0665	1.36009668527e-18	-2.71064373581e-17	1.10635593045e-18	1.0	-3.09624919848e-17	1.71974158072e-19	-3.62635980543e-21	1.0	7409753607.68	37271956.4563	24828627.6333	34949114.7123	6944547727.85	-31274989.2125	23281062.7266	-31274802.4736	6845505292.3
134	nan	nan	1	1	32.0	32.0	32.0	1.067	-8.81397338622e-19	-4.08927323727e-18	-5.51028433004e-19	1.0	-2.16875705478e-17	2.82267112228e-19	-6.56424064342e-19	1.0	7459614967.93	37343690.4331	24941714.1737	35000037.704	7000326719.14	-31295782.7436	23375974.8432	-31295627.9938	6900793710.55
135	nan	nan	1	1	32.0	32.0	32.0	1.0675	-3.48441561232e-19	4.67806039729e-18	-1.90427151331e-18	1.0	-3.45267206e-17	3.92262281362e-19	1.24500608357e-18	1.0	7509448835.79	37416275.7882	25054662.6923	35051582.5721	7056128157.23	-31317343.0744	23471207.8705	-31317119.0092	6956111965.51
136	nan	nan	1	1	32.0	32.0	32.0	1.068	-1.67430620404e-18	-5.76613377504e-17	-5.77147074435e-19	1.0	-3.81410002598e-17	5.39493812952e-19	1.0526501952e-18	1.0	7559255142.47	37489938.6457	25168254.0784	35104257.2982	7111951567.78	-31339202.0612	23566308.723	-31339033.4797	7011460781.27
137	nan	nan	1	1	32.0	32.0	32.0	1.0685	6.18426695724e-19	-9.17247677242e-18	5.26984360548e-20	1.0	5.68014206379e-17	6.42898006966e-19	5.14916622592e-19	1.0	7609035032.39	37564766.9704	25281522.0291	35157822.3667	7167797201.1	-31361858.6018	23661784.2118	-31361556.6213	7066838755.69
138	nan	nan	1	1	32.0	32.0	32.0	1.069	-3.70113693281e-20	-3.93931598013e-17	6.63141598097e-19	1.0	-1.63436628447e-17	4.73352451172e-19	-6.1870462841e-19	1.0	7658788321.77	37640578.899	25395578.681	35212483.7944	7223664326.69	-31384752.3757	23757090.6261	-31384507.3517	7122247079.13
139	nan	nan	1	1	32.0	32.0	32.0	1.0695	-8.52234258946e-19	1.3556974079e-17	6.93397796953e-19	1.0	5.24821581032e-17	4.8416535614e-19	9.49312175635e-19	1.0	7708516609.95	37716902.8079	25509434.5654	35267455.1936	7279552986.73	-31408411.8127	23852904.6991	-31408059.5526	7177684163.43
140	nan	nan	1	1	32.0	32.0	32.0	1.07	2.90969052272e-19	-3.27901806354e-17	-9.56262147142e-20	1.0	-3.04396278109e-17	-3.63105819131e-19	1.82376781456e-20	1.0	7758218537.46	37793783.2664	25624186.6904	35323074.3128	7335462812.83	-31432296.6157	23948581.3557	-31432023.6729	7233151643.18
141	nan	nan	1	1	32.0	32.0	32.0	1.0705	2.90035992541e-19	3.93581799876e-18	-5.63692154592e-19	1.0	7.27766605465e-17	-3.34141262802e-19	8.21119033024e-19	1.0	7807895380.0	37870927.762	25738721.686	35378745.1006	7391394143.49	-31456901.5949	24044825.4148	-31456530.0081	7288647917.34
142	nan	nan	1	1	32.0	32.0	32.0	1.071	-1.3103599694e-18	-3.35595644842e-17	-5.12472303882e-19	1.0	3.12376751222e-17	-2.47915955749e-19	-6.34215919257e-20	1.0	7857545629.94	37948396.8621	25854204.9488	35434772.8404	7447346814.79	-31481542.6896	24140955.3359	-31481250.4409	7344174630.52
143	nan	nan	1	1	32.0	32.0	32.0	1.0715	-1.99050757371e-18	3.77599181516e-17	-3.12157283662e-19	1.0	5.07155683213e-17	-3.14269075766e-19	-9.97143067376e-19	1.0	7907170477.66	38025819.6023	25969453.4329	35490558.2317	7503321498.43	-31506631.2906	24237688.42	-31506244.9028	7399729910.91
144	nan	nan	1	1	32.0	32.0	32.0	1.072	2.66764424059e-18	-9.24256213137e-18	-4.32971975209e-19	1.0	7.29443598352e-18	-3.36430898738e-20	9.4968275255e-19	1.0	7956768168.02	38103288.9978	26085521.1312	35546370.289	7559318191.73	-31531542.3372	24334154.1757	-31531217.238	7455315488.37
145	nan	nan	1	1	32.0	32.0	32.0	1.0725	-1.16425340345e-18	-1.26660810379e-16	-4.42514744346e-19	1.0	-6.20524359583e-17	1.89444212609e-19	-5.48824410262e-19	1.0	8006366273.7	38152424.7604	26207230.2219	35574952.6011	7615329990.3	-31552239.0589	24435688.5491	-31553200.1983	7510924480.78
146	nan	nan	1	1	32.0	32.0	32.0	1.073	-6.49839706667e-19	4.56375330106e-17	-1.82713443965e-19	1.0	6.91316196941e-18	3.15248457611e-19	-7.09257744427e-19	1.0	8055896411.7	38212059.6199	26325120.2252	35612077.4075	7671377267.55	-31576109.8216	24533780.6929	-31576886.4558	7566574861.13
147	nan	nan	1	1	32.0	32.0	32.0	1.0735	-1.1831991482e-19	-5.50152531453e-18	-2.40444860457e-20	1.0	-2.74094501601e-17	5.44589245525e-19	-8.85122960101e-19	1.0	8105385305.18	38279738.7888	26439786.0131	35656936.3488	7727455075.1	-31601862.8015	24629662.7208	-31602106.5734	7622258242.11
148	nan	nan	1	1	32.0	32.0	32.0	1.074	-1.67917664348e-18	-8.21477698538e-18	1.41908624348e-19	1.0	-7.09094624411e-18	-1.25450873444e-18	-9.92510855945e-19	1.0	8154841359.33	38351966.3957	26553595.5495	35707419.1503	7783559927.63	-31628541.4872	24724089.9337	-31628543.7389	7677972572.04
149	nan	nan	1	1	32.0	32.0	32.0	1.0745	-2.05925620878e-18	-4.21179192088e-17	4.65146819496e-19	1.0	2.13156899968e-17	-9.21518907053e-19	-1.71627403959e-18	1.0	8204268798.29	38426554.1566	26666160.7851	35760849.9672	7839690254.58	-31656837.5915	24817909.3981	-31656576.316	7733715712.72
150	nan	nan	1	1	32.0	32.0	32.0	1.075	2.31120880592e-19	-2.20754785505e-17	9.35102867073e-20	1.0	-3.18155732767e-17	-4.88916681578e-19	-7.04043197846e-19	1.0	8253668767.05	38502490.4263	26778788.5291	35815964.6886	7895844090.82	-31686237.6127	24910740.4131	-31685924.7364	7789488496.58
151	nan	nan	1	1	32.0	32.0	32.0	1.0755	2.397851012e-18	3.45865092147e-17	-1.15778815978e-19	1.0	-5.33238044503e-17	2.32073792658e-20	5.22063463084e-19	1.0	8303044325.6	38579127.9503	26890480.3234	35871635.3637	7952020513.34	-31717287.1393	25003430.909	-31716762.3585	7845288752.26
152	nan	nan	1	1	32.0	32.0	32.0	1.076	-4.56669872578e-19	-3.55751621003e-17	-4.29487063289e-19	1.0	-9.84158647864e-18	4.92490101824e-19	-2.55319553104e-18	1.0	8352396576.91	38655760.3733	27002754.1468	35927197.6775	8008217859.53	-31749202.694	25095605.6919	-31748654.6637	7901117239.11
153	nan	nan	1	1	32.0	32.0	32.0	1.0765	1.84831853514e-19	-2.99429124705e-17	-1.72482046968e-19	1.0	5.52123074196e-17	9.16959487517e-19	-2.83835446669e-19	1.0	8401727410.94	38732391.5261	27114498.1074	35982491.4681	8064435921.53	-31782478.4628	25188177.4013	-31781734.7189	7956971840.57
154	nan	nan	1	1	32.0	32.0	32.0	1.077	-1.34076051127e-18	-5.44407861361e-17	2.47465142316e-19	1.0	5.84631636228e-17	1.18458219418e-18	2.37513332366e-19	1.0	8451087080.15	38777010.3343	27233754.0523	36006298.0355	8120659145.69	-31813433.7766	25286550.1951	-31814530.5391	8012834460.81
155	nan	nan	1	1	32.0	32.0	32.0	1.0775	-9.28228996183e-20	1.01080928223e-16	7.36491011735e-19	1.0	-4.44777496912e-17	7.4299347853e-19	1.5087774373e-19	1.0	8500386890.33	38830130.6271	27350180.3425	36037121.7277	8176914425.29	-31847360.0327	25383001.4528	-31848199.2359	8068734100.42
156	nan	nan	1	1	32.0	32.0	32.0	1.078	-1.63522357445e-18	-5.80153114956e-17	4.67060915433e-19	1.0	9.04009147847e-20	5.4428484306e-20	-1.97636609396e-18	1.0	8549643807.72	38890978.674	27465083.0537	36075752.3372	8233199739.7	-31881975.2	25477329.0718	-31882379.6843	8124668125.0
157	nan	nan	1	1	32.0	32.0	32.0	1.0785	-1.16512028873e-18	7.3827447931e-17	2.19763690782e-19	1.0	8.90340153661e-17	-2.85562599788e-19	-1.3054365904e-18	1.0	8598865014.89	38958050.2046	27578219.3853	36120803.1377	8289513327.73	-31917701.4626	25570825.1705	-31917449.4246	8180633634.94
158	nan	nan	1	1	32.0	32.0	32.0	1.079	-1.59782177588e-18	4.77592314294e-17	-6.47285372935e-20	1.0	5.30164572219e-17	-4.80797076685e-19	-3.60518398175e-19	1.0	8648056849.42	39027316.4015	27692146.7587	36168986.5823	8345852335.51	-31953830.431	25664402.634	-31953376.6681	8236629201.68
159	nan	nan	1	1	32.0	32.0	32.0	1.0795	-5.06148508099e-19	3.12472737261e-17	-1.56181625817e-19	1.0	6.80613571693e-17	2.26806306517e-19	2.11128256059e-18	1.0	8697221148.13	39098071.4631	27805996.5716	36218802.3744	8402215700.38	-31991313.5417	25758650.6705	-31990552.6913	8292653274.66
160	nan	nan	1	1	32.0	32.0	32.0	1.08	-6.73788239761e-20	9.15291229658e-17	-1.56156810399e-19	1.0	-8.81810895841e-17	1.50684514339e-18	-1.31305988692e-18	1.0	8746360895.78	39167975.2607	27921530.5628	36267980.2675	8458601335.79	-32029511.72	25853535.6741	-32028784.8079	8348705942.22
161	nan	nan	1	1	32.0	32.0	32.0	1.0805	8.54636391445e-19	-7.68093447037e-19	-2.48839089313e-19	1.0	7.42101943266e-17	9.43932192931e-19	3.86829359099e-19	1.0	8795476786.49	39237216.8604	28037844.2633	36316379.8193	8515009103.51	-32069061.0745	25949782.574	-32068189.9143	8404785767.64
162	nan	nan	1	1	32.0	32.0	32.0	1.081	2.56392902667e-19	6.23647528878e-18	-4.75750447768e-19	1.0	5.71607545135e-17	3.39355809384e-19	-3.4516063205e-18	1.0	8844608358.31	39269098.8224	28169211.3296	36328156.0618	8571431733.33	-32107275.8776	26058583.6039	-32108562.0598	8460878315.24
163	nan	nan	1	1	32.0	32.0	32.0	1.0815	5.63012212128e-20	-1.52173307092e-17	-4.92465286406e-19	1.0	-8.23597729361e-17	-2.52455522951e-19	-2.58723566761e-18	1.0	8893671667.26	39312056.5996	28297841.9725	36349415.492	8627888377.44	-32149299.0123	26165479.9608	-32150300.4071	8517011631.6
164	nan	nan	1	1	32.0	32.0	32.0	1.082	3.90879235378e-19	-6.92344746402e-17	-4.58569079265e-19	1.0	-9.27478280146e-17	-8.52386460179e-19	5.12190235293e-19	1.0	8942691859.6	39363849.8937	28423928.2975	36379557.2137	8684374416.7	-32191948.8498	26269434.1602	-32192536.7259	8573180113.28
165	nan	nan	1	1	32.0	32.0	32.0	1.0825	-1.3487676196e-18	9.09247087096e-17	-2.873881874e-19	1.0	3.11258998604e-17	4.29630992715e-19	1.37828142386e-19	1.0	8991676882.7	39422979.9233	28547251.2168	36417003.5858	8740887684.75	-32235689.0196	26371632.245	-32235583.7511	8629380347.28
166	nan	nan	1	1	32.0	32.0	32.0	1.083	-2.00412627532e-18	-4.14587555223e-18	-1.44499354026e-19	1.0	7.02907710475e-17	1.41484942438e-18	-5.68359107608e-19	1.0	9040634585.54	39485054.226	28670569.5315	36458221.8585	8797424963.65	-32279870.7844	26473291.1319	-32279559.9697	8685610058.22
167	nan	nan	1	1	32.0	32.0	32.0	1.0835	9.24907038842e-19	1.22632106614e-16	1.80881238908e-19	1.0	4.29480280408e-17	-2.11832352196e-18	2.93743085174e-18	1.0	9089566334.2	39549778.8124	28793039.4728	36501990.7743	8853985246.09	-32325573.4973	26574806.7061	-32324861.4452	8741867758.68
