6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	7.89935910186e-07
1.0	0.00133200177512	315342734.542
2.0	0.00266134751302	445388108.014
3.0	0.00398804778503	478947420.445
4.0	0.00531211309945	501887797.327
5.0	0.00663355390211	521508099.412
6.0	0.00795238057685	539459158.507
7.0	0.00926860344599	556383728.732
8.0	0.0105822327709	572596261.449
9.0	0.0118932787522	588281658.411
10.0	0.0132017515308	603547275.178
