6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.11055224637e-06
1.0	0.00133200177512	360352028.435
2.0	0.00266134751302	469584454.984
3.0	0.00398804778503	494548070.422
4.0	0.00531211309945	512233027.685
5.0	0.00663355390211	527475812.614
6.0	0.00795238057685	541478809.062
7.0	0.00926860344599	554786855.063
8.0	0.0105822327709	567636636.108
9.0	0.0118932787522	580164858.511
10.0	0.0132017515308	592444180.651
