5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.22317645107e-06	4.48220902134e-08	-4.11424223856e-08	4.48220902134e-08	4.87928120711e-06	1.12863091627e-08	-4.11424223856e-08	1.12863091627e-08	4.64690587653e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.22317645107e-06	4.48220902134e-08	-4.11424223856e-08	4.48220902134e-08	4.87928120711e-06	1.12863091627e-08	-4.11424223856e-08	1.12863091627e-08	4.64690587653e-06	0.0	5.13480576533e-07
1	nan	nan	1	1	32.0	32.0	32.0	1.002	7.5447143671e-21	-8.37433516246e-20	-9.67801316687e-23	1.0	4.09933133993e-20	-3.93776745666e-22	3.107562465e-21	1.0	482837162.569	588104.355652	617557.59417	586930.313948	164187502.716	265114.129365	616324.810904	265114.122252	164987581.597	0.001998002662673058	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	482837162.56899995	586930.4946626747	616324.9442814372	586930.313948	163859783.14970058	264584.9594461078	616324.8109039998	264584.95234730537	164658265.06686625	0.00133200177512	318582629.049
2	nan	nan	1	1	32.0	32.0	32.0	1.004	1.74245596034e-21	1.13312473584e-19	-1.48313483831e-21	1.0	-1.8982347492e-20	6.64432827033e-22	-5.55348383753e-21	1.0	839003287.856	542432.104061	648752.215295	540270.893741	392146522.329	151774.083027	646167.620646	151774.346638	393347026.675	0.003992021269537457	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	839003287.856	540271.0199810758	646167.5451145419	540270.893741	390584185.5866534	151169.40540537846	646167.620646	151169.66796613546	391779907.0468128	0.00266134751303	447824891.58
3	nan	nan	1	1	32.0	32.0	32.0	1.006	-5.33283340913e-21	4.95236651651e-19	2.11902993421e-21	1.0	-3.85896299368e-20	9.83931338632e-22	7.63394647568e-21	1.0	1130445431.28	413977.738881	576630.475311	411509.634243	652079678.322	176576.635573	573190.893854	176576.082156	653494663.331	0.005982071677547469	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1130445431.2800002	411508.68676043744	573191.3273469185	411509.63424300007	648190535.111332	175523.4946053678	573190.8938540004	175522.9444890656	649597080.8459245	0.00398804778503	481554810.765
4	nan	nan	1	1	32.0	32.0	32.0	1.008	5.91227342822e-21	2.7416221564e-19	5.15126726467e-21	1.0	6.69190356326e-19	-2.67882441375e-21	-6.65032532977e-21	1.0	1414156835.19	377151.078353	553645.807307	374161.621187	915978493.049	239115.387873	549251.242539	239116.145113	917616145.329	0.007968169649176881	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1414156835.19	374157.8158263889	549251.7929632937	374161.621187	908708822.469246	237217.64669940478	549251.2425390002	237218.39792956412	910333477.5089285	0.00531211309945	504639126.745
5	nan	nan	1	1	32.0	32.0	32.0	1.01	-1.39030449406e-20	-4.71478059904e-19	8.91163032934e-21	1.0	3.80842225826e-20	-5.73484318683e-21	1.95479322359e-20	1.0	1695089634.87	362697.342152	552414.943806	359109.895378	1181492173.9	309074.444233	546944.554259	309075.45105	1183329887.08	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1695089634.87	359106.27935841586	546945.4889168318	359109.895378	1169794231.5841584	306014.30122079205	546944.5542589994	306015.29806930694	1171613749.5841584	0.00663355390211	524389504.257
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-4.75619546436e-20	-4.66814674105e-19	1.22637797617e-20	1.0	-1.05658095747e-18	-2.07953205996e-21	-6.21469066017e-20	1.0	1974370957.06	366569.716106	553424.839866	362232.587723	1448083454.71	368242.502052	546861.302494	368241.639904	1450081216.62	0.011928570865273812	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1974370957.06	362223.03963043477	546862.489986166	362232.58772299986	1430912504.6541502	363875.99016996037	546861.3024939992	363875.1382450578	1432886577.6877468	0.00795238057685	542475665.627
7	nan	nan	1	1	32.0	32.0	32.0	1.014	-2.25508046546e-20	-1.03615667908e-18	7.88158367156e-21	1.0	9.33845552542e-20	-1.85123021089e-21	3.72272634679e-21	1.0	2252433328.18	376469.148259	544083.906271	371288.179746	1715538758.52	413457.012254	536566.573843	413456.467583	1717669245.4	0.013902905168991434	0.0	0.0	0.0	4.440892098500625e-16	0.0	0.0	0.0	4.440892098500625e-16	2252433328.18	371271.3493678501	536571.8996755425	371288.179746	1691852819.0532546	407748.53279487183	536566.5738429984	407747.9956439844	1693953890.9270217	0.00926860344599	559534518.879
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-4.76921321925e-20	2.00550353104e-19	5.40397094181e-21	1.0	1.18084995526e-19	-8.84090638697e-21	-5.99714215907e-20	1.0	2529490553.28	388995.820345	536032.542684	382891.503615	1983751537.5	447680.015425	527588.892112	447680.61229	1985994410.32	0.015873349156290163	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2529490553.28	382869.90191437013	527591.0853188976	382891.5036149999	1952511355.8070867	440629.936441929	527588.8921120004	440630.5239074806	1954718907.7952757	0.0105822327709	575880207.456
9	nan	nan	1	1	32.0	32.0	32.0	1.018	-6.93005713342e-20	-3.47583102852e-19	-5.76544886949e-21	1.0	5.32406529464e-20	-1.39545369338e-20	-1.5220123271e-21	1.0	2805669334.63	400836.840777	531796.989131	393769.475271	2252657129.28	476574.138134	522399.073165	476574.777998	2255002825.23	0.017839918128331016	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2805669334.63	393749.3524332024	522393.89894990175	393769.4752709998	2212826256.660118	468147.48343222006	522399.07316499914	468148.11198231834	2215130476.650295	0.0118932787522	591695973.432
