6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.31310255438e-06
1.0	0.00133200177512	306576842.778
2.0	0.00266134751303	430535020.295
3.0	0.00398804778503	457385141.399
4.0	0.00531211309945	474400980.882
5.0	0.00663355390211	488594636.909
6.0	0.00795238057685	501503406.538
7.0	0.00926860344599	513699981.036
8.0	0.0105822327709	525448078.047
9.0	0.0118932787522	536889053.987
10.0	0.0132017515308	548106492.233
