6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.87916798927e-06
1.0	0.00133200177512	342234652.69
2.0	0.00266134751302	451781448.632
3.0	0.00398804778503	477247620.489
4.0	0.00531211309945	494701326.842
5.0	0.00663355390211	509534374.034
6.0	0.00795238057685	523069098.285
7.0	0.00926860344599	535846001.639
8.0	0.0105822327709	548135281.797
9.0	0.0118932787522	560076968.433
10.0	0.0132017515308	571757655.119
