6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.87789294119e-06
1.0	0.00133200177512	330106529.944
2.0	0.00266134751302	451338529.476
3.0	0.00398804778503	479485838.087
4.0	0.00531211309945	497608895.922
5.0	0.00663355390211	512874828.847
6.0	0.00795238057685	526840868.086
7.0	0.00926860344599	540090613.493
8.0	0.0105822327709	552883521.221
9.0	0.0118932787522	565361766.687
10.0	0.0132017515308	577601964.731
