6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.8908214225e-06
1.0	0.00133200177512	313453792.184
2.0	0.00266134751302	440506394.481
3.0	0.00398804778503	469645658.53
4.0	0.00531211309945	487692315.117
5.0	0.00663355390211	502779777.94
6.0	0.00795238057685	516573928.287
7.0	0.00926860344599	529650507.372
8.0	0.0105822327709	542272312.405
9.0	0.0118932787522	554574672.788
10.0	0.0132017515308	566645078.828
