6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.73039843931e-06
1.0	0.00133200177512	283221331.25
2.0	0.00266134751302	420670123.19
3.0	0.00398804778503	448698272.81
4.0	0.00531211309945	464503824.21
5.0	0.00663355390211	477457893.806
6.0	0.00795238057685	489247468.746
7.0	0.00926860344599	500395085.417
8.0	0.0105822327709	511163592.482
9.0	0.0118932787522	521676650.137
10.0	0.0132017515308	532010173.368
