5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.43016790959e-05	1.59310110008e-06	7.18708859006e-07	1.59310110008e-06	1.86269243251e-05	-1.79053702417e-06	7.18708859006e-07	-1.79053702417e-06	1.63060379063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43016790959e-05	1.59310110008e-06	7.18708859006e-07	1.59310110008e-06	1.86269243251e-05	-1.79053702417e-06	7.18708859006e-07	-1.79053702417e-06	1.63060379063e-05	0.0	5.73039843931e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	-5.64930237173e-20	-3.45717035089e-19	5.90606957363e-22	1.0	8.87254501142e-19	8.24285480409e-22	-2.0585216724e-20	1.0	456563584.934	9924206.7825	-25418506.9463	9904398.54724	175424509.439	307401.678271	-25367770.9433	307400.172532	179935548.391	0.001998002662673058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	456563584.93399996	9904397.986526946	-25367771.403493013	9904398.547239998	175074360.71756488	306788.10206686624	-25367770.9433	306786.5993333335	179576395.59980038	0.00133200177512	283221331.25
2	nan	nan	1	1	32.0	32.0	32.0	1.004	6.78941574977e-20	9.93158538365e-20	-2.50350348292e-20	1.0	-3.70048346012e-19	1.87211652136e-21	5.01043976539e-20	1.0	817357681.611	15113750.7978	-35571347.5087	15053535.4279	398431316.868	2192276.57645	-35429631.1501	2192276.27121	409031667.458	0.003992021269537457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	817357681.611	15053536.65119522	-35429628.99272908	15053535.4279	396843941.1035856	2183542.4068227094	-35429631.1501	2183542.1027988046	407402059.2211155	0.00266134751302	420670123.19
3	nan	nan	1	1	32.0	32.0	32.0	1.006	8.55718343686e-21	8.18814921428e-19	-5.52176146104e-20	1.0	-7.28841576302e-18	5.66370565415e-21	7.03548130249e-21	1.0	1105479219.56	14916224.0409	-33609780.0677	14827259.9864	657313331.108	1702735.01789	-33409322.5283	1702736.00934	673627701.599	0.005982071677547469	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	1105479219.56	14827260.478031809	-33409324.122962225	14827259.9864	653392973.2683897	1692579.5406461232	-33409322.5283	1692580.5261828979	669610041.3508947	0.00398804778503	448698272.81
4	nan	nan	1	1	32.0	32.0	32.0	1.008	2.05389773278e-19	2.09913334534e-18	-3.6029505941e-20	1.0	1.38390079263e-17	-2.84057958254e-20	-5.77014311947e-20	1.0	1384730169.61	14199270.9545	-31402470.4961	14086581.2283	922283070.627	1046687.91481	-31153233.8174	1046687.1684	941114493.279	0.007968169649176881	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	1384730169.61	14086578.327876985	-31153244.53978175	14086581.2283	914963363.7172619	1038380.8678670635	-31153233.817399997	1038380.1273809653	933645330.6339287	0.00531211309945	464503824.21
5	nan	nan	1	1	32.0	32.0	32.0	1.01	8.56049215931e-20	8.58708932473e-18	-2.48162455572e-20	1.0	-3.78512885221e-19	-5.03236005162e-20	-1.3159450929e-19	1.0	1661393695.63	13493224.4803	-29838027.2896	13359639.0676	1189257032.88	465286.692772	-29542573.3711	465292.489295	1209640092.04	0.009950330853168092	0.0	0.0	0.0	-6.661338147750941e-16	0.0	0.0	0.0	-6.661338147750941e-16	1661393695.63	13359628.198316831	-29542601.276831683	13359639.0676	1177482210.7722774	460679.8938336632	-29542573.37109999	460685.63296534604	1197663457.4653466	0.00663355390211	477457893.806
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-4.3805086417e-19	7.991275679e-18	-1.5653565912e-20	1.0	2.50534577958e-17	2.06327796092e-20	-2.43987468225e-19	1.0	1936645517.35	12947378.6251	-28765904.7684	12793855.4426	1457361170.36	-35565.5472844	-28424756.5941	-35547.9610334	1478929758.94	0.011928570865273812	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1936645517.35	12793852.396343872	-28424807.083399206	12793855.4426	1440080207.8656125	-35143.821427273084	-28424756.594099987	-35126.44370885667	1461393042.43083	0.00795238057685	489247468.746
7	nan	nan	1	1	32.0	32.0	32.0	1.014	1.19357199308e-19	5.88807260504e-18	-3.21326580752e-20	1.0	-2.1540163654e-17	-1.28849510427e-19	9.11842548248e-20	1.0	2210874458.45	12558942.4349	-28030813.4048	12385569.3279	1726341934.64	-466192.463353	-27643732.88	-466170.830998	1748858958.15	0.013902905168991434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2204460492503136e-16	2210874458.4500003	12385544.80759369	-27643800.201972388	12385569.327900002	1702506838.8954637	-459755.8810187375	-27643732.879999988	-459734.54733534285	1724712976.47929	0.00926860344599	500395085.417
8	nan	nan	1	1	32.0	32.0	32.0	1.016	7.63256094815e-20	1.31973200846e-17	-1.24623031087e-20	1.0	4.92554952784e-18	8.96250193701e-21	1.27642653913e-19	1.0	2484281161.96	12290646.9729	-27522759.4022	12097086.9437	1996049610.29	-842347.582613	-27089226.4601	-842340.577615	2019381528.58	0.015873349156290163	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2484281161.96	12097093.477263778	-27089330.12027559	12097086.9437	1964615758.1594489	-829082.2663513777	-27089226.460099973	-829075.3716682973	1987580244.6653543	0.0105822327709	511163592.482
9	nan	nan	1	1	32.0	32.0	32.0	1.018	-2.56760170859e-19	-7.85113473962e-18	6.96651511892e-21	1.0	-8.64573808452e-18	1.02948417497e-19	-1.17826191391e-19	1.0	2756963399.3	12104257.4424	-27187000.5327	11890201.7017	2266404803.42	-1179186.30812	-26706184.8161	-1179153.43098	2290484854.41	0.017839918128331016	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2756963399.3	11890233.244007858	-26706287.360216107	11890201.7017	2226330848.1532416	-1158336.2555206288	-26706184.81610002	-1158303.959705324	2249985122.210216	0.0118932787522	521676650.137
