6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.66389471877e-06
1.0	0.00133200177512	293652679.775
2.0	0.00266134751302	433419523.295
3.0	0.00398804778503	464150131.902
4.0	0.00531211309945	480996132.576
5.0	0.00663355390211	494567055.09
6.0	0.00795238057685	506896855.627
7.0	0.00926860344599	518594742.198
8.0	0.0105822327709	529921692.899
9.0	0.0118932787522	540998803.026
10.0	0.0132017515308	551902358.823
