6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.23724573839e-06
1.0	0.00133200177512	316318209.765
2.0	0.00266134751302	444934341.961
3.0	0.00398804778503	476406361.249
4.0	0.00531211309945	497050601.205
5.0	0.00663355390211	514542923.176
6.0	0.00795238057685	530550804.844
7.0	0.00926860344599	545683463.981
8.0	0.0105822327709	560235228.295
9.0	0.0118932787522	574363117.574
10.0	0.0132017515308	588167144.609
