6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.4585252476e-06
1.0	0.00133200177512	330105880.847
2.0	0.00266134751302	454842837.652
3.0	0.00398804778503	482791439.232
4.0	0.00531211309945	501240676.012
5.0	0.00663355390211	516993252.278
6.0	0.00795238057685	531506268.946
7.0	0.00926860344599	545308594.907
8.0	0.0105822327709	558648676.008
9.0	0.0118932787522	571658109.323
10.0	0.0132017515308	584418248.615
