6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.22726018697e-07
1.0	0.00133200177512	317784458.763
2.0	0.00266134751302	446720722.605
3.0	0.00398804778503	478919128.366
4.0	0.00531211309945	500662111.002
5.0	0.00663355390211	519190901.751
6.0	0.00795238057685	536151615.636
7.0	0.00926860344599	552171489.126
8.0	0.0105822327709	567552703.154
9.0	0.0118932787522	582459431.484
10.0	0.0132017515308	596998138.661
