6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.1346944695e-06
1.0	0.00133200177512	316172087.691
2.0	0.00266134751302	443708290.524
3.0	0.00398804778503	473625045.255
4.0	0.00531211309945	493165822.029
5.0	0.00663355390211	509750566.801
6.0	0.00795238057685	524946295.255
7.0	0.00926860344599	539326098.081
8.0	0.0105822327709	553161991.717
9.0	0.0118932787522	566604320.02
10.0	0.0132017515308	579749598.898
