5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	6.09864115006e-06	1.27899338947e-07	6.48392367925e-08	1.27899338947e-07	6.08279659958e-06	-1.14085294816e-07	6.48392367925e-08	-1.14085294816e-07	5.82791419466e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.09864115006e-06	1.27899338947e-07	6.48392367925e-08	1.27899338947e-07	6.08279659958e-06	-1.14085294816e-07	6.48392367925e-08	-1.14085294816e-07	5.82791419466e-06	0.0	4.12296074831e-07
1	nan	nan	1	1	32.0	32.0	32.0	1.002	1.49000043739e-20	-1.04596988457e-21	4.67357046092e-22	1.0	2.78120455817e-19	-2.67592928161e-22	-1.27202283635e-21	1.0	481876271.107	-138865.59105	790722.875199	-138588.321144	164646645.932	2088716.65275	789144.113666	2088716.36638	165486526.712	0.001998002662673058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	481876271.10699993	-138588.41422155686	789144.5860269461	-138588.32114399996	164318009.91217566	2084547.5576347304	789144.113666	2084547.2718363272	165156214.28343314	0.00133200177512	317163577.665
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-2.07332820536e-21	3.12591553484e-19	3.17141046853e-21	1.0	-1.13247312431e-18	4.22689293015e-21	-3.62811756423e-21	1.0	837053840.317	-289975.456465	1232733.01053	-288820.289285	393306952.925	3761013.66122	1227820.91536	3761013.49714	394134641.821	0.003992021269537457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	837053840.317	-288820.1757619522	1227821.7236354582	-288820.289285	391739992.9531873	3746029.543047809	1227820.9153600002	3746029.3796215137	392564384.2838645	0.00266134751302	444954897.149
3	nan	nan	1	1	32.0	32.0	32.0	1.006	-2.01087606912e-20	4.86943649022e-19	5.82004278992e-21	1.0	4.60299541106e-19	1.03298314896e-20	-4.62393962417e-21	1.0	1126803378.09	-346220.511288	1243864.80039	-344156.847252	654314122.325	4666749.30183	1236446.62379	4666749.22678	654858362.5	0.005982071677547469	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1126803378.09	-344155.57782107353	1236446.1236481115	-344156.847252	650411652.4105369	4638915.806988072	1236446.6237900003	4638915.732385687	650952646.6202784	0.00398804778503	476194439.44
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-1.55021918599e-20	2.93811658447e-19	6.54961609019e-21	1.0	9.3889300864e-19	1.98457172564e-20	2.90249405139e-20	1.0	1408851800.63	-350798.361158	1236934.21523	-348018.89979	919163018.219	5217244.83215	1227122.9259	5217245.21117	919642816.641	0.007968169649176881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1408851800.63	-348014.2471805556	1227117.2770138888	-348018.89979	911868073.6299603	5175838.127132936	1227122.9259000001	5175838.503144843	912344064.1279763	0.00531211309945	496831702.554
5	nan	nan	1	1	32.0	32.0	32.0	1.01	1.49674195938e-20	5.62245208905e-19	1.51440226546e-20	1.0	-7.63605165033e-19	3.12442660974e-20	2.88686033781e-21	1.0	1688277924.75	-350183.314611	1213697.71932	-346724.604249	1185491909.16	5600147.80016	1201692.37959	5600149.35857	1186012173.53	0.009950330853168092	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	1688277924.75	-346716.15308019804	1201680.9102178216	-346724.604249	1173754365.5049505	5544700.792237624	1201692.3795900007	5544702.335217821	1174269478.7425742	0.00663355390211	514360422.668
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-4.56061894828e-20	-3.8727603663e-19	2.43952106254e-20	1.0	-1.06051171974e-19	4.269906322e-20	-9.55889915866e-21	1.0	1966173038.43	-352306.130875	1200635.07189	-348140.459897	1452824391.88	5901357.45106	1186419.44928	5901359.64787	1453382197.42	0.011928570865273812	0.0	0.0	0.0	4.440892098500625e-16	0.0	0.0	0.0	2.2204460492503128e-16	1966173038.4299998	-348128.5878211461	1186398.2923814228	-348140.45989700005	1435597225.1778657	5831380.880494071	1186419.4492799996	5831383.051254941	1436148416.422925	0.00795238057685	530400933.271
7	nan	nan	1	1	32.0	32.0	32.0	1.014	2.51214752032e-20	1.75014217429e-18	2.1069944563e-20	1.0	-8.33053594902e-20	5.47461216612e-20	6.91522992094e-21	1.0	2242949409.05	-350630.420961	1193512.60253	-345807.691266	1720954849.28	6154244.60719	1177060.28552	6154249.74181	1721559470.88	0.013902905168991434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2242949409.05	-345789.3697840237	1177034.1247830377	-345807.6912659999	1697194131.4398422	6069274.760542407	1177060.2855200032	6069279.824270217	1697790405.2071009	0.00926860344599	545562812.568
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-9.35677757599e-20	4.34719187458e-19	1.26029238129e-20	1.0	-2.82835550745e-18	5.17418016764e-20	-8.65561792975e-21	1.0	2518804218.12	-342068.68766	1194147.41336	-336728.69207	1989790234.98	6386881.51103	1175383.41616	6386885.97993	1990448286.69	0.015873349156290163	0.0	0.0	0.0	-4.440892098500627e-16	0.0	0.0	0.0	-4.440892098500627e-16	2518804218.12	-336681.7791929133	1175341.9422834648	-336728.69207000016	1958454955.6889765	6286300.699832677	1175383.416160001	6286305.098356294	1959102644.3799214	0.0105822327709	560135537.958
9	nan	nan	1	1	32.0	32.0	32.0	1.018	-3.90057017849e-21	-1.43570947186e-19	-6.78288102293e-21	1.0	4.55057201256e-18	4.6388288752e-20	8.22879273368e-21	1.0	2793847748.28	-332024.664081	1198768.51479	-326197.039109	2259280515.7	6604255.46358	1177618.98894	6604260.54637	2259993865.19	0.017839918128331016	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2793847748.28	-326153.89398919453	1177572.2149214146	-326197.039109	2219332530.157171	6487480.8090176815	1177618.9889399998	6487485.801935176	2220033266.394892	0.0118932787522	574279013.144
