6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.80961534154e-06
1.0	0.00133200177512	311284286.325
2.0	0.00266134751303	440383649.168
3.0	0.00398804778503	469793162.187
4.0	0.00531211309945	488098562.525
5.0	0.00663355390211	503398520.491
6.0	0.00795238057685	517356028.497
7.0	0.00926860344599	530563319.183
8.0	0.0105822327709	543287509.073
9.0	0.0118932787522	555673397.875
10.0	0.0132017515308	567808660.416
