6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.05644128336e-05
1.0	0.00133200177512	307844855.374
2.0	0.00266134751303	435576505.297
3.0	0.00398804778503	463908992.219
4.0	0.00531211309945	481721510.993
5.0	0.00663355390211	496306574.49
6.0	0.00795238057685	509348838.663
7.0	0.00926860344599	521523767.307
8.0	0.0105822327709	533157979.222
9.0	0.0118932787522	544448405.045
10.0	0.0132017515308	555500658.3
