6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.98340026079e-07
1.0	0.00133200177512	315981327.904
2.0	0.00266134751302	445339797.518
3.0	0.00398804778503	478864172.56
4.0	0.00531211309945	501816432.59
5.0	0.00663355390211	521431164.799
6.0	0.00795238057685	539371523.944
7.0	0.00926860344599	556284845.412
8.0	0.0105822327709	572485411.184
9.0	0.0118932787522	588150690.645
10.0	0.0132017515308	603400109.047
