6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	7.06037449719e-07
1.0	0.00133200177512	311813331.403
2.0	0.00266134751303	441258364.542
3.0	0.00398804778503	472350212.69
4.0	0.00531211309945	492726963.226
5.0	0.00663355390211	509999000.266
6.0	0.00795238057685	525792006.393
7.0	0.00926860344599	540721938.151
8.0	0.0105822327709	555077551.412
9.0	0.0118932787522	569014662.912
10.0	0.0132017515308	582627576.631
