6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.26910885985e-06
1.0	0.00133200177512	336313510.063
2.0	0.00266134751303	459296862.486
3.0	0.00398804778503	488109445.129
4.0	0.00531211309945	506510420.557
5.0	0.00663355390211	522134147.371
6.0	0.00795238057685	536519194.456
7.0	0.00926860344599	550187291.633
8.0	0.0105822327709	563383877.128
9.0	0.0118932787522	576242437.71
10.0	0.0132017515308	588847843.281
