6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.56549595067e-06
1.0	0.00133200177512	298178874.749
2.0	0.00266134751302	438664765.552
3.0	0.00398804778503	469660271.597
4.0	0.00531211309945	487208350.641
5.0	0.00663355390211	501142648.84
6.0	0.00795238057685	513667733.07
7.0	0.00926860344599	525498227.435
8.0	0.0105822327709	536939419.649
9.0	0.0118932787522	548135040.011
10.0	0.0132017515308	559155019.804
