6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.98550917391e-06
1.0	0.00133200177512	319741090.317
2.0	0.00266134751302	446225801.988
3.0	0.00398804778503	475300794.123
4.0	0.00531211309945	493768343.72
5.0	0.00663355390211	509241560.351
6.0	0.00795238057685	523374376.26
7.0	0.00926860344599	536757312.884
8.0	0.0105822327709	549654482.155
9.0	0.0118932787522	562209558.448
10.0	0.0132017515308	574505482.967
