5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.62710197855e-06	4.44206916176e-08	-3.58044347396e-08	4.44206916176e-08	5.3661833327e-06	-1.17940885319e-07	-3.58044347396e-08	-1.17940885319e-07	4.70942364873e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.62710197855e-06	4.44206916176e-08	-3.58044347396e-08	4.44206916176e-08	5.3661833327e-06	-1.17940885319e-07	-3.58044347396e-08	-1.17940885319e-07	4.70942364873e-06	0.0	7.37340706473e-07
1	nan	nan	1	1	32.0	32.0	32.0	1.002	1.13249297665e-20	-4.08377724249e-19	-2.28612041794e-22	1.0	-2.37905829567e-19	9.51257704436e-23	6.99629362097e-21	1.0	482512146.035	157244.179618	-49214.6718883	156930.672806	165441897.497	1790502.77847	-49115.8819905	1790502.8287	164057510.138	0.001998002662673058	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	482512146.03499997	156930.3189800399	-49116.439010279435	156930.672806	165111674.1487026	1786928.9206287425	-49115.88199050006	1786928.9707584828	163730050.03792414	0.00133200177512	318108718.911
2	nan	nan	1	1	32.0	32.0	32.0	1.004	2.00384503391e-21	1.55251047628e-19	1.49854107722e-21	1.0	-7.33869262783e-19	6.86559908419e-22	-8.49307693939e-22	1.0	837776893.959	63909.8742592	166579.084684	63655.5182167	394371802.708	2639153.62485	165916.670619	2639152.85391	392333383.046	0.003992021269537457	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	837776893.9590001	63655.253246215136	165915.42299203188	63655.5182167	392800600.3067729	2628639.068575697	165916.67061900007	2628638.3007071707	390770301.8386454	0.00266134751303	446018253.748
3	nan	nan	1	1	32.0	32.0	32.0	1.006	4.4247958917e-21	-5.44076393546e-19	-5.78364684297e-21	1.0	2.46829743528e-18	6.40568666361e-21	-9.6933160082e-21	1.0	1128093307.13	-79228.9592605	141042.632709	-78757.0764508	655096099.547	3020678.17955	140200.528067	3020678.50419	652778714.073	0.005982071677547469	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1128093307.1300004	-78756.42073608351	140201.42416401592	-78757.0764508	651188965.7524852	3002662.2063121274	140200.52806699966	3002662.5290159057	648885401.6630218	0.00398804778503	478088655.448
4	nan	nan	1	1	32.0	32.0	32.0	1.008	5.77727755225e-20	-6.22235862445e-19	-1.52267407159e-20	1.0	7.93610728163e-19	4.46346658534e-21	1.12748853394e-20	1.0	1410843929.18	-178319.188684	84160.3079489	-176907.690891	919671391.027	3347698.29599	83481.1787961	3347698.86789	917152326.742	0.007968169649176881	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	1410843929.18	-176903.9570277778	83492.3689969246	-176907.69089099995	912372411.7331349	3321129.261894841	83481.17879609944	3321129.8292559534	909873340.0218254	0.00531211309945	499758961.535
5	nan	nan	1	1	32.0	32.0	32.0	1.01	1.13317540065e-20	-1.96275070108e-19	-2.6368863567e-20	1.0	-8.1603642175e-19	8.6456917624e-21	-4.64168264831e-20	1.0	1690920402.75	-249859.354111	27656.127952	-247391.614788	1185788227.61	3624837.43345	27359.7205121	3624838.04178	1183096633.12	0.009950330853168092	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1690920402.75	-247385.49911980203	27382.30490297031	-247391.614788	1174047750.1089108	3588947.953910891	27359.72051209977	3588948.556217821	1171382805.0693069	0.00663355390211	518247726.181
6	nan	nan	1	1	32.0	32.0	32.0	1.012	4.81944376195e-20	2.2920529573e-18	-3.15188900607e-20	1.0	1.094232151e-18	1.12231865511e-20	1.53342741955e-20	1.0	1969412770.16	-292983.269483	-20758.8651819	-289515.568304	1452928694.97	3869494.5137	-20556.0361649	3869492.5026	1450071384.45	0.011928570865273812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1969412770.16	-289509.15956818184	-20512.712630335947	-289515.56830399996	1435700291.472332	3823611.179545454	-20556.036164896715	3823609.192292491	1432876862.104743	0.00795238057685	535170994.962
7	nan	nan	1	1	32.0	32.0	32.0	1.014	5.72086383448e-20	6.76898438864e-19	-3.25611376325e-20	1.0	-2.81920109961e-19	4.39398341388e-21	9.64203081022e-20	1.0	2246741697.51	-314150.02133	-63281.670823	-309821.6669	1720884575.46	4086053.40961	-62477.6769797	4086050.84349	1717878930.64	0.013902905168991434	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2246741697.51	-309812.6443096648	-62407.959391518736	-309821.66689999995	1697124827.8698225	4029638.4710157793	-62477.67697969886	4029635.940325443	1694160681.1045368	0.00926860344599	551149388.288
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-3.68566865535e-20	2.47434536633e-18	-2.74425440021e-20	1.0	-1.47258993986e-18	-3.05395082155e-21	7.24957632454e-20	1.0	2523111136.98	-330051.38975	-95566.8222895	-324859.570298	1989557016.87	4277282.55336	-94149.6360019	4277287.75615	1986422346.65	0.015873349156290163	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	2523111136.98	-324853.73006889765	-94061.83296210632	-324859.5702980001	1958225410.305118	4209923.772992127	-94149.63600189517	4209928.893848422	1955140104.9704726	0.0105822327709	566481916.621
9	nan	nan	1	1	32.0	32.0	32.0	1.018	-1.25921704649e-20	2.17419460926e-19	-2.09210520527e-20	1.0	-1.2438612656e-18	-1.34135608132e-20	-1.17271049803e-19	1.0	2798638611.69	-343878.276847	-115586.106923	-337803.403293	2258893330.42	4450175.95047	-113655.541761	4450187.07374	2255642915.91	0.017839918128331016	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2798638611.69	-337797.91438801575	-113542.3447180747	-337803.403293	2218952190.9823184	4371489.145844793	-113655.5417609995	4371500.072436146	2215759249.420432	0.0118932787522	581339106.745
