6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	7.37340706473e-07
1.0	0.00133200177512	318108718.911
2.0	0.00266134751303	446018253.748
3.0	0.00398804778503	478088655.448
4.0	0.00531211309945	499758961.535
5.0	0.00663355390211	518247726.181
6.0	0.00795238057685	535170994.962
7.0	0.00926860344599	551149388.288
8.0	0.0105822327709	566481916.621
9.0	0.0118932787522	581339106.745
10.0	0.0132017515308	595826631.001
