6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.05953628344e-07
1.0	0.00133200177512	316441565.137
2.0	0.00266134751303	445875333.654
3.0	0.00398804778503	479514205.312
4.0	0.00531211309945	502556651.34
5.0	0.00663355390211	522237542.305
6.0	0.00795238057685	540238355.206
7.0	0.00926860344599	557207655.408
8.0	0.0105822327709	573465135.436
9.0	0.0118932787522	589189523.786
10.0	0.0132017515308	604498192.163
