6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.26741272111e-06
1.0	0.00133200177512	320783579.781
2.0	0.00266134751302	447242250.443
3.0	0.00398804778503	476475856.772
4.0	0.00531211309945	495891596.815
5.0	0.00663355390211	512422604.217
6.0	0.00795238057685	527582261.653
7.0	0.00926860344599	541937540.167
8.0	0.0105822327709	555753205.466
9.0	0.0118932787522	569177210.543
10.0	0.0132017515308	582298867.529
