6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.02774688276e-06
1.0	0.00133200177512	315328196.131
2.0	0.00266134751302	442197463.022
3.0	0.00398804778503	472400180.052
4.0	0.00531211309945	492134063.981
5.0	0.00663355390211	508775233.458
6.0	0.00795238057685	523968610.462
7.0	0.00926860344599	538329229.662
8.0	0.0105822327709	552144411.439
9.0	0.0118932787522	565569918.691
10.0	0.0132017515308	578699668.354
