6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.97204115541e-06
1.0	0.00133200177512	324507915.424
2.0	0.00266134751302	446641476.644
3.0	0.00398804778503	473234801.05
4.0	0.00531211309945	490817085.536
5.0	0.00663355390211	505771465.507
6.0	0.00795238057685	519449346.231
7.0	0.00926860344599	532397592.275
8.0	0.0105822327709	544881952.519
9.0	0.0118932787522	557045013.089
10.0	0.0132017515308	568961799.867
