6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.31411632703e-07
1.0	0.00133200177512	316599140.934
2.0	0.00266134751303	444388045.248
3.0	0.00398804778503	476309197.724
4.0	0.00531211309945	497787483.904
5.0	0.00663355390211	516074231.581
6.0	0.00795238057685	532797374.249
7.0	0.00926860344599	548581038.126
8.0	0.0105822327709	563722658.073
9.0	0.0118932787522	578391757.08
10.0	0.0132017515308	592694431.278
