6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.98643271602e-06
1.0	0.00133200177512	306556179.293
2.0	0.00266134751302	432865253.678
3.0	0.00398804778503	459654128.084
4.0	0.00531211309945	476094407.109
5.0	0.00663355390211	489625827.626
6.0	0.00795238057685	501876259.004
7.0	0.00926860344599	513443867.51
8.0	0.0105822327709	524586816.384
9.0	0.0118932787522	535440373.164
10.0	0.0132017515308	546075286.619
