6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.40418319645e-06
1.0	0.00133200177512	313724313.853
2.0	0.00266134751302	443135614.733
3.0	0.00398804778503	473010876.757
4.0	0.00531211309945	492108551.004
5.0	0.00663355390211	508130691.198
6.0	0.00795238057685	522763749.913
7.0	0.00926860344599	536612769.72
8.0	0.0105822327709	549957412.995
9.0	0.0118932787522	562947754.804
10.0	0.0132017515308	575671337.647
